state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,is_relevant,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,is_relevant.1,random_number,of_interest
Florida,['visit'],0,0,0.0,2020-05-27 05:09:48+00:00,1.265510493025964e+18,@CraftyAshley_ It’s amazing! We’ve been a few times now on our way to visit my family in Georgia. It’s such a cool place!,0,231272321.0,bamacmac,0.0,1.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,,,
Florida,['beaches'],0,0,0.0,2020-04-17 14:45:04+00:00,1.251159748021334e+18,@SarasotaSheriff Is there a timeline on when the beaches are going to reopen?,0,1.0333509659807987e+18,Gregory83127488,0.0,0.0,,,,,,,
Florida,['concerts'],0,0,0.0,2020-03-13 00:00:50+00:00,1.2382536491026227e+18,"10/10 would rather risk getting the coronavirus then have any of my concerts cancelled. I can recover from a flu, b… https://t.co/fKA76uLZhi",0,1.0355776045295085e+18,bts_biscuit,0.0,1.0,"[[-81.908921, 33.496899], [-81.8417231, 33.496899], [-81.8417231, 33.528183], [-81.908921, 33.528183]]",United States,"Burnettown, SC",city,,,
Florida,"['game', 'games']",0,0,0.0,2020-06-13 21:33:20+00:00,1.271918600501125e+18,Since this needs to be said: I’m a video game archivist &amp; absolutely supporting pirating the shit out of games b/c… https://t.co/P4TwIc7W4j,0,3076111561.0,remembrancermx,102.0,294.0,,,,,,,
Florida,['beach'],0,0,0.0,2020-06-13 20:27:28+00:00,1.2719020270402929e+18,first time at the beach in years lol,1,326307448.0,hiddenundaflesh,0.0,1.0,,,,,,,
Florida,['office'],0,0,0.0,2020-03-04 01:13:54+00:00,1.2350105485945075e+18,@Manimal803 @N3rdlink @sandyhonig Run for office then.,0,247483337.0,nydave77,0.0,0.0,"[[-76.204476, 42.984026], [-76.053145, 42.984026], [-76.053145, 43.121188], [-76.204476, 43.121188]]",United States,"Syracuse, NY",city,,,
Florida,['trip'],0,0,0.0,2020-07-06 16:20:37+00:00,1.2801748236379543e+18,@JSwazole I have 2 cats so I know. They can be a trip sometimes.😹😹,0,4357733055.0,Gatito_56,0.0,0.0,,,,,,,
Florida,['travels'],0,0,0.0,2020-01-24 17:20:07+00:00,1.2207581900082135e+18,@Cf520Chuck Safe travels home!,0,8.595297835118346e+17,MariaWold4,0.0,1.0,,,,,,,
Florida,['games'],0,0,0.0,2020-04-14 14:28:45+00:00,1.2500684798956175e+18,"She was such a supportive mother, always attending games and even arguing with players and fans on behalf of her so… https://t.co/yOhjP9YGLY",0,29219864.0,BforHidalgo,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,,,
Florida,['cafe'],0,0,0.0,2020-01-05 03:00:16+00:00,1.2136564296069038e+18,"I'm at Jewel Box Cafe in Seattle, WA https://t.co/rhsYsp0lEA",0,401995370.0,mjeedzz,0.0,0.0,"[[-122.436232, 47.4953154], [-122.2249728, 47.4953154], [-122.2249728, 47.734319], [-122.436232, 47.734319]]",United States,"Seattle, WA",city,,,
Florida,['basketball'],0,0,0.0,2020-02-22 14:54:55+00:00,1.2312308968351212e+18,2 free tickets to the Tulane basketball today. Row 2 baseline. First to reply with email gets them,0,289287902.0,ucf_problems,1.0,5.0,"[[-81.8177431, 26.254285], [-81.801333, 26.254285], [-81.801333, 26.2724949], [-81.8177431, 26.2724949]]",United States,"Naples Park, FL",city,,,
Florida,['game'],0,0,0.0,2020-03-16 00:27:19+00:00,1.2393474769828739e+18,Great weekend of baseball for our Trevor! Lost in the semi with a Texas tiebreaker. Awesome game in every way #7 an… https://t.co/alQq9MoBCe,0,1107739963.0,JennayKachurak,1.0,5.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,,,
Florida,['beach'],0,0,0.0,2020-04-08 23:48:42+00:00,1.2480350705706312e+18,"1 last pict from the Freed/Glick/Schwartz Passover sedar from Boston, Swampscott,  Denver and Boynton Beach. @ Swam… https://t.co/UuIKKSVZB0",0,22144844.0,ASFreed,0.0,0.0,"[[-70.933843, 42.460588], [-70.878811, 42.460588], [-70.878811, 42.490466], [-70.933843, 42.490466]]",United States,"Swampscott, MA",city,,,
Florida,['office'],0,0,0.0,2020-04-12 17:39:43+00:00,1.24939176139647e+18,😔 I wish @realDonaldTrump could spell. That should be the basic requirement to run for the highest office in the la… https://t.co/XilZzMKCtk,0,10306322.0,safarisunit,0.0,0.0,,,,,,,
Florida,['conferences'],0,0,0.0,2020-03-31 02:45:41+00:00,1.2448181196354888e+18,Me today during my video conferences with my students. 😂🤷🏻‍♀️ https://t.co/cGQ5saaqFK,1,2590953599.0,GrayeDorcy,0.0,7.0,"[[-80.9450856, 28.930653], [-80.873623, 28.930653], [-80.873623, 29.006399], [-80.9450856, 29.006399]]",United States,"Edgewater, FL",city,,,
Florida,['game'],['watching'],0,0.0,2020-01-11 04:57:57+00:00,1.2158603745888543e+18,Washed King? Oh okay.. I hope y’all watching this game.. https://t.co/LoFfDF3y9L,0,271523470.0,princejr_icoach,0.0,1.0,,,,,,,
Florida,['game'],0,0,0.0,2020-07-05 01:52:45+00:00,1.2795940326881772e+18,"@MLBNetwork @espn @MLBONFOX @Yankees 

We need this game shown that Mo started again before sports come back!… https://t.co/vtYHVHFdkt",0,97007753.0,zshot,0.0,0.0,,,,,,,
Florida,['mass'],0,0,0.0,2020-02-26 23:46:28+00:00,1.2328142184135188e+18,"@IlhanMN You did not mention pedophile, war monger, and mass murderer",0,8.536916826336378e+17,RvAckley,0.0,0.0,,,,,,,
Florida,['game'],0,0,0.0,2020-02-03 07:34:30+00:00,1.224234690544128e+18,@SegastarPika Nah I actually think the game is godlike,0,1605354552.0,Danny_Fathom,0.0,0.0,,,,,,,
Florida,['game'],0,0,0.0,2020-07-08 21:10:47+00:00,1.2809726238669906e+18,I beat the stupid lil game I was playing all quarantine and now I ain’t got shit to do but mine and Juan’s summer classes? Trash,0,620565834.0,danii_palmaa,0.0,0.0,"[[-95.8463667, 29.676113], [-95.711056, 29.676113], [-95.711056, 29.7678652], [-95.8463667, 29.7678652]]",United States,"Cinco Ranch, TX",city,,,
Florida,['barber'],0,0,0.0,2020-04-02 16:19:58+00:00,1.2457478130001388e+18,"Reviewing the 1990s, this book by Ben Barber is really interesting! @KetteringFdn @nmcafee https://t.co/VnI5TJ4ewS",0,9.381523824830913e+17,DrCSnyderHall,0.0,2.0,,,,,,,
Florida,0,0,['go out'],0.0,2020-02-10 17:58:13+00:00,1.2269283690167255e+18,my friends wanna wait til spring break to go out of town but i want to this weeknd i hate it here🥺,0,375363583.0,tolovedai,0.0,0.0,,,,,,,
Florida,['shop'],0,0,0.0,2020-06-12 18:17:53+00:00,1.271507025898414e+18,@thealso @realmudmonster @ThePollitt @Joe_Hallenbeck Was working in a shop in the 90's and an aftermarket radio des… https://t.co/IDHtpWOJ1l,0,271795626.0,Im_JustJim,0.0,1.0,"[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]",United States,"Indiana, USA",admin,,,
Florida,['beach'],0,0,0.0,2020-07-09 03:41:33+00:00,1.2810709647517164e+18,"Just posted a photo @ Boynton Beach, Florida https://t.co/mPfUzoztg7",0,17442078.0,TonyWHOA,0.0,0.0,"[[-80.173447, 26.476484], [-80.05236, 26.476484], [-80.05236, 26.5904875], [-80.173447, 26.5904875]]",United States,"Boynton Beach, FL",city,,,
Florida,['services'],0,0,0.0,2020-02-12 21:18:40+00:00,1.2277035931778417e+18,Everybody in there would have their services scheduled by the time I got done with them. https://t.co/eVtKIunR5j,0,429123529.0,brandonujohnson,0.0,1.0,,,,,,,
Florida,['uber'],0,0,0.0,2020-07-04 05:44:18+00:00,1.2792899143502766e+18,Dam 5th Jamaican person i uber today and let me say I swear Jamaicans are wholeeee vibe ! 🥰,0,518413056.0,iam_MissMiaBaby,0.0,2.0,,,,,,,
Florida,['vacation'],0,0,0.0,2020-03-19 18:26:50+00:00,1.2407063126877512e+18,I need a vacation,0,1.2345817249877115e+18,TheRealRudeBoi_,0.0,0.0,"[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]",United States,"Wisconsin, USA",admin,,,
Florida,['restaurant'],0,0,0.0,2020-05-26 12:19:43+00:00,1.2652562988216238e+18,Colorado restaurant owners who reopened to large crowds in defiance of state order sue governor… https://t.co/W9889qAbpu,0,94626353.0,FuatKircaali,0.0,1.0,,,,,,,
Florida,['game'],0,0,0.0,2020-06-14 09:21:56+00:00,1.272096927950258e+18,@Breaking911 @AJacksonTV Two cops had him down &amp; couldn’t subdue him. Two on one. They need to step that ground game up.,0,219128331.0,the1andonlyM,0.0,0.0,,,,,,,
Florida,0,0,['go out'],0.0,2020-03-24 23:16:07+00:00,1.242591051958927e+18,"Wow! Someone just DMed me and told me if they knew they had #coronavirus, they would go out and infect as many peop… https://t.co/ezEpf4J3rF",0,82695192.0,LindasTweeties,3.0,6.0,,,,,,,
Florida,['gym'],0,0,0.0,2020-06-25 16:13:15+00:00,1.2761867052263465e+18,My Bluetooth disconnected in the gym and now everyone knows I listen to Taylor swift while I workout,0,4765383788.0,masonxcrawshaw,0.0,15.0,,,,,,,
Florida,['gym'],0,0,0.0,2020-01-11 23:30:31+00:00,1.2161403619256484e+18,Beating Gym Leader Milo and getting my Grass Badge has me ready to run through a brick wall like https://t.co/F2aQx8fYRB,0,553173030.0,BenWaisnora,0.0,1.0,,,,,,,
Florida,['game'],['ps4'],0,0.0,2020-04-13 04:24:52+00:00,1.2495541198299628e+18,My man was telling his oldest song he just bought a game on the PS4 and our son goes 'oh the one i wanted for my bi… https://t.co/lgnlLPnSr8,0,342506206.0,iiiluminaughty,0.0,3.0,"[[-76.094866, 40.322994], [-76.066152, 40.322994], [-76.066152, 40.338833], [-76.094866, 40.338833]]",United States,"Wernersville, PA",city,,,
Florida,['beach'],0,0,0.0,2020-07-13 11:56:40+00:00,1.2826451148301804e+18,#MondayMotivation @ Hallandale-Hollywood Beach... https://t.co/6TQhjQApI4,0,463487140.0,buck_305,0.0,0.0,"[[-80.2070465, 25.9728518], [-80.11721, 25.9728518], [-80.11721, 25.997497], [-80.2070465, 25.997497]]",United States,"Hallandale Beach, FL",city,,,
Florida,['office'],0,0,0.0,2020-03-26 14:51:56+00:00,1.2431889435809546e+18,"So don’t turn it off as you might not be able to turn it on again. Assuming FTS regular office hours, that’s just c… https://t.co/AzlCf8wDao",0,873326274.0,NetScalerTaylor,1.0,1.0,"[[-0.7274684, 51.56255], [-0.6775460999999999, 51.56255], [-0.6775460999999999, 51.6097707], [-0.7274684, 51.6097707]]",United Kingdom,"Wooburn, England",city,,,
Florida,['beach'],0,0,0.0,2020-02-18 12:20:14+00:00,1.229742416397308e+18,Dominicans boys on the beach. Retweet 30 times and I'll release the full video #retweet #DLHOUSEOFBOIS #DL #TRADE… https://t.co/9WCS5dtrJn,0,565949489.0,DLBois,72.0,223.0,,,,,,,
Florida,['beach'],0,0,0.0,2020-06-03 18:50:36+00:00,1.268253771274076e+18,"I CAN BECOME &amp; I WILL ATTRACT🧲

GOD BLESS EVERY1 EVERYDAY IN EVERY WAY 🎚

BE @cuzziecuzz #LOVEISLOVE😘 @ Beach on Lo… https://t.co/8wrKDwXpYH",0,265521110.0,CUZZIECUZZ,0.0,0.0,"[[-82.691104, 27.328145], [-82.582737, 27.328145], [-82.582737, 27.442059], [-82.691104, 27.442059]]",United States,"Longboat Key, FL",city,,,
Florida,0,0,['go out'],0.0,2020-04-29 11:24:13+00:00,1.255457857719468e+18,"If NY opens May 15th, Ima wait till June to go out bc the second wave is coming!",0,407460339.0,krysjayy,2.0,6.0,,,,,,,
Florida,['worship'],0,0,0.0,2020-01-12 23:46:35+00:00,1.216506792928256e+18,"After #TrinityLogan worship, it was beverages &amp; food at @LittleFishBrew with #JuneBug , @ProseAndPalaver , … https://t.co/R3XA93iDYT",1,1134533654.0,danR_world,0.0,3.0,,,,,,,
Florida,['flying'],0,0,0.0,2020-05-10 02:51:43+00:00,1.259315149921489e+18,@BrennaSpencer They’re big flying stinging insects.  That’s enough for me to be worried about them.,0,2604528692.0,fairbanks666,0.0,0.0,,,,,,,
Florida,['cafe'],0,0,0.0,2020-04-28 17:15:52+00:00,1.2551839647860408e+18,"Thanks to the folks at Caribbean Cafe, my #TakeoutTuesday lunch has my car smelling like a bakery. Their bread is s… https://t.co/zxraBRBRbz",1,1.0199879593686016e+18,KKriseman,0.0,1.0,,,,,,,
Florida,['game'],0,0,0.0,2020-05-02 02:44:39+00:00,1.2564142707257876e+18,Check out this is the only game i feel like playing :l https://t.co/bQTNUd5xZl   He is on come check him him need some followers,0,2612559883.0,pazcristian1,0.0,0.0,,,,,,,
Florida,['game'],0,0,0.0,2020-07-14 01:06:38+00:00,1.2828439183889203e+18,"Even with the cone of shame, I love to play the dot game. I must be feeling a little better and part cat 😸👅
• • •… https://t.co/pMw2izFeKb",0,14133751.0,raissi,0.0,0.0,,,,,,,
Florida,['shop'],0,0,0.0,2020-05-12 20:26:50+00:00,1.260305454942417e+18,This closet is awesome! Shop moongoddess7's latest listings on @poshmarkapp. Join with code JENSPOSHPIT for a $10 c… https://t.co/AKSi2iFtNY,0,2545796871.0,jensposhpit,0.0,0.0,,,,,,,
Florida,['vacation'],0,0,0.0,2020-03-28 14:45:48+00:00,1.2439121791050506e+18,6 African Cities You Need to Visit,0,,,,,,,,,,,
Florida,['game'],0,0,0.0,2020-02-07 12:36:21+00:00,1.2257602067155886e+18,"@MEBBallRankings I’d say pull him out of the game to get a farewell ovation, if he’s a senior. 

Having the player… https://t.co/0Eq4hSunhB",0,54442709.0,dcwelch_24,0.0,0.0,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,,,
Florida,['game'],0,0,0.0,2020-01-03 04:50:17+00:00,1.212959340031873e+18,"RIP, Coach.  Thanks for your contributions to the game, but more importantly, thanks for being a quality human bein… https://t.co/0C8vAk7GJs",0,8.475813808924385e+17,Steven_Hudy,0.0,3.0,,,,,,,
Florida,"['delivery', 'uber']",['delivery'],0,0.0,2020-07-11 11:49:39+00:00,1.2819185730409062e+18,"Happy Saturday!!! Saturday Caribbean Latin favorites...pick up or delivery (uber eats,door dash and Grub Hub)… https://t.co/aSCeldWrjY",0,84472883.0,Spikcle,0.0,0.0,"[[-80.369507, 26.0295373], [-80.2008709, 26.0295373], [-80.2008709, 26.1268035], [-80.369507, 26.1268035]]",United States,"Davie, FL",city,,,
Florida,"['park', 'golf']",0,0,0.0,2020-03-21 18:55:22+00:00,1.2414382685138043e+18,This is my chosen Charity this year as Lady Captain Wimbledon Park Golf Club please support #coronavirus please ret… https://t.co/qUJy5C1uWb,0,564695275.0,CarolynLaville,1.0,7.0,"[[-0.25426899999999997, 51.379947], [-0.12430899999999999, 51.379947], [-0.12430899999999999, 51.441804], [-0.25426899999999997, 51.441804]]",United Kingdom,"Merton, London",city,,,
Florida,['hotel'],0,0,0.0,2020-04-26 19:05:56+00:00,1.2544868909732127e+18,@_Robino_ Hotel business center,0,2638851310.0,TheBrownBombr87,0.0,0.0,,,,,,,
Florida,['trip'],0,0,0.0,2020-07-14 02:23:23+00:00,1.2828632326049667e+18,@ashhteja_ @valareesucks Ladies we would not survive that trip 😂,0,201007770.0,StormyCee,0.0,0.0,"[[-106.634874, 31.6206683], [-106.199987, 31.6206683], [-106.199987, 31.966068], [-106.634874, 31.966068]]",United States,"El Paso, TX",city,,,
Florida,['games'],0,0,0.0,2020-02-12 02:29:30+00:00,1.2274194256677683e+18,loving the @sixers energy tonight! we need more games like this❤️ #HereTheyCome #PhilaUnite  #LACvsPHI,0,519346285.0,rhiannon_boat,0.0,0.0,,,,,,,
Florida,['vacation'],0,0,0.0,2020-03-28 14:45:48+00:00,1.2439121791050506e+18,6 African Cities You Need to Visit,0,,,,,,,,,,,
Florida,['hotel'],0,0,0.0,2020-06-12 16:47:04+00:00,1.2714841718573793e+18,@timid_tim Bruh go WiFi so trash. Can’t wait to shake this hotel 😤,1,161137622.0,wasup_slime,0.0,1.0,"[[50.3251128, 25.5704959], [50.8226344, 25.5704959], [50.8226344, 26.3341076], [50.3251128, 26.3341076]]",Bahrain,Bahrain,country,,,
Florida,['bar'],0,0,0.0,2020-06-14 20:34:53+00:00,1.2722662797564068e+18,@GregMolidor You’re Fired &amp; a bar of soap to drop in the shower,0,9.21449088872321e+17,ButtersKatz,0.0,2.0,"[[-80.2006, 26.644671], [-80.044639, 26.644671], [-80.044639, 26.7991205], [-80.2006, 26.7991205]]",United States,"West Palm Beach, FL",city,,,
Florida,['gym'],0,0,0.0,2020-03-21 01:54:20+00:00,1.24118131691955e+18,Day 1 of gym bring closed n I just left McDonald's with a large fire 2 mcchickens no mayo 😔,0,550518833.0,chopitupwrigo,0.0,2.0,"[[-80.610631, 27.757189], [-80.576305, 27.757189], [-80.576305, 27.779277], [-80.610631, 27.779277]]",United States,"Fellsmere, FL",city,,,
Florida,['bars'],0,0,0.0,2020-05-11 02:20:05+00:00,1.25966957735469e+18,When im mad i write straight bars,0,180961910.0,DeandreBB,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,,,
Florida,['beach'],0,0,0.0,2020-05-31 01:41:11+00:00,1.266907545752318e+18,What beach? Asking for a friend. https://t.co/uHSwS7IwHn,0,36740018.0,scottostler,0.0,1.0,,,,,,,
Florida,['game'],0,0,0.0,2020-03-04 21:18:37+00:00,1.2353137249085932e+18,@PlayStation My first PS2 game! #PlayStation2 https://t.co/rPdW8YxTDI,0,1.029951169760768e+18,gayninja99,0.0,0.0,"[[-81.2244846, 28.56471], [-81.170066, 28.56471], [-81.170066, 28.61218], [-81.2244846, 28.61218]]",United States,"University, FL",city,,,
Florida,['vacations'],0,0,0.0,2020-04-02 02:42:46+00:00,1.2455421574040494e+18,"Boys &amp; Arrows at Neptunes 
#neptunes #southflorida #southbeach #vacations #bali #mexico #puertorico… https://t.co/iTvFpcztDa",0,269538383.0,neptuneskidsswi,0.0,1.0,"[[-80.334426, 25.690519], [-80.292923, 25.690519], [-80.292923, 25.733912], [-80.334426, 25.733912]]",United States,"Glenvar Heights, FL",city,,,
Florida,0,0,['hang out'],0.0,2020-06-26 20:40:25+00:00,1.2766163259437548e+18,I really wanna do something fun today but nobody wants to hang out https://t.co/FUD292ykoi,0,2312762059.0,COOASSMEECHlE,0.0,2.0,,,,,,,
Florida,['game'],0,0,0.0,2020-01-14 05:14:17+00:00,1.21695164910683e+18,Now I know they could’ve gave home team @thereal_chris24 atleast 1 carry in this championship game #LSU 🤔 #GudWinThough,0,378104330.0,IAMDJD1,0.0,1.0,,,,,,,
Florida,['visits'],0,0,0.0,2020-05-26 17:59:04+00:00,1.265341699125117e+18,Love the brief check in visits. She’s finding joy in what she calls vicarious animal husbandry &amp; gets a bike ride i… https://t.co/GkzMOAhly3,0,45055454.0,resident_hippie,0.0,2.0,,,,,,,
Florida,['flying'],0,0,0.0,2020-06-03 15:40:13+00:00,1.2682058596933059e+18,You flying? Lol https://t.co/5fmZykbcbJ,0,1973998477.0,sal_alexander23,0.0,1.0,"[[-80.351414, 25.897971], [-80.291808, 25.897971], [-80.291808, 25.9276947], [-80.351414, 25.9276947]]",United States,"Miami Lakes, FL",city,,,
Florida,['airport'],0,0,0.0,2020-03-30 15:42:30+00:00,1.2446512202260767e+18,@britttttw Righttt!!! That one episode when they went to Greece and kandi was telling them at the airport to try no… https://t.co/BXPpNzPrX0,0,9.83913794614145e+17,Boujeeblkgirl,0.0,0.0,,,,,,,
Florida,['golf'],0,0,0.0,2020-05-24 19:49:12+00:00,1.2646446385284751e+18,Almost an hour in and no golf. #TheMatch,0,163899255.0,kylejrichardson,0.0,3.0,"[[-82.758209, 27.694323], [-82.587597, 27.694323], [-82.587597, 27.897115499999998], [-82.758209, 27.897115499999998]]",United States,"St Petersburg, FL",city,,,
Florida,['beach'],0,0,0.0,2020-01-13 22:43:46+00:00,1.2168533722230088e+18,@Robzzzz Please remember we have a leash law for pets on the beach.,0,1611312115.0,30ECSB,0.0,0.0,,,,,,,
Florida,['game'],0,0,0.0,2020-02-16 16:03:24+00:00,1.2290738019520061e+18,@BigShirtlessRon @PetersenWill And I had tickets to Game 6 of the 75 series!,0,16794949.0,hochman,0.0,4.0,,,,,,,
Florida,['trip'],0,0,0.0,2020-04-17 16:00:00+00:00,1.2511786061072548e+18,@MyVirtualVaca @SashaEats @American_Cruise @RoarLoudTravel @famTravelsUSA @always5star @LiveaMemory @RickGriffin @CindyBokma Group trip!,0,2314843370.0,TimSamsTravelUS,0.0,3.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,,,
Florida,['beach'],['tequila'],0,0.0,2020-06-15 16:13:13+00:00,1.2725628193645117e+18,Finally. Tootsies. fucken finally! No more beach runs. Now I can go to tootsies for my tequila and food lmao 🥗,0,42732389.0,SoooLoveley,0.0,0.0,,,,,,,
Florida,['game'],0,0,0.0,2020-05-17 01:05:38+00:00,1.2618251697541407e+18,Don’t get me wrong I love guess/company and I want game/movie night but dats it 👌🏽😂,0,42656200.0,WinterWestt_,0.0,0.0,,,,,,,
Florida,['bar'],0,0,0.0,2020-04-05 02:40:27+00:00,1.2466287379758244e+18,"@BrwnBombshell86 ""Crunch bar"" 😭😂😭😂😭😂😭😂 im fucken done lol",0,2544510889.0,JetBlkM3,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,,,
Florida,['beach'],0,0,0.0,2020-03-16 22:34:47+00:00,1.2396815444632248e+18,"Pain us good🔥/ by @eremin_13 @ Miami Beach, Florida https://t.co/XRl5D9JSD8",0,34087082.0,iamGeeGun,0.0,0.0,"[[-80.147162, 25.7613083], [-80.1187628, 25.7613083], [-80.1187628, 25.872623], [-80.147162, 25.872623]]",United States,"Miami Beach, FL",city,,,
Florida,"['bus', 'office']",0,0,0.0,2020-01-14 19:38:04+00:00,1.217169024523567e+18,@Jason_Rowley I just saw one outside at the bus stop outside our office building too. We Irish are everywhere!,0,236206118.0,sarahmceneaney,0.0,0.0,,,,,,,
Florida,['conference'],"['watch', 'watch']",0,0.0,2020-06-10 02:38:24+00:00,1.270545821721858e+18,DO NOT watch the. President news conference. Watch anything but not the shit show. Networks are cutting away from i… https://t.co/AZpx1ARzOb,0,18787733.0,we_dems,0.0,4.0,,,,,,,
Florida,['beach'],0,0,0.0,2020-06-06 10:53:28+00:00,1.2692208599331922e+18,"Special Marine Warning continues for the Waters from Chokoloskee to Bonita Beach FL from 20 to 60 NM, Coastal water… https://t.co/AbRlrHx2C6",0,590060558.0,NWSMiami,0.0,1.0,,,,,,,
Florida,['hotels'],0,0,0.0,2020-02-29 21:57:47+00:00,1.2338740285045187e+18,@nypapajoe A lot of Hilton’s are franchised. They don’t have much say about another hotels actions. We can boycott this one though!,0,31043405.0,yieldguy,2.0,4.0,"[[-71.625705, 42.3109818], [-71.475702, 42.3109818], [-71.475702, 42.380659], [-71.625705, 42.380659]]",United States,"Marlborough, MA",city,,,
Florida,['bar'],0,0,0.0,2020-01-31 14:39:45+00:00,1.2232545448067523e+18,How to Design Your Home Bar https://t.co/26VX7JKwaI https://t.co/T1l0WwE2i9,0,38870818.0,LeAneSuarez,0.0,0.0,,,,,,,
Florida,['trip'],0,0,0.0,2020-01-07 02:16:12+00:00,1.21437011562351e+18,@tinybearhands CRACKHEAD DISNEYLAND TRIP,0,49173395.0,Synthwv_StyPft,0.0,1.0,,,,,,,
Florida,['services'],0,0,0.0,2020-02-17 21:45:03+00:00,1.2295221685450056e+18,NOW ACCEPTING CLIENTS 4 Lash Extentions SERVICES!!! FOLLOW @beesbeautybarcle on Instagram &amp; click the link in the b… https://t.co/ZCRQWpDbdx,0,362820901.0,BeeTheMogul,2.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,,,
Florida,['game'],0,0,0.0,2020-01-27 09:47:28+00:00,1.221731440351744e+18,"@Scottimac11 Show the whole conversation 🤡, and I’ve said many times I wasn’t a huge fan of Kobe doesn’t mean I don’t respect his game.",0,283401341.0,GUP_GC,0.0,0.0,,,,,,,
Florida,['trips'],0,0,0.0,2020-01-13 01:30:25+00:00,1.21653292157554e+18,@GamingMakoto One of the best trips of my life man Ill never forget it,0,707132776.0,RokafellaDavis,0.0,1.0,,,,,,,
Florida,['bus'],0,0,0.0,2020-06-03 19:58:56+00:00,1.2682709655003832e+18,@WaltsWorld1971 @UniNewsToday The pic looks like the parking garage where cars enter not where the bus drops off,0,268617103.0,kbrewFL,0.0,0.0,,,,,,,
Florida,['gym'],0,0,0.0,2020-01-04 00:09:03+00:00,1.2132509562190316e+18,"@skittle624: if I didn’t have to work I would walk everyday hit the gym 7 days a week, I would be in the best shape… https://t.co/xIlT2tqoDJ",0,1.0755295416433664e+18,K9starSarge,2.0,5.0,"[[-80.442683, 25.992486], [-80.2133136, 25.992486], [-80.2133136, 26.0632929], [-80.442683, 26.0632929]]",United States,"Pembroke Pines, FL",city,,,
Florida,['game'],0,0,0.0,2020-03-02 20:00:44+00:00,1.2345693476428183e+18,Not giving out anymore free game 😂 you hoes weird 🥴,0,7.307606302112398e+17,sylver_no_gold,0.0,0.0,"[[-84.386548, 30.365093], [-84.1458, 30.365093], [-84.1458, 30.587338], [-84.386548, 30.587338]]",United States,"Tallahassee, FL",city,,,
Florida,['restaurant'],0,0,0.0,2020-03-30 01:17:58+00:00,1.2444336562503188e+18,Social distancing shouldn’t mean unfulfilled cravings. Order takeout from your Favorite Local Restaurant! Finding y… https://t.co/l7NxDCcb0w,0,849454801.0,RickHoseRealtor,0.0,0.0,"[[-81.078928, 29.027688], [-80.967617, 29.027688], [-80.967617, 29.156983], [-81.078928, 29.156983]]",United States,"Port Orange, FL",city,,,
Florida,['beach'],0,0,0.0,2020-01-28 20:44:32+00:00,1.2222591821975101e+18,Anybody in the palm beach area need there taxes done lmk,0,1373671866.0,JerryJA_,0.0,0.0,,,,,,,
Florida,['store'],0,['grocery store'],0.0,2020-05-30 01:46:03+00:00,1.2665463829760369e+18,My husband in the grocery store tonight 🤭 https://t.co/ctqMqhq9CY,1,188084636.0,2nuff4u,0.0,0.0,"[[-82.410125, 27.9650193], [-82.326519, 27.9650193], [-82.326519, 28.031093], [-82.410125, 28.031093]]",United States,"East Lake-Orient Park, FL",city,,,
Florida,['cafe'],0,0,0.0,2020-05-27 22:37:53+00:00,1.2657742547480248e+18,@angelgirl1077 Behind mine in the cafe today https://t.co/kfPEssq3Zn,1,1.0887213969503354e+18,whitestarhullfc,0.0,1.0,"[[-0.422572, 53.719616], [-0.2453134, 53.719616], [-0.2453134, 53.812018], [-0.422572, 53.812018]]",United Kingdom,"Hull, England",city,,,
Florida,['conference'],0,0,0.0,2020-03-10 22:12:05+00:00,1.2375015055880356e+18,Every great conference needs a great AV crew! #KeynoteSpeaker https://t.co/NsGXfEJkEN,0,16684366.0,DrRickGoodman,0.0,0.0,,,,,,,
