state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,is_relevant,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,is_relevant
Michigan,['drink'],0,0,0,2020-05-12 15:15:32+00:00,1.2602271125161E+18,@TMRCassCorridor got anything to put in that pint glass that we could drink six feet apart?,0,40964406.0,nathanisariot,0.0,1.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.23334331399186E+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,0,,,,,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.23334331399186E+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,0,,,,,,,,,
Michigan,['service'],0,0,0,2020-07-02 21:43:56+00:00,1.27880663785619E+18,Do you have phenomenal customer service skills? Allied Universal wants to hire you! Now hiring a Armed Security Off… https://t.co/6B4j183QKv,0,552682274.0,AU_Careers,0.0,0.0,"[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]",United States,"San Antonio, TX",city,
Michigan,['game'],0,0,0,2020-04-08 02:30:04+00:00,1.2477132903625E+18,@tigermike1975 Best 3 game winning streak in Tigers history!!,0,524865407.0,jlewtigers,0.0,1.0,"[[-83.441942, 42.52605], [-83.32039, 42.52605], [-83.32039, 42.617858], [-83.441942, 42.617858]]",United States,"West Bloomfield Township, MI",city,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.23334331399186E+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,0,,,,,,,,,
Michigan,['conference'],0,0,0,2020-02-22 21:27:17+00:00,1.23132963700497E+18,Congrats Niles Boys Bowling. Conference Champs! https://t.co/tLjIMu3lxj,0,1931319727.0,NilesAthletics,1.0,4.0,,,,,
Michigan,['restaurant'],0,0,0,2020-03-16 15:24:14+00:00,1.23957319297449E+18,My restaurant closed. How tf am I gonna pay for insulin?? Pay for my pets to eat let alone myself and Nickie.  I’m… https://t.co/syh2sb64ud,0,51167482.0,sandwichdad1,0.0,7.0,"[[-85.751406, 42.883679], [-85.530877, 42.883679], [-85.530877, 43.029144], [-85.751406, 43.029144]]",United States,"Grand Rapids, MI",city,
Michigan,['game'],0,0,0,2020-07-08 09:25:46+00:00,1.28079519980398E+18,i just had two intentionally just afk and talk to the enemy team in my ranked game in #overwatch. i know im bad but come the fuck on,0,752957628.0,Sifercifer,0.0,0.0,,,,,
Michigan,['office'],0,0,0,2020-05-14 17:14:12+00:00,1.26098175339466E+18,"Dr office: the first available appointment is April 12, 2021. Would you like morning or afternoon?

Me: Lol! I don'… https://t.co/IYPBu52KMD",0,3353469147.0,elizagnnnn,0.0,14.0,,,,,
Michigan,['service'],0,0,0,2020-04-15 20:59:11+00:00,1.25052912278849E+18,Thank you @TheCurtHawkins for your service to @WWE wish you all the best in your future endeavors https://t.co/SqgSvAhd4R,0,7.10482674054472E+17,RIPHanaKimura,0.0,1.0,"[[-6.0361161, 54.543241], [-5.8207101, 54.543241], [-5.8207101, 54.6484968], [-6.0361161, 54.6484968]]",United Kingdom,"Belfast, Northern Ireland",city,
Michigan,['hotels'],0,0,0,2020-07-08 18:43:28+00:00,1.28093555069075E+18,"Discover hotels around Salida, United States from 42 USD per night: https://t.co/MUAO0dVvs4 https://t.co/Jr0pg19k8i",0,255184064.0,geolocationms,0.0,0.0,"[[-121.108332, 37.681731], [-121.058816, 37.681731], [-121.058816, 37.740478], [-121.108332, 37.740478]]",United States,"Salida, CA",city,
Michigan,['airbnb'],0,0,0,2020-01-04 21:43:31+00:00,1.21357671821834E+18,walked into the airbnb and ajs already got his pants off n i’m bout to go destroy their bathroom so life’s good,1,3079006482.0,ArmadilloShells,0.0,9.0,"[[-79.639319, 43.403221], [-78.90582, 43.403221], [-78.90582, 43.855401], [-79.639319, 43.855401]]",Canada,"Toronto, Ontario",city,
Michigan,['hotel'],0,0,0,2020-04-12 07:39:50+00:00,1.24924079534293E+18,@SSC_Costumes The Sheraton. Old MCFC hotel.,0,47560157.0,WolfeMasters,0.0,0.0,,,,,
Michigan,['drink'],0,0,0,2020-06-18 03:42:37+00:00,1.27346108751877E+18,"Thought y’all were cute with that “hazard pay” shit, huh?

Hold my drink... https://t.co/W2mAyB3V5O",0,64224914.0,ThisDudeCranky,0.0,0.0,"[[-82.859608, 42.630077], [-82.756103, 42.630077], [-82.756103, 42.719944], [-82.859608, 42.719944]]",United States,"Chesterfield, MI",city,
Michigan,"['vacation', 'travel']",0,0,0,2020-03-15 21:07:36+00:00,1.23929721964531E+18,When you sum it up like this it makes me want a vacation...but then I realize travel is a no for now 🙃 Hang in ther… https://t.co/dtczWBNwO0,0,364037238.0,WLNSAshley,0.0,2.0,"[[-84.63184, 42.6185662], [-84.483958, 42.6185662], [-84.483958, 42.805532], [-84.63184, 42.805532]]",United States,"Lansing, MI",city,
Michigan,['church'],0,0,0,2020-07-05 12:34:08+00:00,1.27975544300321E+18,You gearing up for online church day this morning!? We are too!! Invite and tag a friend and we’ll see ya at 10! @… https://t.co/ArBfQ5TVxi,0,2846834343.0,crosscurrentc_,0.0,1.0,"[[-82.514554, 42.935388], [-82.418396, 42.935388], [-82.418396, 43.040084], [-82.514554, 43.040084]]",United States,"Port Huron, MI",city,
Michigan,['restaurants'],0,0,0,2020-06-08 19:49:03+00:00,1.27008041761024E+18,milky eye is back spotted in the restaurants of Chicago!!!!! He’s back!!!!😂,0,2419410402.0,funkmasterMel,0.0,1.0,"[[-83.433894, 42.3524527], [-83.312805, 42.3524527], [-83.312805, 42.442178], [-83.433894, 42.442178]]",United States,"Livonia, MI",city,
Michigan,0,0,['hang out'],0,2020-01-12 22:54:00+00:00,1.21649355817532E+18,My Favorite part is when can we Hang out https://t.co/SYwnUb5sOa,0,2590190732.0,SankeThe,0.0,0.0,,,,,
Michigan,"['games', 'games']",0,0,0,2020-05-24 22:33:38+00:00,1.26468601825237E+18,I feel like stories get in the way of the games when it comes to fighting games and developers are always trying to… https://t.co/kxHfJiOUab,0,215807701.0,Programancer,0.0,10.0,,,,,
Michigan,['park'],0,0,0,2020-04-21 00:21:58+00:00,1.25239209490516E+18,@ameliareivers @TRooseveltNPS It’s a great park too!,0,47368637.0,emilynclark,0.0,1.0,,,,,
Michigan,['game'],0,0,0,2020-01-05 20:15:28+00:00,1.21391694727799E+18,[A 7-0 Michigan run appears to make it a nine-point game],0,624951249.0,_ZachShaw,0.0,4.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.23334331399186E+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,0,,,,,,,,,
Michigan,['bar'],0,0,0,2020-02-14 03:23:30+00:00,1.22815779123748E+18,Silkening Botanicals Shampoo Bar | Bamboo Extract X Silk Protein  https://t.co/Q3PboqIV0u,0,7.70276188891808E+17,getthebutters,0.0,0.0,,,,,
Michigan,0,0,['go out'],0,2020-04-24 21:26:22+00:00,1.25379745506332E+18,@BcAri_E I’m finishing up with my parents. Girl Bahira asked for rubbing alcohol like I could just go out and get it,0,39596332.0,ShakiEnt,0.0,0.0,,,,,
Michigan,['mall'],0,0,0,2020-05-25 23:00:48+00:00,1.2650552431271E+18,@toribeez shutting shit down in the mall. 🤫,0,3116146309.0,WS7MSmoke,0.0,1.0,"[[-83.433894, 42.3524527], [-83.312805, 42.3524527], [-83.312805, 42.442178], [-83.433894, 42.442178]]",United States,"Livonia, MI",city,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.23334331399186E+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,0,,,,,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.23334331399186E+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,0,,,,,,,,,
Michigan,['park'],0,0,0,2020-06-02 21:03:54+00:00,1.26792492836557E+18,"The U.S. Park Police acknowledged using ""smoke canisters and pepper balls"" -- pepper spray that you can throw, basi… https://t.co/Ceqo4NyNKd",0,164075542.0,josh_wingrove,413.0,594.0,,,,,
Michigan,['yoga'],0,0,0,2020-04-01 19:00:34+00:00,1.2454258421147E+18,"Today I actually did my hair and put on mascara, but still in yoga pants...one step at a time #itsaprocess #QuarantineLife",0,4766427210.0,Judiann26,0.0,1.0,,,,,
Michigan,['games'],0,0,0,2020-01-14 12:32:05+00:00,1.21706182640559E+18,"@kentsomers I miss it so...college and pro football games that begin at 9am or 10am. Eastern Standard is not my favorite!
#timezoneenvy",0,1.14396780859993E+18,ToddSass1,0.0,0.0,"[[-83.800262, 42.215087], [-83.659681, 42.215087], [-83.659681, 42.326592], [-83.800262, 42.326592]]",United States,"Ann Arbor, MI",city,
Michigan,"['delivery', 'bar']",0,0,0,2020-06-23 12:34:18+00:00,1.27540682985044E+18,Tickets Available for Delivery! $25 Free Buffet &amp; Dry Bar! Only 30 Tickets Available before we are SOLD OUT! ⭐️⭐️⭐️… https://t.co/O36f6rk2jz,0,1.07425912244553E+18,HitGodENTWorks,0.0,0.0,"[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]",United States,"Detroit, MI",city,
Michigan,['game'],0,0,0,2020-04-19 20:06:00+00:00,1.25196529026876E+18,Watch Game 3 of the 1984 World Series tomorrow at 8 p.m. on FOX Sports Detroit. https://t.co/9qp9wnU5GV,0,18219438.0,FOXSportsDet,2.0,8.0,,,,,
Michigan,['drinking'],0,0,0,2020-02-06 02:42:30+00:00,1.22524837050944E+18,I bought a pack of Capri Suns and idk why. Been drinking these like crazy,0,73661811.0,BreesNODrew,0.0,0.0,,,,,
Michigan,['shop'],0,0,0,2020-07-14 20:51:14+00:00,1.28314203285749E+18,Cleaned out both of my email inboxes and made an expenses spreadsheet for my shop and yes I am that fucking bored dude,0,232445803.0,KelsCurl,0.0,0.0,,,,,
Michigan,['office'],0,0,0,2020-01-09 02:12:56+00:00,1.21509407186747E+18,"At my internship, I have my own desk and office phone!! Really adulting now",1,599630659.0,Jasmine_Love215,0.0,1.0,"[[-86.197409, 42.728541], [-86.0224931, 42.728541], [-86.0224931, 42.802658], [-86.197409, 42.802658]]",United States,"Holland, MI",city,
Michigan,['visiting'],0,0,0,2020-03-02 18:09:13+00:00,1.23454128222946E+18,"The one and only @mrschureads is visiting tomorrow. We've focused our event preparation on the power of story, and… https://t.co/2J8x5CDWC9",0,236644153.0,colbysharp,3.0,98.0,,,,,
Michigan,['practice'],0,0,0,2020-01-14 16:47:59+00:00,1.21712622191972E+18,"@TrocheckGame6 Every IceDen practice is. Should GR another tomorrow, but no confirmation yet.",0,24850140.0,JamesonCoop,0.0,2.0,"[[-80.297884, 26.228692], [-80.2016611, 26.228692], [-80.2016611, 26.31183], [-80.297884, 26.31183]]",United States,"Coral Springs, FL",city,
Michigan,['trip'],0,0,0,2020-03-20 15:46:37+00:00,1.24102837741234E+18,@URMascot @IvePetThatDog @ButlerBlue3 I believe that Gideon has petted Trip. When all of this mess is over you need… https://t.co/Gwsilj9FS7,0,278011051.0,SalannB1,0.0,1.0,,,,,
Michigan,['vacation'],0,0,0,2020-05-28 00:14:05+00:00,1.26579846258872E+18,i feel like we’ve just been on a big vacation these past two months 🤷🏼‍♀️,0,427742570.0,alyssasmith52,0.0,4.0,"[[-83.430458, 42.267434], [-83.308978, 42.267434], [-83.308978, 42.355177], [-83.430458, 42.355177]]",United States,"Westland, MI",city,
Michigan,['drink'],['tequila'],0,0,2020-07-04 02:07:54+00:00,1.27923545571262E+18,I drink tequila like it's water https://t.co/kUQzYTlbC6,1,1.0794902509285E+18,GodElJay,0.0,0.0,,,,,
Michigan,['shop'],0,0,0,2020-04-10 16:52:59+00:00,1.24865522742474E+18,Excited to share this item from my #etsy shop: Small handmade walnut &amp; maple keepsake jewelry box… https://t.co/cHZYSx7JVx,0,72568326.0,chriskoops,0.0,0.0,,,,,
Michigan,0,0,['go out'],0,2020-03-11 01:56:25+00:00,1.23755796134342E+18,I blame both the olds that refuse to change the status quo and the young people that didn't go out and vote today t… https://t.co/BDwxbMH6Rl,0,337921572.0,iFistMidgetss,0.0,1.0,,,,,
Michigan,['services'],0,0,0,2020-03-12 12:30:24+00:00,1.23807989818457E+18,Good morning! My new music video was released last night and the song will be available on all streaming services t… https://t.co/sEpA3t6ofr,0,3314041961.0,pejayeugene,3.0,7.0,,,,,
Michigan,['drinking'],0,0,0,2020-04-03 12:32:35+00:00,1.2460529808115E+18,"@Joy17123083 @DonaldJTrumpJr @trish_regan You been drinking your hair bleach again, blondie? I’ll bet you have!",0,278011051.0,SalannB1,0.0,2.0,,,,,
Michigan,['flies'],0,0,0,2020-06-28 16:03:16+00:00,1.27727135693406E+18,"Just realized that this is batch 300! Man, time flies when you’re having fun! #homebrew #homebrewing",0,2175158122.0,gamndood,0.0,6.0,"[[-83.562378, 42.526334], [-83.437583, 42.526334], [-83.437583, 42.614782], [-83.562378, 42.614782]]",United States,"Commerce, MI",city,
Michigan,0,0,['go out'],0,2020-05-21 16:48:28+00:00,1.26351199211294E+18,@hbomax @elmo Remember to use the rest room before you go out there https://t.co/MhsGoI85X2,0,567815467.0,DemonSlayer83,0.0,297.0,,,,,
Michigan,['stores'],0,0,0,2020-06-14 20:43:06+00:00,1.27226835010261E+18,all of these hoes in these stores make commission and plus ima tip em they holding my size,0,224890134.0,NizzyNaee,0.0,0.0,"[[-84.515906, 42.704505], [-84.447347, 42.704505], [-84.447347, 42.788935], [-84.515906, 42.788935]]",United States,"East Lansing, MI",city,
Michigan,['travel'],['watching'],0,0,2020-05-26 00:00:33+00:00,1.26507028191324E+18,His scary ass got scared when he saw people watching retweet retweet 😂😂😂 anyway travel plans Kansas City Missouri… https://t.co/HDbpQ1v0xZ,0,518923149.0,prettypussy313,17.0,55.0,,,,,
Michigan,['store'],0,0,0,2020-03-30 16:43:13+00:00,1.24466650101926E+18,Our Sigikids are lined up in our store window to cheer up all who pass by❤️ We wish everyone well and stay safe!… https://t.co/b1YyawzpO0,0,222866591.0,TheClassicHorse,0.0,0.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin,
Michigan,['drink'],0,0,0,2020-06-15 23:40:55+00:00,1.27267548655723E+18,"@TexanRussell @Acyn You shoulda seen him drink water with one hand and pronounce ""anonymous""",0,8.20409842103886E+17,jadedinblue,0.0,1.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin,
Michigan,['office'],0,0,0,2020-01-21 22:20:18+00:00,1.21974656814598E+18,Just got an email from somebody in the Pistons front office saying they have exciting news for me. I wonder what it is......,0,438716873.0,JoeBoo3,0.0,0.0,,,,,
Michigan,['meeting'],0,0,0,2020-03-26 19:13:14+00:00,1.24325470266768E+18,Dr. Shaner hosts a town hall with high school students and leads a community meeting to promote the importance to s… https://t.co/nLgSvtvyag,0,1534408296.0,DebiFragomeni,8.0,22.0,"[[-83.214001, 42.620953], [-83.091535, 42.620953], [-83.091535, 42.712333], [-83.214001, 42.712333]]",United States,"Rochester Hills, MI",city,
Michigan,['park'],0,0,0,2020-06-01 22:39:32+00:00,1.26758660750853E+18,Two blocks from Lafayette Park. Heard a series of loud crashes from there. https://t.co/PLUYbtpfeP,0,18967418.0,hunterw,10.0,69.0,"[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]",United States,"Washington, DC",city,
Michigan,['office'],0,0,0,2020-06-30 20:17:56+00:00,1.27806022148363E+18,"Open Letter to the Public Regarding the Kalamazoo County Clerk Office/Register of Deeds

https://t.co/Cqw4EhoeBk",0,160575782.0,RepMoore2020,0.0,0.0,,,,,
Michigan,['camp'],['watch'],0,0,2020-07-01 23:52:34+00:00,1.27847662169199E+18,5 Tigers storylines to watch entering camp https://t.co/NEpGxGNvTW,0,4883971978.0,DarrenPersicke,0.0,0.0,,,,,
Michigan,['drinks'],0,0,0,2020-06-22 15:07:14+00:00,1.27508292585213E+18,I present to you the Boom Boom Borracho which is one of my favorite coffee drinks. I got this from a wonderful plac… https://t.co/XxjGklpjVl,0,354467295.0,B__sandford,0.0,0.0,"[[-80.321683, 25.7090404], [-80.144974, 25.7090404], [-80.144974, 25.855667], [-80.321683, 25.855667]]",United States,"Miami, FL",city,
Michigan,['train'],0,0,0,2020-02-12 22:29:47+00:00,1.2277214873455E+18,@Intricatexpanse @craigcalcaterra Bullet train the length of Red Chile cause now it Green Chile,0,3064891354.0,dan_kunert,0.0,5.0,"[[-83.0868811, 42.4472888], [-82.967096, 42.4472888], [-82.967096, 42.538403], [-83.0868811, 42.538403]]",United States,"Warren, MI",city,
Michigan,['meeting'],['zoom'],0,0,2020-07-14 04:02:11+00:00,1.28288809370456E+18,i have to do a zoom meeting for school tomorrow morning about the masters program BUT i don’t have to have my camer… https://t.co/PwX5p2MriI,0,9.83799637051171E+17,mariquituhhh,0.0,1.0,,,,,
Michigan,['hotel'],0,0,0,2020-01-27 00:05:04+00:00,1.22158487179499E+18,Super cool lit circuit backboard in my hotel! https://t.co/f8eKTIvgs9,1,14377591.0,birdinboots,0.0,1.0,,,,,
Michigan,['concert'],0,0,0,2020-05-12 13:13:47+00:00,1.26019647564203E+18,Mariskas house is about to be a whole ass concert https://t.co/yFIcdgTgh4,0,1.05749062739763E+18,stylesofmariska,0.0,9.0,,,,,
Michigan,['training'],0,0,0,2020-06-10 15:40:46+00:00,1.27074271168821E+18,Our boy checked into strength and conditioning this morning....so glad to have our kids training again!!!⚽️💙🙂 https://t.co/ipg9AYvlEo,0,480945604.0,BrigetteRobins1,0.0,1.0,,,,,
Michigan,['stores'],0,0,0,2020-03-20 16:13:17+00:00,1.24103508931355E+18,To Apoligize for Closing Stores. Get a $100 Starbucks Card On Us. https://t.co/feIX56K3qz,0,192699032.0,Eclectic_Lay,0.0,0.0,,,,,
Michigan,['trip'],0,0,0,2020-05-25 06:45:56+00:00,1.26480990965854E+18,"Fuckin great trip though, round 4 coming soon.",0,46063586.0,MingSwag,0.0,0.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.23334331399186E+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,0,,,,,,,,,
Michigan,"['game', 'game']",0,0,0,2020-01-12 18:37:16+00:00,1.21642895097034E+18,@PeachJames_ Is it a closely called game or a loosely called game? No one f’n knows.,0,1570657099.0,ForrestJPage86,0.0,1.0,,,,,
Michigan,['game'],0,0,0,2020-01-25 13:46:35+00:00,1.2210668377457E+18,@ImNoSaint1 The game show host is going down the escalator!! Thank you Lord Jesus!!🙏🏽,0,331377950.0,Cici_94Percent,0.0,0.0,,,,,
Michigan,['flying'],0,0,0,2020-03-09 06:41:22+00:00,1.23690489644991E+18,@SpiritAirlines What I get for flying Spirit...just touched down in Detroit 4 hours late from our original landing… https://t.co/XgYsAOsg5v,1,613473776.0,LindstromBryan,0.0,0.0,"[[-83.446302, 42.179271], [-83.306006, 42.179271], [-83.306006, 42.268212], [-83.446302, 42.268212]]",United States,"Romulus, MI",city,
Michigan,['game'],0,0,0,2020-03-11 22:21:37+00:00,1.23786629363139E+18,"Family game night!! @ Saline, Michigan https://t.co/cG23fzI6u4",0,2732877831.0,jterris5,0.0,0.0,"[[-83.8058768, 42.135944], [-83.697128, 42.135944], [-83.697128, 42.2219], [-83.8058768, 42.2219]]",United States,"Saline, MI",city,
Michigan,['beach'],0,0,0,2020-04-30 09:23:14+00:00,1.25578979997537E+18,Man this Coronavirus is one smart virus. It can tell the difference between a Walmart and a beach.,0,438716873.0,JoeBoo3,0.0,1.0,"[[-83.831237, 42.899436], [-83.6199828, 42.899436], [-83.6199828, 43.089481], [-83.831237, 43.089481]]",United States,"Flint, MI",city,
Michigan,"['bar', 'bar']",['cocktail'],0,0,2020-04-10 06:24:55+00:00,1.24849716842963E+18,@zeeinthedee Some place with a juicy bar burger and crispy fries and then a fancy cocktail bar,0,187443.0,RandyWalker,0.0,2.0,"[[-83.1719797, 42.445669], [-83.109587, 42.445669], [-83.109587, 42.476085], [-83.1719797, 42.476085]]",United States,"Ferndale, MI",city,
Michigan,['conference'],0,0,0,2020-03-05 02:49:11+00:00,1.23539691441519E+18,"There’s been a total of 4 teams in @A10MBB history to go undefeated in conference play. 1983/84 Temple, 1987/88 Tem… https://t.co/BkOVLPqpYa",0,9.93607259459596E+17,JustinWBrantley,0.0,1.0,,,,,
Michigan,['drink'],"['gin', 'gin']",0,0,2020-01-01 00:29:42+00:00,1.21216898636178E+18,"NYE Drink of the day..Gin Dutchman.  Gin, bitters, muddled oranges and cherries and probably some other stuff.… https://t.co/41L8p0UWfG",1,20873464.0,NAHuber,0.0,0.0,"[[-83.4477489, 42.702516], [-83.328702, 42.702516], [-83.328702, 42.8169739], [-83.4477489, 42.8169739]]",United States,"Independence, MI",city,
Michigan,['camp'],0,0,0,2020-03-11 01:38:01+00:00,1.23755333085698E+18,Drone Basics Summer Camp July 8-9 @DavenportU brought to you by @ctemidland #drone #drones #programming #coding Che… https://t.co/sdsncCUhAq,0,1.04461343449773E+18,ctemidland,3.0,3.0,"[[-79.0075886, 35.866334], [-78.783292, 35.866334], [-78.783292, 36.115631], [-79.0075886, 36.115631]]",United States,"Durham, NC",city,
Michigan,['tennis'],0,0,0,2020-05-14 08:13:01+00:00,1.26084556087517E+18,@itsabeballout Guy hel 3an tizi bel tennis put on some pads and a helmet then come tweet 😂,0,505339076.0,helalsobh,0.0,1.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.23334331399186E+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,0,,,,,,,,,
Michigan,['gym'],0,0,0,2020-01-15 14:05:32+00:00,1.21744772945189E+18,Countdown to @avnawards Im hitting the gym like crazy! #TransIsBeautiful #girlslikeus #abs https://t.co/gC0bFGMmND,1,37507833.0,NATASSIADREAMSX,7.0,102.0,,,,,
Michigan,['trip'],0,0,0,2020-06-09 22:20:21+00:00,1.27048088457207E+18,Take a trip to the stunning Italian fishing town of Portofino with this handmade bowl from Italy!Created with a sce… https://t.co/6sqKj08EYv,0,9.66143787683721E+17,susieathomegp,0.0,0.0,"[[-82.922419, 42.378787], [-82.899824, 42.378787], [-82.899824, 42.407288], [-82.922419, 42.407288]]",United States,"Grosse Pointe, MI",city,
Michigan,['cafe'],0,0,0,2020-07-07 15:46:32+00:00,1.28052863772967E+18,"Time to eat (@ Russell's Cafe in Glenrio, NM) https://t.co/EqEkKgRmYb",0,29244804.0,mdstratts,0.0,1.0,"[[-109.050173, 31.332176], [-103.002065, 31.332176], [-103.002065, 37.000294], [-109.050173, 37.000294]]",United States,"New Mexico, USA",admin,
Michigan,['golf'],0,0,0,2020-05-26 17:22:05+00:00,1.26533239072723E+18,@spratto9 @JenksNBCS Golf and Hockey,0,241902765.0,stevenamcqueen,0.0,0.0,,,,,
Michigan,['shop'],0,0,0,2020-02-12 02:59:36+00:00,1.22742700401588E+18,GIANNÁ COUTURE ONLINE BOUTIQUE SOFT LAUNCH COMING SOON....2/20/2020!!!! SHOP FOR YOU LITTLE PRINCESS. GIANNÁ COUTUR… https://t.co/RldKSL6cEz,0,1.222283627029E+18,giannacouture20,0.0,0.0,"[[-83.441942, 42.52605], [-83.32039, 42.52605], [-83.32039, 42.617858], [-83.441942, 42.617858]]",United States,"West Bloomfield Township, MI",city,
Michigan,['meeting'],0,0,0,2020-03-04 21:34:54+00:00,1.23531782100716E+18,"It was good meeting @DojjaG 💪💪💪 Feels so good being bad 🖤🦋
.
.
.
 @directormilliex 
#model #fashion #fashionshoot… https://t.co/4enJ7GDt74",0,23150855.0,HB_Models,0.0,0.0,"[[-115.384091, 36.129459], [-115.062159, 36.129459], [-115.062159, 36.336371], [-115.384091, 36.336371]]",United States,"Las Vegas, NV",city,
Michigan,"['gym', 'gym']",['clean'],0,0,2020-06-29 21:59:24+00:00,1.27772336879659E+18,@Tren_Goddess Your gym knows how clean lol. Someone piss in the suana couple years ago at my gym. They had replaced… https://t.co/mtMh1ldCL2,0,134181008.0,Digit4l_C4veman,0.0,0.0,,,,,
Michigan,['shop'],0,0,0,2020-01-16 13:56:03+00:00,1.21780773056981E+18,i was at a consignment shop an the woman kept saying “wow you have such a good eye” and i couldn’t stop thinking ab… https://t.co/YpB5z7tZOa,0,376506197.0,_e11aaa,0.0,9.0,"[[-87.626729, 33.098411], [-87.440084, 33.098411], [-87.440084, 33.29479], [-87.626729, 33.29479]]",United States,"Tuscaloosa, AL",city,
Michigan,['visit'],0,0,0,2020-03-10 13:00:27+00:00,1.23736268507696E+18,Former Second Lady @DrBiden to visit @lansingmichigan on Tuesday @Impression5 @wilxTV #LoveLansing   https://t.co/7kbiMOWXeY,0,115709668.0,SteveJapinga,0.0,1.0,,,,,
Michigan,['game'],['watch'],0,0,2020-05-07 00:39:00+00:00,1.25819458831092E+18,"I refuse to watch a video of a human being hunted down like wild game. 
This is a Man and his life matters.… https://t.co/xn7AxgGqun",0,201043651.0,TRANSITNSUPREME,0.0,0.0,,,,,
Michigan,['office'],0,0,0,2020-02-21 21:54:29+00:00,1.23097409681881E+18,@tnick537_nick @PistonsThoughts I actually believe in this front office. Aside from trading Reggie and Keef for som… https://t.co/pf01z0XLG8,0,279846911.0,TxMulready,0.0,1.0,,,,,
Michigan,['flying'],0,0,0,2020-05-30 22:49:20+00:00,1.26686430008329E+18,@JStack89 @locotx_ftw_2002 @terri_____ Fuck all that when fist start flying .,0,7.16264413226013E+17,DeSmet_Nicholas,0.0,2.0,"[[-82.976654, 42.6278013], [-82.855781, 42.6278013], [-82.855781, 42.716853], [-82.976654, 42.716853]]",United States,"Macomb, MI",city,
Michigan,['golf'],0,0,0,2020-04-04 21:34:42+00:00,1.24655179583871E+18,@ClaraJeffery A computer on the dash of his golf cart?,0,137104447.0,TwisaLisa,0.0,1.0,"[[-85.654331, 44.6975367], [-85.543799, 44.6975367], [-85.543799, 44.821578], [-85.654331, 44.821578]]",United States,"Traverse City, MI",city,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.23334331399186E+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,0,,,,,,,,,
Michigan,"['fly', 'beach']",0,0,0,2020-03-30 14:06:07+00:00,1.2446269669234E+18,Can I fly somewhere tropical and be quarantined on the beach or is that not practical 😭,0,1.04657768772321E+18,shaniapatrick21,5.0,7.0,,,,,
Michigan,['shop'],0,0,0,2020-01-03 20:45:39+00:00,1.21319976814455E+18,Got my free chance to win Shop Your Way Points. Tons of wins here! https://t.co/KAKW6lLxGd #instantwingame,0,107161586.0,turtlboy,0.0,0.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.23334331399186E+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,0,,,,,,,,,
Michigan,['trip'],0,0,0,2020-06-20 20:18:26+00:00,1.27443646766273E+18,@TheErinMarquis @johnvoelcker @AllieGoertz @jentrification Erin -- Have you had a chance to do a road trip with Sup… https://t.co/VXU94stOrP,0,21588744.0,mark_phelan,0.0,0.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.23334331399186E+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,0,,,,,,,,,
