state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,is_relevant,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,is_relevant
Florida,['game'],0,0,0.0,2020-07-05 01:52:45+00:00,1279594032688177153,"@MLBNetwork @espn @MLBONFOX @Yankees 

We need this game shown that Mo started again before sports come back!… https://t.co/vtYHVHFdkt",0,97007753,zshot,0.0,0.0,,,,,
Florida,['drink'],0,0,0.0,2020-03-14 02:24:43+00:00,1238652249066409986,My mom made me drink this two weeks ago https://t.co/o0NGQ9BqO1,0,2556045725,mediee__,2.0,3.0,,,,,
Florida,['mass'],0,0,0.0,2020-02-26 23:46:28+00:00,1232814218413518849,"@IlhanMN You did not mention pedophile, war monger, and mass murderer",0,853691682633637888,RvAckley,0.0,0.0,,,,,
Florida,['game'],0,0,0.0,2020-02-03 07:34:30+00:00,1224234690544128000,@SegastarPika Nah I actually think the game is godlike,0,1605354552,Danny_Fathom,0.0,0.0,,,,,
Florida,['game'],0,0,0.0,2020-07-08 21:10:47+00:00,1280972623866990594,I beat the stupid lil game I was playing all quarantine and now I ain’t got shit to do but mine and Juan’s summer classes? Trash,0,620565834,danii_palmaa,0.0,0.0,"[[-95.8463667, 29.676113], [-95.711056, 29.676113], [-95.711056, 29.7678652], [-95.8463667, 29.7678652]]",United States,"Cinco Ranch, TX",city,
Florida,['barber'],0,0,0.0,2020-04-02 16:19:58+00:00,1245747813000138757,"Reviewing the 1990s, this book by Ben Barber is really interesting! @KetteringFdn @nmcafee https://t.co/VnI5TJ4ewS",0,938152382483091456,DrCSnyderHall,0.0,2.0,,,,,
Florida,0,0,['go out'],0.0,2020-02-10 17:58:13+00:00,1226928369016725506,my friends wanna wait til spring break to go out of town but i want to this weeknd i hate it here🥺,0,375363583,tolovedai,0.0,0.0,,,,,
Florida,['drinks'],0,0,0.0,2020-06-15 01:30:51+00:00,1272340761678352388,"@dontdisthemiss @perlmutations @mattgaetz An asshole who drinks and drives is a really big asshole, but once you th… https://t.co/wtt5lyY6sn",0,2292810919,shipenewbery,0.0,1.0,"[[-80.297563, 26.3081141], [-80.2187121, 26.3081141], [-80.2187121, 26.355332], [-80.297563, 26.355332]]",United States,"Parkland, FL",city,
Florida,['practice'],0,0,0.0,2020-03-10 21:10:57+00:00,1237486120809750530,Track practice with da lil ones &amp;’ like happy hour with my snook 🥰❤️,0,412797324,Sincerely_Flyy,0.0,0.0,"[[-80.4147456, 25.566015], [-80.356751, 25.566015], [-80.356751, 25.6275987], [-80.4147456, 25.6275987]]",United States,"South Miami Heights, FL",city,
Florida,0,0,['work out'],0.0,2020-07-10 23:21:39+00:00,1281730331951927302,@imperfectlybree You feel better if you work out.,0,24166331,lauragaylebradl,0.0,0.0,"[[-80.1703433, 26.274467], [-80.0743684, 26.274467], [-80.0743684, 26.327929], [-80.1703433, 26.327929]]",United States,"Deerfield Beach, FL",city,
Florida,['shop'],0,0,0.0,2020-06-12 18:17:53+00:00,1271507025898414081,@thealso @realmudmonster @ThePollitt @Joe_Hallenbeck Was working in a shop in the 90's and an aftermarket radio des… https://t.co/IDHtpWOJ1l,0,271795626,Im_JustJim,0.0,1.0,"[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]",United States,"Indiana, USA",admin,
Florida,['haircut'],0,0,0.0,2020-06-24 19:37:07+00:00,1275875622489907200,Damn man solid ass pimple on the side of my face 😓 &amp; I just got a haircut smh,0,320524024,Bigswoosh1700,0.0,0.0,,,,,
Florida,['beach'],0,0,0.0,2020-07-09 03:41:33+00:00,1281070964751716357,"Just posted a photo @ Boynton Beach, Florida https://t.co/mPfUzoztg7",0,17442078,TonyWHOA,0.0,0.0,"[[-80.173447, 26.476484], [-80.05236, 26.476484], [-80.05236, 26.5904875], [-80.173447, 26.5904875]]",United States,"Boynton Beach, FL",city,
Florida,['services'],0,0,0.0,2020-02-12 21:18:40+00:00,1227703593177841665,Everybody in there would have their services scheduled by the time I got done with them. https://t.co/eVtKIunR5j,0,429123529,brandonujohnson,0.0,1.0,,,,,
Florida,['uber'],0,0,0.0,2020-07-04 05:44:18+00:00,1279289914350276608,Dam 5th Jamaican person i uber today and let me say I swear Jamaicans are wholeeee vibe ! 🥰,0,518413056,iam_MissMiaBaby,0.0,2.0,,,,,
Florida,['park'],0,0,0.0,2020-04-23 04:27:28+00:00,1253178654135390208,@cmwhitey2017 I hate and love it. OF play is so bad it’s unreal. Gave up inside the park homerun the other day ball was stuck in the wall,0,289460669,Dougie0045,0.0,2.0,"[[-81.684761, 41.415808], [-81.632836, 41.415808], [-81.632836, 41.455213], [-81.684761, 41.455213]]",United States,"Cuyahoga Heights, OH",city,
Florida,['vacation'],0,0,0.0,2020-03-19 18:26:50+00:00,1240706312687751170,I need a vacation,0,1234581724987711488,TheRealRudeBoi_,0.0,0.0,"[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]",United States,"Wisconsin, USA",admin,
Florida,['restaurant'],0,0,0.0,2020-05-26 12:19:43+00:00,1265256298821623809,Colorado restaurant owners who reopened to large crowds in defiance of state order sue governor… https://t.co/W9889qAbpu,0,94626353,FuatKircaali,0.0,1.0,,,,,
Florida,['game'],0,0,0.0,2020-06-14 09:21:56+00:00,1272096927950258183,@Breaking911 @AJacksonTV Two cops had him down &amp; couldn’t subdue him. Two on one. They need to step that ground game up.,0,219128331,the1andonlyM,0.0,0.0,,,,,
Florida,0,0,['go out'],0.0,2020-03-24 23:16:07+00:00,1242591051958927362,"Wow! Someone just DMed me and told me if they knew they had #coronavirus, they would go out and infect as many peop… https://t.co/ezEpf4J3rF",0,82695192,LindasTweeties,3.0,6.0,,,,,
Florida,['gym'],0,0,0.0,2020-06-25 16:13:15+00:00,1276186705226346499,My Bluetooth disconnected in the gym and now everyone knows I listen to Taylor swift while I workout,0,4765383788,masonxcrawshaw,0.0,15.0,,,,,
Florida,['gym'],0,0,0.0,2020-01-11 23:30:31+00:00,1216140361925648384,Beating Gym Leader Milo and getting my Grass Badge has me ready to run through a brick wall like https://t.co/F2aQx8fYRB,0,553173030,BenWaisnora,0.0,1.0,,,,,
Florida,['game'],['ps4'],0,0.0,2020-04-13 04:24:52+00:00,1249554119829962752,My man was telling his oldest song he just bought a game on the PS4 and our son goes 'oh the one i wanted for my bi… https://t.co/lgnlLPnSr8,0,342506206,iiiluminaughty,0.0,3.0,"[[-76.094866, 40.322994], [-76.066152, 40.322994], [-76.066152, 40.338833], [-76.094866, 40.338833]]",United States,"Wernersville, PA",city,
Florida,['park'],0,0,0.0,2020-02-01 04:13:23+00:00,1223459305757777920,#anabelgonzalezfigueroa #nfl100live #imhere #superbowllive #SBLIV #LIVEITMIAMI #superbowlLIV @ Bayfront Park Miami https://t.co/7fyOwp7VWL,0,77303429,agonzalezfl,0.0,0.0,"[[-80.321683, 25.7090404], [-80.144974, 25.7090404], [-80.144974, 25.855667], [-80.321683, 25.855667]]",United States,"Miami, FL",city,
Florida,['beach'],0,0,0.0,2020-07-13 11:56:40+00:00,1282645114830180354,#MondayMotivation @ Hallandale-Hollywood Beach... https://t.co/6TQhjQApI4,0,463487140,buck_305,0.0,0.0,"[[-80.2070465, 25.9728518], [-80.11721, 25.9728518], [-80.11721, 25.997497], [-80.2070465, 25.997497]]",United States,"Hallandale Beach, FL",city,
Florida,['office'],0,0,0.0,2020-03-26 14:51:56+00:00,1243188943580954624,"So don’t turn it off as you might not be able to turn it on again. Assuming FTS regular office hours, that’s just c… https://t.co/AzlCf8wDao",0,873326274,NetScalerTaylor,1.0,1.0,"[[-0.7274684, 51.56255], [-0.6775460999999999, 51.56255], [-0.6775460999999999, 51.6097707], [-0.7274684, 51.6097707]]",United Kingdom,"Wooburn, England",city,
Florida,['beach'],0,0,0.0,2020-02-18 12:20:14+00:00,1229742416397307904,Dominicans boys on the beach. Retweet 30 times and I'll release the full video #retweet #DLHOUSEOFBOIS #DL #TRADE… https://t.co/9WCS5dtrJn,0,565949489,DLBois,72.0,223.0,,,,,
Florida,['beach'],0,0,0.0,2020-06-03 18:50:36+00:00,1268253771274076160,"I CAN BECOME &amp; I WILL ATTRACT🧲

GOD BLESS EVERY1 EVERYDAY IN EVERY WAY 🎚

BE @cuzziecuzz #LOVEISLOVE😘 @ Beach on Lo… https://t.co/8wrKDwXpYH",0,265521110,CUZZIECUZZ,0.0,0.0,"[[-82.691104, 27.328145], [-82.582737, 27.328145], [-82.582737, 27.442059], [-82.691104, 27.442059]]",United States,"Longboat Key, FL",city,
Florida,0,0,['go out'],0.0,2020-04-29 11:24:13+00:00,1255457857719468032,"If NY opens May 15th, Ima wait till June to go out bc the second wave is coming!",0,407460339,krysjayy,2.0,6.0,,,,,
Florida,['worship'],0,0,0.0,2020-01-12 23:46:35+00:00,1216506792928256001,"After #TrinityLogan worship, it was beverages &amp; food at @LittleFishBrew with #JuneBug , @ProseAndPalaver , … https://t.co/R3XA93iDYT",1,1134533654,danR_world,0.0,3.0,,,,,
Florida,['flying'],0,0,0.0,2020-05-10 02:51:43+00:00,1259315149921488896,@BrennaSpencer They’re big flying stinging insects.  That’s enough for me to be worried about them.,0,2604528692,fairbanks666,0.0,0.0,,,,,
Florida,['cafe'],0,0,0.0,2020-04-28 17:15:52+00:00,1255183964786040832,"Thanks to the folks at Caribbean Cafe, my #TakeoutTuesday lunch has my car smelling like a bakery. Their bread is s… https://t.co/zxraBRBRbz",1,1019987959368601600,KKriseman,0.0,1.0,,,,,
Florida,['church'],0,0,0.0,2020-06-02 19:42:16+00:00,1267904384035405825,@CBSNews The liar and cheat 👎🏻🤥💩picked a church he couldn’t walk into of course!!!!  #devildonnie,0,815280155983826944,haines12_bill,0.0,0.0,,,,,
Florida,['game'],0,0,0.0,2020-05-02 02:44:39+00:00,1256414270725787648,Check out this is the only game i feel like playing :l https://t.co/bQTNUd5xZl   He is on come check him him need some followers,0,2612559883,pazcristian1,0.0,0.0,,,,,
Florida,['game'],0,0,0.0,2020-07-14 01:06:38+00:00,1282843918388920321,"Even with the cone of shame, I love to play the dot game. I must be feeling a little better and part cat 😸👅
• • •… https://t.co/pMw2izFeKb",0,14133751,raissi,0.0,0.0,,,,,
Florida,['shop'],0,0,0.0,2020-05-12 20:26:50+00:00,1260305454942416896,This closet is awesome! Shop moongoddess7's latest listings on @poshmarkapp. Join with code JENSPOSHPIT for a $10 c… https://t.co/AKSi2iFtNY,0,2545796871,jensposhpit,0.0,0.0,,,,,
Florida,['vacation'],0,0,0.0,2020-03-28 14:45:48+00:00,1243912179105050624,6 African Cities You Need to Visit,0,,,,,,,,,
Florida,['game'],0,0,0.0,2020-02-07 12:36:21+00:00,1225760206715588609,"@MEBBallRankings I’d say pull him out of the game to get a farewell ovation, if he’s a senior. 

Having the player… https://t.co/0Eq4hSunhB",0,54442709,dcwelch_24,0.0,0.0,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,
Florida,['game'],0,0,0.0,2020-01-03 04:50:17+00:00,1212959340031873026,"RIP, Coach.  Thanks for your contributions to the game, but more importantly, thanks for being a quality human bein… https://t.co/0C8vAk7GJs",0,847581380892438528,Steven_Hudy,0.0,3.0,,,,,
Florida,"['delivery', 'uber']",['delivery'],0,0.0,2020-07-11 11:49:39+00:00,1281918573040906240,"Happy Saturday!!! Saturday Caribbean Latin favorites...pick up or delivery (uber eats,door dash and Grub Hub)… https://t.co/aSCeldWrjY",0,84472883,Spikcle,0.0,0.0,"[[-80.369507, 26.0295373], [-80.2008709, 26.0295373], [-80.2008709, 26.1268035], [-80.369507, 26.1268035]]",United States,"Davie, FL",city,
Florida,"['park', 'golf']",0,0,0.0,2020-03-21 18:55:22+00:00,1241438268513804288,This is my chosen Charity this year as Lady Captain Wimbledon Park Golf Club please support #coronavirus please ret… https://t.co/qUJy5C1uWb,0,564695275,CarolynLaville,1.0,7.0,"[[-0.25426899999999997, 51.379947], [-0.12430899999999999, 51.379947], [-0.12430899999999999, 51.441804], [-0.25426899999999997, 51.441804]]",United Kingdom,"Merton, London",city,
Florida,['hotel'],0,0,0.0,2020-04-26 19:05:56+00:00,1254486890973212674,@_Robino_ Hotel business center,0,2638851310,TheBrownBombr87,0.0,0.0,,,,,
Florida,['trip'],0,0,0.0,2020-07-14 02:23:23+00:00,1282863232604966914,@ashhteja_ @valareesucks Ladies we would not survive that trip 😂,0,201007770,StormyCee,0.0,0.0,"[[-106.634874, 31.6206683], [-106.199987, 31.6206683], [-106.199987, 31.966068], [-106.634874, 31.966068]]",United States,"El Paso, TX",city,
Florida,['games'],0,0,0.0,2020-02-12 02:29:30+00:00,1227419425667768320,loving the @sixers energy tonight! we need more games like this❤️ #HereTheyCome #PhilaUnite  #LACvsPHI,0,519346285,rhiannon_boat,0.0,0.0,,,,,
Florida,['vacation'],0,0,0.0,2020-03-28 14:45:48+00:00,1243912179105050624,6 African Cities You Need to Visit,0,,,,,,,,,
Florida,['service'],0,0,0.0,2020-06-15 16:57:34+00:00,1272573980306739208,@TMobileHelp need to DM you now. Zero service and i work off my phone.,0,23927240,ScrumRyanRadio,0.0,0.0,,,,,
Florida,['hotel'],0,0,0.0,2020-06-12 16:47:04+00:00,1271484171857379329,@timid_tim Bruh go WiFi so trash. Can’t wait to shake this hotel 😤,1,161137622,wasup_slime,0.0,1.0,"[[50.3251128, 25.5704959], [50.8226344, 25.5704959], [50.8226344, 26.3341076], [50.3251128, 26.3341076]]",Bahrain,Bahrain,country,
Florida,['bar'],0,0,0.0,2020-06-14 20:34:53+00:00,1272266279756406786,@GregMolidor You’re Fired &amp; a bar of soap to drop in the shower,0,921449088872321024,ButtersKatz,0.0,2.0,"[[-80.2006, 26.644671], [-80.044639, 26.644671], [-80.044639, 26.7991205], [-80.2006, 26.7991205]]",United States,"West Palm Beach, FL",city,
Florida,['gym'],0,0,0.0,2020-03-21 01:54:20+00:00,1241181316919549956,Day 1 of gym bring closed n I just left McDonald's with a large fire 2 mcchickens no mayo 😔,0,550518833,chopitupwrigo,0.0,2.0,"[[-80.610631, 27.757189], [-80.576305, 27.757189], [-80.576305, 27.779277], [-80.610631, 27.779277]]",United States,"Fellsmere, FL",city,
Florida,['bars'],0,0,0.0,2020-05-11 02:20:05+00:00,1.25966957735469E+18,When im mad i write straight bars,0,180961910.0,DeandreBB,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,['park'],0,0,0.0,2020-04-02 10:43:40+00:00,1245663180069666817,@lacadri34 Now tell her about the song MacArthur Park.,0,1074192613,ScottBanks77,0.0,0.0,,,,,
Florida,['beach'],0,0,0.0,2020-05-31 01:41:11+00:00,1266907545752317952,What beach? Asking for a friend. https://t.co/uHSwS7IwHn,0,36740018,scottostler,0.0,1.0,,,,,
Florida,['game'],0,0,0.0,2020-03-04 21:18:37+00:00,1235313724908593153,@PlayStation My first PS2 game! #PlayStation2 https://t.co/rPdW8YxTDI,0,1029951169760768000,gayninja99,0.0,0.0,"[[-81.2244846, 28.56471], [-81.170066, 28.56471], [-81.170066, 28.61218], [-81.2244846, 28.61218]]",United States,"University, FL",city,
Florida,['haircut'],['facetime'],0,0.0,2020-04-07 04:36:02+00:00,1247382601939202048,"you know how long it’s been since I’ve had a haircut because of this quarantine shit?

That FaceTime being declined… https://t.co/XauifkbQTP",0,741034252536406016,_SharkBates_,0.0,10.0,"[[-80.20811, 26.080935], [-80.0902351, 26.080935], [-80.0902351, 26.219801], [-80.20811, 26.219801]]",United States,"Fort Lauderdale, FL",city,
Florida,['vacations'],0,0,0.0,2020-04-02 02:42:46+00:00,1245542157404049409,"Boys &amp; Arrows at Neptunes 
#neptunes #southflorida #southbeach #vacations #bali #mexico #puertorico… https://t.co/iTvFpcztDa",0,269538383,neptuneskidsswi,0.0,1.0,"[[-80.334426, 25.690519], [-80.292923, 25.690519], [-80.292923, 25.733912], [-80.334426, 25.733912]]",United States,"Glenvar Heights, FL",city,
Florida,0,0,['hang out'],0.0,2020-06-26 20:40:25+00:00,1276616325943754758,I really wanna do something fun today but nobody wants to hang out https://t.co/FUD292ykoi,0,2312762059,COOASSMEECHlE,0.0,2.0,,,,,
Florida,['game'],0,0,0.0,2020-01-14 05:14:17+00:00,1.21695164910683E+18,Now I know they could’ve gave home team @thereal_chris24 atleast 1 carry in this championship game #LSU 🤔 #GudWinThough,0,378104330.0,IAMDJD1,0.0,1.0,,,,,
Florida,['visits'],0,0,0.0,2020-05-26 17:59:04+00:00,1265341699125116929,Love the brief check in visits. She’s finding joy in what she calls vicarious animal husbandry &amp; gets a bike ride i… https://t.co/GkzMOAhly3,0,45055454,resident_hippie,0.0,2.0,,,,,
Florida,['flying'],0,0,0.0,2020-06-03 15:40:13+00:00,1268205859693305858,You flying? Lol https://t.co/5fmZykbcbJ,0,1973998477,sal_alexander23,0.0,1.0,"[[-80.351414, 25.897971], [-80.291808, 25.897971], [-80.291808, 25.9276947], [-80.351414, 25.9276947]]",United States,"Miami Lakes, FL",city,
Florida,['airport'],0,0,0.0,2020-03-30 15:42:30+00:00,1244651220226076673,@britttttw Righttt!!! That one episode when they went to Greece and kandi was telling them at the airport to try no… https://t.co/BXPpNzPrX0,0,983913794614145024,Boujeeblkgirl,0.0,0.0,,,,,
Florida,['golf'],0,0,0.0,2020-05-24 19:49:12+00:00,1264644638528475136,Almost an hour in and no golf. #TheMatch,0,163899255,kylejrichardson,0.0,3.0,"[[-82.758209, 27.694323], [-82.587597, 27.694323], [-82.587597, 27.897115499999998], [-82.758209, 27.897115499999998]]",United States,"St Petersburg, FL",city,
Florida,['drink'],['cleaner'],0,0.0,2020-03-24 23:19:17+00:00,1242591848499118081,@gtconway3d @realDonaldTrump Let’s see some morons drink fish tank cleaner.... bust they have no common sense!! Stfu moron,0,1723752030,rob_armin,0.0,0.0,"[[-95.5053622, 29.507337], [-95.434776, 29.507337], [-95.434776, 29.567483], [-95.5053622, 29.567483]]",United States,"Fresno, TX",city,
Florida,['beach'],0,0,0.0,2020-01-13 22:43:46+00:00,1216853372223008770,@Robzzzz Please remember we have a leash law for pets on the beach.,0,1611312115,30ECSB,0.0,0.0,,,,,
Florida,"['drinking', 'drink']",0,0,0.0,2020-06-13 01:01:34+00:00,1271608619629449216,I gotta stop drinking juice lmao I ain’t never drink so much juice in my life,0,151078789,guyanagxld,0.0,1.0,,,,,
Florida,['game'],0,0,0.0,2020-02-16 16:03:24+00:00,1229073801952006145,@BigShirtlessRon @PetersenWill And I had tickets to Game 6 of the 75 series!,0,16794949,hochman,0.0,4.0,,,,,
Florida,['trip'],0,0,0.0,2020-04-17 16:00:00+00:00,1251178606107254786,@MyVirtualVaca @SashaEats @American_Cruise @RoarLoudTravel @famTravelsUSA @always5star @LiveaMemory @RickGriffin @CindyBokma Group trip!,0,2314843370,TimSamsTravelUS,0.0,3.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,0,0,['work out'],0.0,2020-01-22 20:12:38+00:00,1220076826820665344,"I can tell. You are just wonderful, it is obvious. Things will work out. One day at a time my friend one day at a t… https://t.co/2e75dMl6gX",0,1200808065731305472,Larrybellva1,0.0,0.0,"[[-59.6506083, 13.0441327], [-59.4203809, 13.0441327], [-59.4203809, 13.3344663], [-59.6506083, 13.3344663]]",Barbados,Barbados,country,
Florida,['beach'],['tequila'],0,0.0,2020-06-15 16:13:13+00:00,1272562819364511747,Finally. Tootsies. fucken finally! No more beach runs. Now I can go to tootsies for my tequila and food lmao 🥗,0,42732389,SoooLoveley,0.0,0.0,,,,,
Florida,['game'],0,0,0.0,2020-05-17 01:05:38+00:00,1261825169754140673,Don’t get me wrong I love guess/company and I want game/movie night but dats it 👌🏽😂,0,42656200,WinterWestt_,0.0,0.0,,,,,
Florida,['bar'],0,0,0.0,2020-04-05 02:40:27+00:00,1246628737975824384,"@BrwnBombshell86 ""Crunch bar"" 😭😂😭😂😭😂😭😂 im fucken done lol",0,2544510889,JetBlkM3,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,['service'],0,0,0.0,2020-02-26 14:33:38+00:00,1232675091504418816,"I left @tmobile and came to @verizon  after having them from 2009-2019 because the service was shitty, customer ser… https://t.co/PK1KjjVCix",0,90096551,NYsRicanGuido,0.0,0.0,,,,,
Florida,['practice'],0,0,0.0,2020-01-05 20:17:46+00:00,1213917525907513347,A big topic at practice today was role clarity on the offensive end. That was the focus after a nearly 2 hour pract… https://t.co/9PIx76iNIE,0,163362784,Ky_Carlin,2.0,3.0,"[[-75.13285, 39.9067507], [-75.066575, 39.9067507], [-75.066575, 39.96822], [-75.13285, 39.96822]]",United States,"Camden, NJ",city,
Florida,['beach'],0,0,0.0,2020-03-16 22:34:47+00:00,1239681544463224834,"Pain us good🔥/ by @eremin_13 @ Miami Beach, Florida https://t.co/XRl5D9JSD8",0,34087082,iamGeeGun,0.0,0.0,"[[-80.147162, 25.7613083], [-80.1187628, 25.7613083], [-80.1187628, 25.872623], [-80.147162, 25.872623]]",United States,"Miami Beach, FL",city,
Florida,"['bus', 'office']",0,0,0.0,2020-01-14 19:38:04+00:00,1217169024523567107,@Jason_Rowley I just saw one outside at the bus stop outside our office building too. We Irish are everywhere!,0,236206118,sarahmceneaney,0.0,0.0,,,,,
Florida,['conference'],"['watch', 'watch']",0,0.0,2020-06-10 02:38:24+00:00,1270545821721858048,DO NOT watch the. President news conference. Watch anything but not the shit show. Networks are cutting away from i… https://t.co/AZpx1ARzOb,0,18787733,we_dems,0.0,4.0,,,,,
Florida,['beach'],0,0,0.0,2020-06-06 10:53:28+00:00,1269220859933192193,"Special Marine Warning continues for the Waters from Chokoloskee to Bonita Beach FL from 20 to 60 NM, Coastal water… https://t.co/AbRlrHx2C6",0,590060558,NWSMiami,0.0,1.0,,,,,
Florida,['hotels'],0,0,0.0,2020-02-29 21:57:47+00:00,1233874028504518656,@nypapajoe A lot of Hilton’s are franchised. They don’t have much say about another hotels actions. We can boycott this one though!,0,31043405,yieldguy,2.0,4.0,"[[-71.625705, 42.3109818], [-71.475702, 42.3109818], [-71.475702, 42.380659], [-71.625705, 42.380659]]",United States,"Marlborough, MA",city,
Florida,['bar'],0,0,0.0,2020-01-31 14:39:45+00:00,1223254544806752256,How to Design Your Home Bar https://t.co/26VX7JKwaI https://t.co/T1l0WwE2i9,0,38870818,LeAneSuarez,0.0,0.0,,,,,
Florida,['trip'],0,0,0.0,2020-01-07 02:16:12+00:00,1214370115623510019,@tinybearhands CRACKHEAD DISNEYLAND TRIP,0,49173395,Synthwv_StyPft,0.0,1.0,,,,,
Florida,0,0,['work out'],0.0,2020-05-06 15:24:25+00:00,1258055022404874240,@graceanncuevas I got brand new off white work out top and bottom for sale HMU for the low,0,973088209,Sir_Marsi,0.0,0.0,,,,,
Florida,['drinks'],0,0,0.0,2020-06-13 04:48:37+00:00,1271665758943227909,"Found a cute girl, bought her me and “A” drinks 😜😈 https://t.co/pC0sNzR22m",0,97305260,LongTongueTho,1.0,13.0,,,,,
Florida,['services'],0,0,0.0,2020-02-17 21:45:03+00:00,1229522168545005569,NOW ACCEPTING CLIENTS 4 Lash Extentions SERVICES!!! FOLLOW @beesbeautybarcle on Instagram &amp; click the link in the b… https://t.co/ZCRQWpDbdx,0,362820901,BeeTheMogul,2.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,['game'],0,0,0.0,2020-01-27 09:47:28+00:00,1221731440351744001,"@Scottimac11 Show the whole conversation 🤡, and I’ve said many times I wasn’t a huge fan of Kobe doesn’t mean I don’t respect his game.",0,283401341,GUP_GC,0.0,0.0,,,,,
Florida,['trips'],0,0,0.0,2020-01-13 01:30:25+00:00,1.21653292157554E+18,@GamingMakoto One of the best trips of my life man Ill never forget it,0,707132776.0,RokafellaDavis,0.0,1.0,,,,,
Florida,['bus'],0,0,0.0,2020-06-03 19:58:56+00:00,1268270965500383233,@WaltsWorld1971 @UniNewsToday The pic looks like the parking garage where cars enter not where the bus drops off,0,268617103,kbrewFL,0.0,0.0,,,,,
Florida,['gym'],0,0,0.0,2020-01-04 00:09:03+00:00,1213250956219031554,"@skittle624: if I didn’t have to work I would walk everyday hit the gym 7 days a week, I would be in the best shape… https://t.co/xIlT2tqoDJ",0,1075529541643366400,K9starSarge,2.0,5.0,"[[-80.442683, 25.992486], [-80.2133136, 25.992486], [-80.2133136, 26.0632929], [-80.442683, 26.0632929]]",United States,"Pembroke Pines, FL",city,
Florida,['game'],0,0,0.0,2020-03-02 20:00:44+00:00,1234569347642818563,Not giving out anymore free game 😂 you hoes weird 🥴,0,730760630211239936,sylver_no_gold,0.0,0.0,"[[-84.386548, 30.365093], [-84.1458, 30.365093], [-84.1458, 30.587338], [-84.386548, 30.587338]]",United States,"Tallahassee, FL",city,
Florida,['restaurant'],0,0,0.0,2020-03-30 01:17:58+00:00,1244433656250318848,Social distancing shouldn’t mean unfulfilled cravings. Order takeout from your Favorite Local Restaurant! Finding y… https://t.co/l7NxDCcb0w,0,849454801,RickHoseRealtor,0.0,0.0,"[[-81.078928, 29.027688], [-80.967617, 29.027688], [-80.967617, 29.156983], [-81.078928, 29.156983]]",United States,"Port Orange, FL",city,
Florida,['beach'],0,0,0.0,2020-01-28 20:44:32+00:00,1222259182197510145,Anybody in the palm beach area need there taxes done lmk,0,1373671866,JerryJA_,0.0,0.0,,,,,
Florida,['store'],0,['grocery store'],0.0,2020-05-30 01:46:03+00:00,1266546382976036865,My husband in the grocery store tonight 🤭 https://t.co/ctqMqhq9CY,1,188084636,2nuff4u,0.0,0.0,"[[-82.410125, 27.9650193], [-82.326519, 27.9650193], [-82.326519, 28.031093], [-82.410125, 28.031093]]",United States,"East Lake-Orient Park, FL",city,
Florida,['cafe'],0,0,0.0,2020-05-27 22:37:53+00:00,1265774254748024839,@angelgirl1077 Behind mine in the cafe today https://t.co/kfPEssq3Zn,1,1088721396950335488,whitestarhullfc,0.0,1.0,"[[-0.422572, 53.719616], [-0.2453134, 53.719616], [-0.2453134, 53.812018], [-0.422572, 53.812018]]",United Kingdom,"Hull, England",city,
Florida,['conference'],0,0,0.0,2020-03-10 22:12:05+00:00,1237501505588035584,Every great conference needs a great AV crew! #KeynoteSpeaker https://t.co/NsGXfEJkEN,0,16684366,DrRickGoodman,0.0,0.0,,,,,
Florida,['vacation'],0,0,0.0,2020-06-08 16:38:02+00:00,1270032347677839374,"@MarkHarCan1 A vacation home in Leavenworth, Kansas?",0,627056311,JoParkey,0.0,0.0,,,,,
Florida,['fly'],0,0,0.0,2020-06-20 23:15:43+00:00,1274481082310762496,"@geeknotice @Live4coasters Spread your wings and fly, children.",0,37031078,iamcg83,0.0,1.0,,,,,
Florida,['shop'],0,0,0.0,2020-06-15 02:55:31+00:00,1272362071951380480,I’m about to stress shop.... cause i cannot😭,1,596815581,Kvng_Mexx,0.0,0.0,,,,,
Florida,['practice'],0,0,0.0,2020-06-10 21:33:47+00:00,1270831551241162766,"@GovernorTomWolf:

🟢 Violated his own order to march with hundreds of people.
🟢 Did not practice social distancing.… https://t.co/63M70iM9X0",0,54949405,David_LaTorre,0.0,2.0,,,,,
