state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,is_relevant,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place
Michigan,0,['watch'],0,0,2020-06-22 23:15:45+00:00,1.27520586828446E+18,Yall ever get drunk and watch Johnny Depp play willy wonka?,0,1.1857220107873E+18,KiraSSBU,0.0,2.0,,,,
Michigan,0,['watch'],0,0,2020-04-24 15:40:44+00:00,1.25371047382186E+18,@MeltdownWRIF I don't watch it eithet.,0,431615082.0,JudyBlower,0.0,1.0,"[[-83.714256, 43.104698], [-83.655746, 43.104698], [-83.655746, 43.15142], [-83.714256, 43.15142]]",United States,"Mount Morris, MI",city
Michigan,0,['post'],0,0,2020-03-03 04:53:49+00:00,1.23470350466678E+18,this post said “my biggest fear is getting pregnant bc im not gone who the mom is bc it’s for sure not gone be me” LMAOOOO,0,7.13388233623601E+17,chanterelleeee,0.0,2.0,,,,
Michigan,"['bars', 'game']",['cook'],0,0,2020-03-21 18:46:32+00:00,1.24143604685391E+18,@trishayearwood Lemon Bars? I'm not very good at this bc I don't cook. I Love this game Trisha! Keep doing it😀💗,0,29915869.0,Mickouse5,0.0,0.0,,,,
Michigan,['bar'],['read'],0,0,2020-05-23 18:38:56+00:00,1.26426456827403E+18,Just read barfed as bar fed,0,256714911.0,Katrynnnnn,0.0,7.0,"[[-85.649602, 42.215555], [-85.481775, 42.215555], [-85.481775, 42.365493], [-85.649602, 42.365493]]",United States,"Kalamazoo, MI",city
Michigan,0,['cleaned'],0,0,2020-07-06 18:42:48+00:00,1.28021060654565E+18,I cleaned my house fast as hell,1,3021487495.0,Shortstuff72,0.0,0.0,"[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]",United States,"Detroit, MI",city
Michigan,0,['tequila'],0,0,2020-04-23 04:26:07+00:00,1.25317831503847E+18,I miss you Tequila... https://t.co/tkXwmCvgPL,0,300701406.0,AaronTLatimer,0.0,0.0,"[[-83.935865, 43.348769], [-83.854958, 43.348769], [-83.854958, 43.393255], [-83.935865, 43.393255]]",United States,"Bridgeport, MI",city
Michigan,0,"['watch', 'snapchat']",0,0,2020-04-06 14:09:06+00:00,1.24716443360187E+18,Go watch Trae Young’s Snapchat story and try to tell me this man isn’t paying people to hangout with him. Bro is so fucking annoying,1,420483664.0,DapperJoeDisick,0.0,4.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,['watching'],0,0,2020-05-23 15:50:15+00:00,1.26422211665801E+18,It did feel weird watching it tho. Like I appreciate the effort but it certainly felt off. https://t.co/RMJp842ZBc,0,1.01440339160959E+18,EmbraceMeHere,0.0,0.0,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin
Michigan,0,['watches'],0,0,2020-06-27 06:14:32+00:00,1.27676080957471E+18,@model_daughters Barr watches the duck get away with lying to the public everyday so he thinks it will work for him… https://t.co/PuhZS72V05,0,9.52417124852617E+17,IGierzak,0.0,0.0,"[[-86.339696, 43.201538], [-86.144095, 43.201538], [-86.144095, 43.264395], [-86.339696, 43.264395]]",United States,"Muskegon, MI",city
Michigan,0,['watch'],0,0,2020-01-05 18:47:52+00:00,1.21389490055255E+18,We're tied-up 47-47 at Mackey with 4:30 remaining. Turn on the @BigTenNetwork now to watch the finale of yet another classic B1G battle.,0,900368808.0,RutgersWBB,0.0,4.0,,,,
Michigan,0,['watch'],0,0,2020-05-07 06:50:14+00:00,1.25828801146649E+18,🗣 GO WATCH PITCH ON HULU! https://t.co/KkFyVaFHLX https://t.co/gufug5eEqg,1,4494591735.0,TaylorHaasePGH,0.0,2.0,"[[-80.0647047, 40.487357], [-79.985516, 40.487357], [-79.985516, 40.555020999999996], [-80.0647047, 40.555020999999996]]",United States,"Ross Township, PA",city
Michigan,0,['watch'],0,0,2020-05-16 20:18:04+00:00,1.2617527986198E+18,This was so soothing to watch 💁🏽‍♂️😂 https://t.co/rp0hExBMQk,1,393804082.0,AxLUrameshi,0.0,1.0,,,,
Michigan,0,['watching'],0,0,2020-05-29 00:43:13+00:00,1.26616818088567E+18,"@cmuconfessions3 I don't doubt it, but the fact that everyone is watching it all at the same time makes me believe… https://t.co/ylfMojpmm2",0,2367686080.0,BoboGamma,0.0,0.0,,,,
Michigan,0,['ipa'],0,0,2020-06-05 22:46:38+00:00,1.26903794569836E+18,Drinking an American Beauty Hazy Ripple IPA by @dogfishbeer @ Untappd at Home — https://t.co/nDqdBCQmy2,1,364609596.0,Peakestar,0.0,0.0,,,,
Michigan,0,['xbox'],0,0,2020-06-26 15:34:00+00:00,1.27653921724247E+18,Leaked Microsoft document hints at second next-gen Xbox - The Verge https://t.co/qraVpCkJFK,0,27998570.0,tpeandjelly727,0.0,0.0,,,,
Michigan,0,"['youtube', 'youtube']",0,0,2020-02-06 01:02:34+00:00,1.22522322366469E+18,I finally did it! 200 Subscribers on YouTube!!! Yay!!! #congrats #200subs #milestone #youtube #jointheadventure https://t.co/D3E0vtYNAW,0,402433698.0,MrSheals2U,0.0,12.0,,,,
Michigan,0,['post'],0,0,2020-03-13 03:19:44+00:00,1.23830370451372E+18,I just found out that Tails I’m in a #SonicTheHedgehog post credits scene looking pretty much like Tails and now I… https://t.co/DQ2bMnOq4O,0,20727884.0,joshparylak,1.0,0.0,,,,
Michigan,0,['read'],0,0,2020-06-26 14:33:46+00:00,1.27652405621341E+18,"@DrZamalek Just kind of weird to read something. Understand it and then realize, ""Oh that's not German.""",0,45046870.0,donniejsackey,0.0,1.0,,,,
Michigan,0,['post'],0,0,2020-04-12 00:21:57+00:00,1.24913059873367E+18,"On this day in #sportslaw history...

@EngleLaw29 wrote this Guest Post piece for the SLB Blog! 

https://t.co/MemPaw2a8J",0,2741120635.0,SportsLawBlonde,0.0,0.0,"[[-83.202528, 42.4448858], [-83.153812, 42.4448858], [-83.153812, 42.488703], [-83.202528, 42.488703]]",United States,"Oak Park, MI",city
Michigan,0,['posted'],0,0,2020-04-25 03:03:51+00:00,1.25388238539085E+18,@Hamstertweet93 That is funny!  I had someone today tell me he did not say that out loud that what I posted on face… https://t.co/x5Mp3H6A2t,0,22228561.0,shopgirl734,0.0,0.0,,,,
Michigan,0,['post'],0,0,2020-02-23 17:05:19+00:00,1.23162610197096E+18,Why would I post solo pics when I’m #neveraloneLGBTQ https://t.co/U0zqhIwLnZ,0,3096668437.0,AntCxn33,3.0,31.0,"[[-84.710722, 39.052962], [-84.3689026, 39.052962], [-84.3689026, 39.2211137], [-84.710722, 39.2211137]]",United States,"Cincinnati, OH",city
Michigan,0,['twitch'],0,0,2020-01-13 13:30:02+00:00,1.21671401880464E+18,hey #twitch im doing it ♥ kinda hard to survive on ark as a streamer. at least on pvp but we're doing it! https://t.co/3mPn61UMej,0,752957628.0,Sifercifer,0.0,7.0,,,,
Michigan,0,['reading'],0,0,2020-01-31 11:47:12+00:00,1.22321112327463E+18,Grew up reading Jerry Green’s columns in the #DetroitNews. Cannot believe he’s still writing. Has never missed a Su… https://t.co/ov9YpqGUVG,0,95817097.0,gcnewsman,0.0,0.0,"[[-85.751406, 42.883679], [-85.530877, 42.883679], [-85.530877, 43.029144], [-85.751406, 43.029144]]",United States,"Grand Rapids, MI",city
Michigan,0,['beer'],0,0,2020-01-15 15:59:59+00:00,1.21747653000933E+18,This 10:30 am beer celebrates the end of basement flooding after 98.5 hours of constant sewage flowing into our bas… https://t.co/ZDyz0Apntx,1,352151776.0,CinTheD313,0.0,3.0,,,,
Michigan,0,['read'],0,0,2020-01-19 19:23:22+00:00,1.21897726691239E+18,32 Books To Read Before They Hit The Big And Small Screens In 2020 https://t.co/oasIurS8Ai via @AriannaRebolini @BuzzFeed,0,134471768.0,K_M_Johnston,0.0,0.0,,,,
Michigan,0,['posted'],0,0,2020-03-06 15:19:55+00:00,1.23594822910939E+18,Just posted a photo https://t.co/aG0Tn50WAZ,1,588712843.0,FEMALETINMAN,0.0,0.0,,,,
Michigan,0,"['streaming', 'twitch']",0,0,2020-05-27 17:48:16+00:00,1.26570136710203E+18,I'm now streaming on Twitch! Playing Phantasy Star Online 2 https://t.co/E58rbYfVS9,1,14767344.0,GenericGamer,1.0,1.0,,,,
Michigan,0,['cocktail'],0,0,2020-03-14 00:48:27+00:00,1.2386280204764E+18,What’s a better garnish for a new cocktail?,1,7.70385285549007E+17,tequila_ssbm,3.0,4.0,"[[-83.661476, 42.165629], [-83.542129, 42.165629], [-83.542129, 42.3257971], [-83.661476, 42.3257971]]",United States,"Ypsilanti, MI",city
Michigan,0,"['read', 'post']",0,0,2020-06-21 03:23:37+00:00,1.27454346977678E+18,@drdrew D.L read his post on Covid-19.,0,2348123605.0,msgibby077,0.0,0.0,,,,
Michigan,0,['read'],0,0,2020-05-18 00:22:47+00:00,1.26217677170677E+18,We're hiring! Read about our latest job opening here: RETAIL MERCHANDISER/RESETS PART TIME -… https://t.co/Ic4GELSufa,0,36039488.0,CROSSMARKJobs,0.0,0.0,"[[-91.274654, 43.725479], [-91.143588, 43.725479], [-91.143588, 43.885808], [-91.274654, 43.885808]]",United States,"La Crosse, WI",city
Michigan,0,['watching'],0,0,2020-03-30 16:59:14+00:00,1.24467053280664E+18,.This really upset me watching the reply of this verbal assault of disrespect. #SHAME yes I'm yelling! https://t.co/BnXpEuAbei,0,3412914394.0,on_lwd,0.0,0.0,"[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]",United States,"Detroit, MI",city
Michigan,0,['post'],0,0,2020-02-26 15:02:53+00:00,1.23268245108599E+18,@Prospectbaby These IRS post lol,0,9.72830389692756E+17,tyralthebrand,0.0,0.0,,,,
Michigan,0,['posted'],0,0,2020-07-14 01:13:01+00:00,1.28284552208524E+18,Just posted a photo https://t.co/ZLsiePWLRP,1,23522992.0,wolf4d,0.0,0.0,,,,
Michigan,0,['whiskey'],0,0,2020-06-14 22:29:55+00:00,1.27229523049943E+18,@Auralcomp Dude I need a shot of whiskey,1,293464498.0,Mckinney_twin,0.0,0.0,"[[-84.5129821, 33.5933183], [-84.427795, 33.5933183], [-84.427795, 33.669237], [-84.5129821, 33.669237]]",United States,"College Park, GA",city
Michigan,0,['post'],0,0,2020-02-29 03:40:43+00:00,1.23359794433673E+18,"What color are your eyes? Post a picture below!
Mine: (btw alot of people ask, yes this is are my real eyelashes lol https://t.co/y2XSjTOkyq",0,9.86385501098689E+17,RoseFox_,0.0,2.0,"[[-85.751406, 42.883679], [-85.530877, 42.883679], [-85.530877, 43.029144], [-85.751406, 43.029144]]",United States,"Grand Rapids, MI",city
Michigan,0,['read'],0,0,2020-04-19 19:34:44+00:00,1.25195742480359E+18,@SwmpladySH @Babygirlxx8 @robreiner My God you people are 🦇💩 crazy. Go outside. Read a book. Stop smoking dope. Tal… https://t.co/5wE1OORgsl,0,3232827049.0,EarlGirls,0.0,0.0,"[[-86.058614, 42.768890999999996], [-85.967884, 42.768890999999996], [-85.967884, 42.841497], [-86.058614, 42.841497]]",United States,"Zeeland, MI",city
Michigan,0,['snapchat'],0,0,2020-04-26 10:56:26+00:00,1.25436370179846E+18,Wake up and be awesome. Or w/e snapchat says lol.,s,7.94140234132976E+17,LilLace3,0.0,0.0,"[[-84.63184, 42.6185662], [-84.483958, 42.6185662], [-84.483958, 42.805532], [-84.63184, 42.805532]]",United States,"Lansing, MI",city
Michigan,0,['cleaner'],0,0,2020-06-22 21:47:29+00:00,1.27518365181114E+18,It was TEW much I had to get up and request slightly cleaner music like bruh. Are you kidding me lol,0,30099756.0,funkmasterLex_,0.0,1.0,,,,
Michigan,['train'],['stream'],0,0,2020-05-25 06:36:12+00:00,1.2648074624751E+18,The feels train hit yet AGAIN on @Wes_IRL ‘s stream tonight after Wes and the mods and a couple other people went c… https://t.co/dDoHbBjvEi,0,2427781412.0,shelby_L15,0.0,4.0,"[[-83.0868811, 42.4472888], [-82.967096, 42.4472888], [-82.967096, 42.538403], [-83.0868811, 42.538403]]",United States,"Warren, MI",city
Michigan,0,['disney+'],0,0,2020-01-10 19:04:43+00:00,1.21571108361854E+18,"Dear @netflix 
I recently got Disney+. It's amazing. But you are my favorite so here is some advice:
Get the stream… https://t.co/6exhvdASKZ",1,28633251.0,DameWill,0.0,6.0,"[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]",United States,"Detroit, MI",city
Michigan,0,['cook'],0,0,2020-02-04 02:22:42+00:00,1.2245186143105E+18,I can’t wait for the day that robots are invented that cook so I can just clap my hands and my food will be cooked… https://t.co/8vwFMPVE2z,0,7.41421547785753E+17,ritchie_atc,0.0,0.0,"[[-84.816945, 43.553246], [-84.7274069, 43.553246], [-84.7274069, 43.63446], [-84.816945, 43.63446]]",United States,"Mount Pleasant, MI",city
Michigan,0,['watch'],0,0,2020-05-27 01:00:56+00:00,1.2654478657632E+18,IM GONANA WATCH THE TIOLET ANIKE GOODBYE,0,8.32403318999745E+17,nvrllyrlly,0.0,3.0,,,,
Michigan,0,['watched'],0,0,2020-04-15 05:06:30+00:00,1.25028937290719E+18,"@DamoneHardy @NasirSZN Nah man, I watched dalton play. Especially because I follow the Steelers as well. Dalton is not good.",0,2847630615.0,lafountainj4,0.0,0.0,,,,
Michigan,0,['snapchat'],0,0,2020-02-12 21:25:58+00:00,1.22770542864302E+18,Idk how people keep getting deleted off my snapchat,0,496545047.0,BreHarrold,0.0,0.0,,,,
Michigan,0,['watch'],0,0,2020-01-16 17:37:49+00:00,1.21786354037311E+18,@ari_theweeb I CRIED it was so good!!! You need to watch it!!!,0,327685207.0,powpowdao,0.0,1.0,,,,
Michigan,0,['watched'],0,0,2020-01-19 00:39:26+00:00,1.21869441744553E+18,"This will be one of my favorite videos of the year, no doubt. I’ve watched this easily 100 times and it’s hilarious… https://t.co/92POfl4pdV",0,322116880.0,Grimm1216,0.0,0.0,"[[-80.282775, 26.089889], [-80.265788, 26.089889], [-80.265788, 26.1051956], [-80.282775, 26.1051956]]",United States,"Pine Island Ridge, FL",city
Michigan,0,['delivered'],0,0,2020-04-25 19:17:39+00:00,1.25412745096512E+18,Got my Krispy Kreme🍩🍩 balcony delivered #krispykreme #krispykremedoughnuts #krispykremedelivery #gooddaughter… https://t.co/dGryewUB16,1,1051576686.0,KimTeow,0.0,0.0,"[[-83.694776, 41.580375], [-83.454566, 41.580375], [-83.454566, 41.732806], [-83.694776, 41.732806]]",United States,"Toledo, OH",city
Michigan,0,['watch'],0,0,2020-05-27 03:28:57+00:00,1.26548511298209E+18,"Said I wouldn't watch but had to for every family member. Biden comments? Now is the time for the real outrage! 

‘… https://t.co/YF2PC5g1sX",0,35940492.0,principallearns,1.0,1.0,,,,
Michigan,0,['post'],0,0,2020-04-24 22:11:08+00:00,1.25380872288482E+18,@PostMalone My mom is currently fangirling over a post Malone in a dress right now,0,2492249532.0,ShanCarnie,0.0,0.0,,,,
Michigan,0,['read'],0,0,2020-07-04 05:13:26+00:00,1.27928214555136E+18,"@Lunwi88 It literally makes perfect sense, re-read it",0,1.21115635500164E+18,TwixAreTopTier,0.0,5.0,,,,
Michigan,0,['hbo'],0,0,2020-07-01 04:52:28+00:00,1.27818970913147E+18,@catvalente That was my sarcastic suggestion for HBO's next prequel - her struggles to get taken seriously by autho… https://t.co/DyuFzCREry,0,798556.0,stareagle,0.0,2.0,,,,
Michigan,0,['post'],0,0,2020-02-29 01:06:11+00:00,1.23355905367623E+18,What facebook does when I try to post about the cheap bag of onesies I bought for Hannah https://t.co/5kzqG9yjA1,0,8.3236695065122E+17,TeeSyzlak,0.0,0.0,,,,
Michigan,0,['stream'],0,0,2020-05-28 04:58:35+00:00,1.26587005904346E+18,"Tomorrow around 2pm, we are going to stream more @EAStarWars Galaxy of Heroes, again on the main channel and Twitch… https://t.co/isNOoeF2eG",0,1457375653.0,HollywoodShono,0.0,3.0,"[[-82.951773, 42.421348], [-82.910915, 42.421348], [-82.910915, 42.450733], [-82.951773, 42.450733]]",United States,"Harper Woods, MI",city
Michigan,0,0,0,['stay in'],2020-04-24 07:32:45+00:00,1.25358766928993E+18,@FamousCharles3 lol im from southfield but i stay in the burbs now 😂,0,121444327.0,loveedemii_,0.0,0.0,,,,
Michigan,0,"['wine', 'wine']",0,0,2020-05-01 23:21:11+00:00,1.25636306617176E+18,@CharleneTeglia I really miss presenting wine at wine festivals.  I had so much fun. https://t.co/uBXBkTEHgM,0,508224522.0,Wizaarrd,0.0,1.0,,,,
Michigan,0,['ipa'],0,0,2020-04-24 04:08:55+00:00,1.25353637179867E+18,@tramblis Love me some IPA's,0,98933019.0,Mugger_Mike,0.0,1.0,"[[-83.800262, 42.215087], [-83.659681, 42.215087], [-83.659681, 42.326592], [-83.800262, 42.326592]]",United States,"Ann Arbor, MI",city
Michigan,0,0,0,['online classes'],2020-03-12 21:02:13+00:00,1.23820869853687E+18,i guess doing cyberschool for my senior year of high school is gonna pay off now bc i love online classes,0,467880883.0,annakathh3,0.0,3.0,"[[-84.816945, 43.553246], [-84.7274069, 43.553246], [-84.7274069, 43.63446], [-84.816945, 43.63446]]",United States,"Mount Pleasant, MI",city
Michigan,0,['beer'],0,0,2020-05-08 00:08:47+00:00,1.25854937004091E+18,I just earned the 'Beer of the World (Level 5)' badge on @untappd! https://t.co/dcSFGSSQjj,1,23168157.0,sevs753,0.0,0.0,,,,
Michigan,0,['reading'],0,0,2020-03-02 17:47:56+00:00,1.23453592736567E+18,@melstonemusic Crying while reading this thread. So amazing.,0,1.1591955132894E+18,model_mia25,0.0,0.0,,,,
Michigan,0,['ps4'],0,0,2020-01-16 15:03:23+00:00,1.21782467427871E+18,@TheTrueVanguard Them PS4 mods tho 😘👌 https://t.co/c4412k4VXB,0,8.55303935564816E+17,HaloOfEmbers,0.0,0.0,,,,
Michigan,0,['clean'],0,0,2020-05-29 20:59:13+00:00,1.26647419916771E+18,Why should we clean anything if it will just get dirty again??,0,1.08600887273586E+18,aidandean04,0.0,0.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,['switched'],0,0,2020-03-06 12:12:19+00:00,1.23590102050245E+18,@hooyoobee People have switched from cars to trucks. But the trucks themselves are similar size. Almost every vehic… https://t.co/R1UxUj9dMS,0,556974386.0,ajtonge40,0.0,0.0,"[[-83.183354, 42.474052], [-83.153051, 42.474052], [-83.153051, 42.489443], [-83.183354, 42.489443]]",United States,"Huntington Woods, MI",city
Michigan,0,['watching'],0,0,2020-06-07 21:44:32+00:00,1.26974709424559E+18,I’m watching Uncut gems and this movie got me on the edge of my seat lol,1,272479912.0,Nikes_Own,1.0,9.0,,,,
Michigan,0,['cleaning'],0,0,2020-03-22 05:18:48+00:00,1.24159516170619E+18,My mom found this while cleaning up the basement ... this is how bored we are https://t.co/utCpeSH9Ik,1,1.11719770997337E+18,ruby_guzman_,0.0,1.0,"[[-83.306006, 42.1092163], [-83.215583, 42.1092163], [-83.215583, 42.18442], [-83.306006, 42.18442]]",United States,"Woodhaven, MI",city
Michigan,0,['watched'],0,0,2020-05-01 17:25:08+00:00,1.25627346207269E+18,Put a finger down if you have not watched outer banks and don’t plan to ✊🏻,0,470799741.0,pey_attention_,0.0,0.0,,,,
Michigan,0,['watched'],0,0,2020-01-18 01:41:49+00:00,1.21834773143503E+18,@Lesdoggg @NetflixIsAJoke Watched it the day it came out and laughed hysterically! You truly are a comedy gem. 🥰❤,0,626151839.0,Geronimo1913,0.0,0.0,,,,
Michigan,0,0,0,['stay at home'],2020-04-22 00:38:23+00:00,1.25275861565352E+18,We cannot possibly do anything other than stay at home for now.  Out of respect for these heroes.  Out of our love… https://t.co/p3xjjvcw4V,1,1276273015.0,JuanPaFavero,0.0,4.0,"[[-83.214001, 42.620953], [-83.091535, 42.620953], [-83.091535, 42.712333], [-83.214001, 42.712333]]",United States,"Rochester Hills, MI",city
Michigan,0,['cook'],0,0,2020-06-03 21:54:26+00:00,1.26830003316789E+18,Fuck her we cook better for the holidays anyway ✊🏽 https://t.co/khwh2Mr31L,0,2468299776.0,Donn____,0.0,0.0,,,,
Michigan,0,['watching'],0,0,2020-05-23 21:19:25+00:00,1.26430495449754E+18,@randerson938 omg YES I've been watching Family Feud on there,0,4875632715.0,aliceminted,0.0,1.0,,,,
Michigan,0,['posted'],0,0,2020-07-07 13:01:02+00:00,1.28048698727175E+18,Just posted a photo @ Delta Village Apartments https://t.co/kdtSqcjY4b,1,1.19620535972524E+18,TheCuteGod,0.0,0.0,"[[-84.720053, 42.681889], [-84.60259, 42.681889], [-84.60259, 42.78436], [-84.720053, 42.78436]]",United States,"Waverly, MI",city
Michigan,0,['reads'],0,0,2020-06-13 02:52:41+00:00,1.27163658325981E+18,"Wait. 

That reads really weird.😆

Allow me to clarify...

I'm longing to go to my Mother's birthplace. To see the… https://t.co/gdKuTuXe57",0,23198006.0,DanceintheAM,0.0,1.0,,,,
Michigan,0,['beers'],0,0,2020-04-20 21:53:23+00:00,1.25235470112895E+18,@Todd36185959 king of beers baby!!!,0,267989665.0,PirateRick69,0.0,0.0,,,,
Michigan,0,['youtube'],0,0,2020-05-17 18:16:16+00:00,1.26208453623983E+18,@Eric_A_Beatty Look for Raven the Science Maven on YouTube!,0,1.0035503801213E+18,danielleboyerr,0.0,1.0,"[[-83.209206, 42.5337815], [-83.0868811, 42.5337815], [-83.0868811, 42.624224], [-83.209206, 42.624224]]",United States,"Troy, MI",city
Michigan,0,"['watch', 'watch', 'watch']",0,0,2020-01-23 03:13:34+00:00,1.22018275926997E+18,"I leave you with Fox News loud-mouth Laura Ingraham ""Watch Watch Watch Watch!""--Laura Ingraham is as bad a news hos… https://t.co/S15I53VkCI",0,303511867.0,shawna_chapman,1.0,0.0,,,,
Michigan,0,['reading'],0,0,2020-02-21 12:32:14+00:00,1.23083260045082E+18,@riccosx1 @PrimeVideo Says the person reading from the white supremacy playbook.,0,49113144.0,pakalamazoo,0.0,0.0,"[[-85.735625, 42.186435], [-85.64806, 42.186435], [-85.64806, 42.245328], [-85.735625, 42.245328]]",United States,"Texas, MI",city
Michigan,0,['cleaning'],0,0,2020-03-28 23:15:08+00:00,1.24404035460684E+18,"The house smells amazing from cleaning until everything is spotless with the windows open, candles burning, and a C… https://t.co/EYMEOTN9Dw",1,3666702913.0,brianamorgana,1.0,14.0,,,,
Michigan,0,['watch'],0,0,2020-04-23 13:39:56+00:00,1.25331768445807E+18,I wanna watch real husband of Hollywood 😂😂,0,2428127365.0,toocozycook,0.0,0.0,,,,
Michigan,['conference'],['streaming'],0,0,2020-06-02 15:52:13+00:00,1.26784649033832E+18,We have the press conference live streaming on @wzzm13. Vice Mayor Griffin is speaking. She says she knows why ever… https://t.co/XqRvqGBuVq,1,298094807.0,emmasuenicolas,4.0,1.0,"[[-85.649602, 42.215555], [-85.481775, 42.215555], [-85.481775, 42.365493], [-85.649602, 42.365493]]",United States,"Kalamazoo, MI",city
Michigan,0,['switch'],0,0,2020-04-28 23:34:38+00:00,1.25527928684981E+18,it’s crazy that i feel like i have to make time to play switch. is this adult life?,0,39085774.0,bteenergy,2.0,8.0,,,,
Michigan,0,['posted'],0,0,2020-02-25 17:03:45+00:00,1.2323504802081E+18,@Jenny_Mitcham @MickyLindlar Hey @MickyLindlar have you posted these slides?,,27932026.0,mutanthumb,0.0,0.0,,,,
Michigan,0,['posted'],0,0,2020-04-15 14:19:43+00:00,1.25042859507739E+18,Just posted a photo https://t.co/dPD3CjqXSg,1,40730664.0,muzicempire,0.0,0.0,,,,
Michigan,0,['posted'],0,0,2020-06-03 00:12:15+00:00,1.26797232663477E+18,Just posted a photo https://t.co/phnRQCLiDe,1,8.87438627487265E+17,DetroitHives,0.0,0.0,,,,
Michigan,0,['posted'],0,0,2020-06-02 02:52:46+00:00,1.26765033422424E+18,"Just posted a photo @ Grand Rapids, Michigan https://t.co/qRakgwEdaN",1,77904877.0,tweeter_totterz,0.0,0.0,"[[-85.751406, 42.883679], [-85.530877, 42.883679], [-85.530877, 43.029144], [-85.751406, 43.029144]]",United States,"Grand Rapids, MI",city
Michigan,0,['whiskey'],0,0,2020-01-11 03:40:03+00:00,1.21584076894385E+18,Got the girls to shoot whiskey. #jackfire  @JackDaniels_US https://t.co/Np30urFNAx,1,871031503.0,Jaxson313,0.0,3.0,"[[-83.4708437951692, 42.369092806946156], [-83.4708437951692, 42.369092806946156], [-83.4708437951692, 42.369092806946156], [-83.4708437951692, 42.369092806946156]]",United States,EG Nick's,poi
Michigan,0,['read'],0,0,2020-03-26 00:21:41+00:00,1.24296994063992E+18,"We're hiring! Read about our latest job opening here: Beauty Consultant - https://t.co/ofq4wdahkj #Cosmetology #NewYork, NY",0,563319506.0,CVSHealthJobs,0.0,0.0,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city
Michigan,0,['delivered'],0,0,2020-05-19 16:20:17+00:00,1.26278012372985E+18,@paulmalgrati Your name was passed along by @P14Murray I delivered the Immortal Memory at recent Burns supper in Wi… https://t.co/Jx4kPzRsC8,0,417517047.0,GailNow,0.0,1.0,"[[-83.113623, 42.2339053], [-82.890548, 42.2339053], [-82.890548, 42.356225], [-83.113623, 42.356225]]",Canada,"Windsor, Ontario",city
Michigan,0,['stream'],0,0,2020-03-31 21:56:49+00:00,1.2451078077431E+18,Maxed out at 25 viewers on the mw2 stream thanks everyone!,1,2442567854.0,ZeusisWicked,0.0,1.0,"[[-83.244107, 42.0810924], [-83.214385, 42.0810924], [-83.214385, 42.111951], [-83.244107, 42.111951]]",United States,"Brownstown, MI",city
Michigan,0,['post'],0,0,2020-04-01 12:49:57+00:00,1.24533257564577E+18,"Today’s Twitter lesson: 

If you’re going to post a Bad Take™ and make an ass out of yourself, maybe do it from you… https://t.co/BMPI9Cyvau",0,25686727.0,JoeMaring1,1.0,4.0,,,,
Michigan,0,['playstation'],0,0,2020-04-07 18:06:53+00:00,1.24758665852824E+18,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/Rjmqk442MH,1,556624109.0,Jloehne,0.0,0.0,,,,
Michigan,0,"['watch', 'read']",0,0,2020-04-03 03:23:52+00:00,1.24591489008409E+18,Gimme movies to watch. Shows. Books to read. I need it all.,1,189284868.0,nattyannegirl,0.0,0.0,"[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]",United States,"Detroit, MI",city
Michigan,0,['posts'],0,0,2020-07-07 12:16:30+00:00,1.28047578044376E+18,no but if sierra posts something for ashton's birthday i Will cry,0,8.87353676398023E+17,Ietsriot,0.0,19.0,,,,
Michigan,0,"['watch', 'amazon']",0,0,2020-07-12 04:01:22+00:00,1.28216311347587E+18,Omg twilight is free to watch on amazon prime rn,1,7.37304658616713E+17,GUlDEDBYTHEMOON,0.0,12.0,,,,
Michigan,0,['watch'],0,0,2020-07-12 01:02:11+00:00,1.28211801961595E+18,Nah pack watch top 10 funniest phrases to say,0,474564680.0,_chillrich,0.0,0.0,,,,
Michigan,0,['youtube'],0,0,2020-04-23 18:18:55+00:00,1.25338789574388E+18,"Episode 2 is out now! Royalzproduction: MILLIONS of Views on YouTube from Tutorials, Shooting Music Videos &amp; More… https://t.co/ooL52bjHPv",0,243899171.0,CrackaLack,0.0,1.0,,,,
