state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place
Michigan,0,['read'],0,0,2020-03-17 15:45:33+00:00,1.2399409464831836e+18,I read it as March 31. https://t.co/5QzuV0fkXn,23228086.0,MurphyKeith,1.0,0.0,"[[-93.709504, 41.501409], [-93.503235, 41.501409], [-93.503235, 41.6514656], [-93.709504, 41.6514656]]",United States,"Des Moines, IA",city
Michigan,0,['watching'],0,0,2020-04-17 21:02:33+00:00,1.2512547486296842e+18,A guy snapped me and called me a stuck up privileged bitch for watching the bachelor ... men are great,563290192.0,julieannehow,0.0,7.0,,,,
Michigan,0,['post'],0,0,2020-04-15 16:52:28+00:00,1.2504670347831542e+18,I asked someone to send me a link to EMPIRICAL EVIDENCE and they sent me a link to a blog post and a Fox News artic… https://t.co/rV6sYmLVMb,311789578.0,maddieidk,0.0,14.0,"[[-83.8058768, 42.135944], [-83.697128, 42.135944], [-83.697128, 42.2219], [-83.8058768, 42.2219]]",United States,"Saline, MI",city
Michigan,0,['watched'],0,0,2020-05-21 01:12:17+00:00,1.2632763928898888e+18,"@mikekofoed Haha more of a continued desire to dunk on the ""meh"" policies of @amyklobuchar - but yes, I watched it last night.",24624258.0,Dcollier74,0.0,1.0,"[[-85.649602, 42.215555], [-85.481775, 42.215555], [-85.481775, 42.365493], [-85.649602, 42.365493]]",United States,"Kalamazoo, MI",city
Michigan,0,['posted'],0,0,2020-07-02 01:10:06+00:00,1.2784961339967816e+18,Just posted a photo https://t.co/aRvIZGxslt,28265367.0,Jeff700,0.0,0.0,,,,
Michigan,0,['post'],0,0,2020-04-07 18:45:40+00:00,1.2475964184848876e+18,"We just wanna be appreciated and shown off too. Y’all get mad when we don’t post about you so, https://t.co/U5GC9Jv3WW",3000618390.0,outafucknpocket,0.0,0.0,"[[-83.555202, 42.436044], [-83.432974, 42.436044], [-83.432974, 42.527116], [-83.555202, 42.527116]]",United States,"Novi, MI",city
Michigan,['game'],['watch'],0,0,2020-02-03 03:07:03+00:00,1.224167386917548e+18,@danielmrose It’s really rare I’m interested in the game the whole time. Definitely a good watch. I guess never underestimate Mahomes.,1325337972.0,l_evans10,0.0,1.0,,,,
Michigan,0,['beer'],0,0,2020-05-23 21:07:48+00:00,1.2643020305349714e+18,@pints_and_plats @SwitchyardBeer I may or may not have had something to do with that beer... 😇😂,75367233.0,MoHeadYall,0.0,1.0,,,,
Michigan,0,['post'],0,0,2020-01-30 01:26:15+00:00,1.2226924667988746e+18,Ray Toro appreciation post 😍 That man https://t.co/1RaUHnbWNH,1549504789.0,ProfSkeevs,0.0,4.0,,,,
Michigan,0,['read'],0,0,2020-05-30 21:51:05+00:00,1.266849640978305e+18,Does DPD mandate officers live in the city? I feel I’ve read they have in the past.,27933813.0,SomeCallMeCoach,0.0,0.0,"[[-83.661476, 42.165629], [-83.542129, 42.165629], [-83.542129, 42.3257971], [-83.661476, 42.3257971]]",United States,"Ypsilanti, MI",city
Michigan,0,['clean'],0,0,2020-07-01 17:39:58+00:00,1.278382854716756e+18,@FranzPolansky @RashidaTlaib Oh wow. How intelligent. You're such an edgy hero for fighting against clean water. I… https://t.co/kG93rtMLQy,3009284795.0,FlintGate,0.0,0.0,,,,
Michigan,0,['watching'],0,0,2020-03-28 20:44:27+00:00,1.2440024338792038e+18,@greenbookmovie Watching the end now) so far so good) this film tells more than one story. Excellent cast) now Free… https://t.co/gSiCjjYWE7,2958913807.0,27cc40a7ee3a402,0.0,0.0,,,,
Michigan,0,['wine'],0,0,2020-07-09 23:22:29+00:00,1.281368155588305e+18,@FeldyMNB Do you think they'll have premixed margaritas at the Wine Garden,9.027179393376215e+17,SportsJimShow,0.0,0.0,,,,
Michigan,['game'],['watch'],0,0,2020-05-08 16:58:39+00:00,1.258803513502716e+18,Went back to watch a season 2 @NBA2KLeague game last night. The massive improvements across the board for the seaso… https://t.co/2EvfRObmHY,105936094.0,AdamRubinNBA,0.0,15.0,"[[-84.324646, 39.209618], [-84.219013, 39.209618], [-84.219013, 39.2928048], [-84.324646, 39.2928048]]",United States,"Loveland, OH",city
Michigan,['games'],0,0,['stay at home'],2020-06-04 01:39:33+00:00,1.2683566878045594e+18,My TL about EMU rn. Idk what is what. I just know I’m glad I stay at home and play video games https://t.co/wF4mfAFBFp,481698898.0,ricobeenballin,2.0,6.0,,,,
Michigan,0,['posted'],0,0,2020-05-26 17:09:21+00:00,1.2653291879399137e+18,"@signedtayshine Thank you, I haven’t posted no snippets in a min 😭😭😭 release date around the corner. I swear",3305688459.0,AMImusic_,0.0,0.0,"[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]",United States,"Chicago, IL",city
Michigan,0,['wine'],0,0,2020-05-01 13:16:37+00:00,1.256210922995159e+18,"Ok, too much wine and Will and Grace.  Back to bed you go and maybe the world won't be too dangerous for you tomorr… https://t.co/N7FeuvLrAM",3048416747.0,hardrockbus,0.0,0.0,,,,
Michigan,0,['post'],0,0,2020-04-17 02:32:31+00:00,1.2509753975101071e+18,bb’s!! 😩😩😩 Post lockdown slumber party??? 😎🥶🤷🏽‍♀️ https://t.co/fq2mVQ6aPy,1.0138845517798154e+18,LithuaniaQueen_,0.0,0.0,,,,
Michigan,0,['watched'],0,0,2020-01-15 22:36:11+00:00,1.2175762387154903e+18,@garyvee @wilcox_mitchell @vaynersports Unbelievable signing! Watched Mitch play in grad school and took a Sports Marketing class with him!,103135356.0,14Smith15,0.0,5.0,,,,
Michigan,['visit'],['beer'],0,0,2020-05-11 02:14:36+00:00,1.259668197416059e+18,"Yes, please! The 25 beer gardens in Herts you need to visit when lockdown is over https://t.co/VPgcTOrBu0",17635162.0,Happyhourguys,2.0,3.0,,,,
Michigan,0,['watching'],0,0,2020-05-17 20:05:29+00:00,1.2621120207506432e+18,I’m watching vampire diaries (cause that’s my business) and I don’t understand why Damon and Stefan were moving so… https://t.co/RRSEVwCqSp,268458022.0,BrianaRashaun,0.0,2.0,,,,
Michigan,0,['beer'],0,0,2020-07-09 15:18:57+00:00,1.2812464686413783e+18,"This is good news for the people downstate, I've enjoyed their beer https://t.co/5CI3DQtsbo",34370740.0,KurtJustKurt,2.0,5.0,,,,
Michigan,0,['clean'],0,0,2020-06-22 13:13:03+00:00,1.2750541927809147e+18,West Coast Clean Transit Corridor Initiative plots an EV-truck-friendly highway https://t.co/vA8MsnznRx,1.1801668119767777e+18,bdcpro,0.0,0.0,,,,
Michigan,0,['post'],0,0,2020-06-17 15:08:36+00:00,1.2732713321894707e+18,"I can’t believe she felt confident enough to post this lmao. Girl it’s McDonald’s, you always have to wait. This is… https://t.co/tHZEg0djZp",111437914.0,corynmyles,8.0,25.0,"[[-83.800262, 42.215087], [-83.659681, 42.215087], [-83.659681, 42.326592], [-83.800262, 42.326592]]",United States,"Ann Arbor, MI",city
Michigan,0,['watched'],0,0,2020-05-12 03:29:41+00:00,1.2600494813678019e+18,@RyanSchuiling last time I watched some KObe stuff..I caught him in a replay of the 2004 finals vs the Pistons..and… https://t.co/rOX1PqQLOf,410827635.0,sportz5176,0.0,2.0,,,,
Michigan,0,['read'],0,0,2020-01-07 21:43:36+00:00,1.2146639048418714e+18,Upper Midwest #milk hauling fees rising. Read more @brownfield https://t.co/xxJl8Z4p7o,3148603093.0,BRNAgNews_NH,2.0,0.0,,,,
Michigan,0,['watch'],0,0,2020-01-06 00:40:36+00:00,1.2139836691336765e+18,"Now we have to watch the 2014 NFC Championship highlights all week long.  🤦‍♂️🤦‍♂️🤦‍♂️

#GoPackGo #Seahawks",374759556.0,calientecarlito,0.0,3.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,['facetimed'],0,0,2020-04-15 22:06:28+00:00,1.250546055860695e+18,isabelle mentioned she facetimed her parents but like. where is digby. what’s he up to,270583180.0,Iovelandfrog,0.0,0.0,,,,
Michigan,0,['watching'],0,0,2020-07-13 13:18:03+00:00,1.282665597885612e+18,"Cancer is the worst, and watching it change the person you love has got to be the hardest thing. ☹️",2986087925.0,MorganLochinski,0.0,3.0,,,,
Michigan,0,['ipa'],0,0,2020-02-15 01:33:45+00:00,1.228492560626266e+18,Drinking a Resinate IPA by @crafthausbrew at @themiragelv — https://t.co/FOkia1CiiQ,36589658.0,smdesantis,0.0,0.0,"[[-115.2092535, 35.984784], [-115.0610763, 35.984784], [-115.0610763, 36.137145], [-115.2092535, 36.137145]]",United States,"Paradise, NV",city
Michigan,0,['watch'],0,0,2020-03-25 02:18:58+00:00,1.2426370688256942e+18,"Really great job must watch 
https://t.co/fH3PTus0kb",9.975653474598912e+17,LEO58694521,0.0,0.0,"[[-83.97498, 43.538242], [-83.842876, 43.538242], [-83.842876, 43.696322], [-83.97498, 43.696322]]",United States,"Bay City, MI",city
Michigan,0,['post'],0,0,2020-06-10 16:22:04+00:00,1.2707531072077537e+18,"@SmokeyStafford @realDonaldTrump @FoxNews That’s funny, mostly everything you post is crap but that one is funny",1.2038915834452746e+18,anthony_klee,0.0,0.0,"[[-83.800262, 42.215087], [-83.659681, 42.215087], [-83.659681, 42.326592], [-83.800262, 42.326592]]",United States,"Ann Arbor, MI",city
Michigan,0,['watch'],0,0,2020-01-08 01:11:00+00:00,1.214716095069905e+18,If he the 1st to watch your snaps every time you upload he really like you on God and em,79082928.0,KFree112,0.0,0.0,"[[-85.751406, 42.883679], [-85.530877, 42.883679], [-85.530877, 43.029144], [-85.751406, 43.029144]]",United States,"Grand Rapids, MI",city
Michigan,0,['clean'],0,0,2020-06-16 22:27:58+00:00,1.2730195148511355e+18,"Got bored, started breaking guns down lol.  I might clean all of them today, starting with my EDC @Springfield_Inc… https://t.co/6crelNeDC6",1.0811562836155843e+18,BlakeBrotha,0.0,0.0,,,,
Michigan,0,['netflix'],0,0,2020-03-09 22:45:52+00:00,1.237147620679848e+18,There’s literally a shower called Babies on Netflix. I just tried my hardest not to click PLAY but it’s babies yall!! Babies!!!!! 😭🥰😭🥰😭😭,31192624.0,albjrconcepts,0.0,1.0,"[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]",United States,"Detroit, MI",city
Michigan,0,['clean'],0,0,2020-06-01 07:08:13+00:00,1.2673522333662085e+18,"First month Jimmer: Angel. Slept 4-5 hours at a time, woke up once or twice during the night. Easy to clean shits.… https://t.co/w0Ui920PTm",448315691.0,mitchellwilson9,0.0,4.0,,,,
Michigan,0,['watched'],0,0,2020-02-17 17:33:17+00:00,1.229458811523674e+18,"I’m somebody, I watched this over ten times. 😭😭😭😭😭 https://t.co/hsjaKm8i7w",2159749627.0,kingdae___,0.0,0.0,"[[-84.8203089, 38.403186], [-80.518626, 38.403186], [-80.518626, 42.327133], [-84.8203089, 42.327133]]",United States,"Ohio, USA",admin
Michigan,0,['watched'],0,0,2020-01-24 22:06:01+00:00,1.2208301363306414e+18,@SteveHofstetter I watched some of the DryBar videos. Mostly jokes about wives and women.  Not very funny,14147206.0,stevendepolo,0.0,0.0,,,,
Michigan,0,['post'],0,0,2020-07-06 18:11:32+00:00,1.280202740379992e+18,"Jaguar Land Rover said to shortlist former BMW, Audi execs for CEO post https://t.co/dLH95Zg9cm",1.1801668119767777e+18,bdcpro,0.0,0.0,,,,
Michigan,0,['posted'],0,0,2020-03-12 14:39:59+00:00,1.2381125062347776e+18,Just posted a photo @ BB'S DINER https://t.co/lgdoeX3hU4,3347980001.0,313_4859,0.0,0.0,"[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]",United States,"Detroit, MI",city
Michigan,0,['posts'],0,0,2020-06-23 11:35:02+00:00,1.275391913160573e+18,"A new JFF superfan is enjoying my 176 videos, 204 posts, 29 photos. Here's a sneak peek. See ALL my content at:… https://t.co/BtZGqInUJL",772291130.0,ThickChubDaddy,2.0,29.0,,,,
Michigan,0,['watch'],0,0,2020-03-28 16:50:01+00:00,1.2439434373443543e+18,I'll still watch fox news but will be turning off when they have Donna Brazil's or any lengthy discussion by Willia… https://t.co/XaLDbxxVda,8.130638664647393e+17,don1Kingery,0.0,0.0,"[[-83.430458, 42.267434], [-83.308978, 42.267434], [-83.308978, 42.355177], [-83.430458, 42.355177]]",United States,"Westland, MI",city
Michigan,0,['clean'],0,0,2020-07-03 17:20:36+00:00,1.279102758784766e+18,"I believe this is the first Imperial Kolsch I've had.  Slightly sweet, a little grainy taste, and a clean finish. -… https://t.co/lHxOOGCiWQ",155052543.0,funkyspartan,0.0,0.0,"[[-85.551867, 42.854485], [-85.4495569, 42.854485], [-85.4495569, 42.971813], [-85.551867, 42.971813]]",United States,"Forest Hills, MI",city
Michigan,0,['streaming'],0,0,2020-07-04 19:42:18+00:00,1.2795008030116413e+18,I'll be streaming some transformers war for cybertron at 4pm over on https://t.co/iUxIoJ5koG for some robot firewor… https://t.co/Sy1j6tyiWr,1466929400.0,hellothisisbean,3.0,4.0,"[[-82.928586, 42.450585], [-82.859921, 42.450585], [-82.859921, 42.541054], [-82.928586, 42.541054]]",United States,"St Clair Shores, MI",city
Michigan,0,['watch'],0,0,2020-02-27 01:00:44+00:00,1.2328329048096645e+18,@DessBoogiee Watch shooter that shit good as hell,282367853.0,SouthwestRell,0.0,0.0,,,,
Michigan,0,['posted'],0,0,2020-07-04 21:53:57+00:00,1.2795339352996086e+18,Just posted a photo @ United States https://t.co/kt6bfREk5Z,29086715.0,LOS313,0.0,0.0,"[[-102.051769, 36.9931101], [-94.588081, 36.9931101], [-94.588081, 40.003282], [-102.051769, 40.003282]]",United States,"Kansas, USA",admin
Michigan,0,['childcare'],0,0,2020-07-08 14:24:18+00:00,1.280870328261116e+18,"The narrative is: REOPEN SCHOOLS!

the reality is: 
WE CANNOT KEEP UP WITH WORK AND FULL-TIME CHILDCARE + EDUCATION… https://t.co/15Aiakk8jp",6239772.0,jenidelao,0.0,0.0,,,,
Michigan,['stores'],['read'],0,0,2020-06-24 16:58:42+00:00,1.27583575291648e+18,"Open SmartNews to read 'GNC filed for bankruptcy and could close up to 1,200 stores' here: https://t.co/SgI9RITKmz… https://t.co/7CVWpt4HcZ",1277536440.0,Fox2Al,1.0,0.0,,,,
Michigan,0,['watch'],0,0,2020-04-20 03:19:50+00:00,1.252074469822206e+18,About to watch this MJ doc with no interruptions. https://t.co/TDLwIqPbUr,152257299.0,illMakeYou_LOL_,1.0,0.0,"[[-84.63184, 42.6185662], [-84.483958, 42.6185662], [-84.483958, 42.805532], [-84.63184, 42.805532]]",United States,"Lansing, MI",city
Michigan,0,['watch'],0,0,2020-01-01 19:56:43+00:00,1.212462676028334e+18,Michigan with the lead at halftime over Alabama!  Come on into Slo’ Bones now to watch the second half.  It’s also… https://t.co/lKJjRaKNp9,2404909886.0,SloBonesBBQ,0.0,2.0,,,,
Michigan,0,['watch'],0,0,2020-04-14 21:59:45+00:00,1.250181980093907e+18,!!!!!! Watch !!!!!!! https://t.co/E3A7c2Fn9c,1515200234.0,ClairePoste,0.0,2.0,,,,
Michigan,0,['watching'],0,0,2020-06-05 13:40:42+00:00,1.2689005581710705e+18,@Jennilea19711 I’m so disgusted watching this cuz it’s so degrading to the black people in the country and no presi… https://t.co/07YxpU2z8G,1.1055853907930604e+18,TruckerGalJen,0.0,1.0,"[[-117.523867, 33.85216], [-117.271365, 33.85216], [-117.271365, 34.019484], [-117.523867, 34.019484]]",United States,"Riverside, CA",city
Michigan,0,['posted'],0,0,2020-01-15 23:27:07+00:00,1.2175890574437827e+18,Just posted a photo https://t.co/TuJ8DdGXE0,3347980001.0,313_4859,0.0,0.0,,,,
Michigan,0,['streams'],0,0,2020-04-15 03:21:27+00:00,1.250262937555665e+18,"That’s it, Pokémon streams all month until we got 25k coins... @linkisback88 ITS ON!!!! 

More details to come! 🤘🤘🤘",34073995.0,Dadizard,1.0,0.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,['cook'],0,0,2020-03-22 03:22:56+00:00,1.2415659991214776e+18,"Social isolation diary, day 6: I may just finally learn how to cook... #COVID19 #StayAtHome",51768774.0,doctalott,0.0,6.0,"[[-83.126332, 42.475983], [-83.084518, 42.475983], [-83.084518, 42.5348261], [-83.126332, 42.5348261]]",United States,"Madison Heights, MI",city
Michigan,0,['watching'],0,0,2020-04-15 03:23:33+00:00,1.250263467073966e+18,I wish I could rewatch Ozark like I’m watching it for the first time all over again😫that’s how good it is... season 4 me now pls !,625181314.0,essencebivens,1.0,0.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,['read'],0,0,2020-05-19 21:44:10+00:00,1.262861632839e+18,"Did y’all ever think, what if Future sent his song a paragraph he probably can’t read in private?",19871625.0,PowlAbraham,0.0,0.0,,,,
Michigan,0,['watched'],0,0,2020-04-20 00:37:42+00:00,1.2520336670583276e+18,I've watched Sunny for ten hours straight and I just spent the last three hours putting roads on my Animal Crossing… https://t.co/7CYuqY4gq4,261014327.0,eli_wrestler,0.0,1.0,,,,
Michigan,0,['deliver'],0,0,2020-06-29 16:58:08+00:00,1.2776475502548992e+18,@armando_albaa @jeyceaa @Audi_tsunami Y’all deliver out of state?,63892149.0,Takeallaction,0.0,12.0,,,,
Michigan,0,"['switch', 'stream', 'youtube', 'twitch']",0,0,2020-06-03 05:01:19+00:00,1.2680450753822228e+18,"#razerstreamer - HollywoodShono - Short Nintendo Switch Borderlands 2 Stream NOT on Youtube, Twitch Only-… https://t.co/XgQhDcWkJb",1457375653.0,HollywoodShono,0.0,1.0,,,,
Michigan,0,['wine'],0,0,2020-02-05 16:43:10+00:00,1.2250975448937144e+18,"My body is at work, but my conciousness is floating in the wine-dark sea",1.1736444596633969e+18,somberstray,0.0,2.0,,,,
Michigan,0,['watching'],0,0,2020-03-23 05:22:16+00:00,1.2419584212782162e+18,WWE should’ve never let this happen. I literally stopped watching after this https://t.co/FjyduJZW25,468789462.0,cottond13,3.0,9.0,,,,
Michigan,0,['watched'],0,0,2020-07-10 19:59:09+00:00,1.2816793733645312e+18,@mackyoung11 Just re watched season 1 for the 6th time. Never has any media changed the way i view the world more t… https://t.co/oSEdSG7ptK,1603305139.0,jack_eyke,0.0,1.0,,,,
Michigan,0,['deliver'],0,0,2020-03-31 15:35:02+00:00,1.2450117315266847e+18,"GM to deliver first 20k face masks next week, ramp to 1.5 million per month https://t.co/wkKtMpW2ee via @detroitnews",349330556.0,yoopergirl737,0.0,0.0,,,,
Michigan,0,['beer'],0,0,2020-07-08 14:32:24+00:00,1.2808723684838113e+18,🚨 NEW BEER ALERT 🚨 LIFE WIT OUT YOU is back!  Our crowd favorite BELGIAN WIT with 🍊 peel and grains of paradise pai… https://t.co/4uyBRll6sZ,3095735038.0,BeerChurchBrew,0.0,2.0,"[[-86.74338227564985, 41.79340389721915], [-86.74338227564985, 41.79340389721915], [-86.74338227564985, 41.79340389721915], [-86.74338227564985, 41.79340389721915]]",United States,Beer Church Brewing Company,poi
Michigan,0,['delivered'],0,0,2020-04-01 21:15:10+00:00,1.2454597175704166e+18,Always fun when @USPS says I have a package expected to be delivered today.... never happens,739738765.0,kennypercy96,0.0,0.0,"[[-83.430458, 42.267434], [-83.308978, 42.267434], [-83.308978, 42.355177], [-83.430458, 42.355177]]",United States,"Westland, MI",city
Michigan,0,['watching'],0,0,2020-05-19 00:22:28+00:00,1.2625390819443794e+18,I honestly did not expect to be crying like this watching #TheLastDance YET HERE I AM,517117048.0,matty_zaddy,0.0,5.0,"[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]",United States,"Chicago, IL",city
Michigan,0,['watching'],0,0,2020-03-26 21:19:21+00:00,1.24328644203563e+18,@ayquez  MAN. I KEEP WATCHING THAT VIDEO LOL,7.802503863137321e+17,HYPELADYHOOPERS,0.0,0.0,,,,
Michigan,0,['youtube'],0,0,2020-05-02 02:03:38+00:00,1.256403948598104e+18,"""We made the decision to move to YouTube because we believe in the long-term potential of the partnership""

160,000… https://t.co/jYKCoOvNKu",94173494.0,YangCLiu,0.0,12.0,,,,
Michigan,0,['post'],0,0,2020-04-06 09:31:34+00:00,1.2470945898587628e+18,@ayahnaaragon Y’all I’m crinne I’m post mine tomorrow lol 😂😂😂😂,36765854.0,TheKariDiaries_,0.0,0.0,,,,
Michigan,0,0,0,['stay at home'],2020-04-24 01:16:06+00:00,1.2534928801083924e+18,They mite as well set the stay at home order for the rest of the year fuck it 🤷🏽‍♂️,408852566.0,Rick_Stay_Eatin,0.0,0.0,"[[-82.968959, 42.479787], [-82.902872, 42.479787], [-82.902872, 42.539749], [-82.968959, 42.539749]]",United States,"Roseville, MI",city
Michigan,0,['reading'],0,0,2020-06-21 05:41:06+00:00,1.2745780692364698e+18,@TTTTTianna Cause reading your nonsense pathetic you dropped that baby off you know where I stay and gave the time… https://t.co/JAHNEhhPuY,402483521.0,ilyLadyBugg,0.0,0.0,,,,
Michigan,0,['delivering'],0,0,2020-03-29 23:28:50+00:00,1.2444061888186941e+18,"@CarlosF49020330 We're much the same, but with FedEx, UPS, and USPS still delivering packages a lot of businesses a… https://t.co/JDQinYscFc",9510862.0,thejakeball,0.0,0.0,,,,
Michigan,['game'],0,0,['take out'],2020-04-21 16:46:10+00:00,1.252639779012952e+18,"Also, really amazed by the physicality of the game. Whittaker’s take out of Kennedy in the bottom of the 2nd, game… https://t.co/viqVkj8Ogo",14249046.0,danielmrose,0.0,1.0,"[[-83.661476, 42.165629], [-83.542129, 42.165629], [-83.542129, 42.3257971], [-83.661476, 42.3257971]]",United States,"Ypsilanti, MI",city
Michigan,0,0,0,['stay at home'],2020-05-15 05:31:11+00:00,1.2611672218685522e+18,Those Giants players robbed somebody during a quarantine party smh stay at home 😂,8.106218642383503e+17,trademarktaz,0.0,3.0,,,,
Michigan,0,['watching'],0,0,2020-07-14 18:45:52+00:00,1.2831104817257103e+18,They Watching @QuavoStuntin . I got It!,42518505.0,shaka_arichkid,0.0,0.0,,,,
Michigan,0,['posted'],0,0,2020-05-06 18:37:43+00:00,1.2581036674099814e+18,Just posted a photo https://t.co/Htogt7UDVi,8.874386274872648e+17,DetroitHives,0.0,0.0,,,,
Michigan,0,['amazon'],0,0,2020-02-25 22:15:46+00:00,1.2324290021970125e+18,"@maya_banks did “His Only Weakness” go to print?  I can’t find it anywhere (Amazon, ebay, Barnes &amp; Nobles). I’m not… https://t.co/akC890rhU1",4057352788.0,marcyfosterlatu,0.0,0.0,"[[-85.649602, 42.215555], [-85.481775, 42.215555], [-85.481775, 42.365493], [-85.649602, 42.365493]]",United States,"Kalamazoo, MI",city
Michigan,0,['bake'],0,0,2020-04-17 22:52:33+00:00,1.2512824287207916e+18,"I bake cookies all the time just to display in my @cravings cloche. I don't actually know what a cloche is, so hope… https://t.co/qeIuC41FIA",778766892.0,S_kezy,0.0,3.0,"[[-86.510923, 42.063319], [-86.464526, 42.063319], [-86.464526, 42.124452], [-86.510923, 42.124452]]",United States,"St Joseph, MI",city
Michigan,0,['stream'],0,0,2020-05-01 03:29:09+00:00,1.256063078883623e+18,"Picked up Streets of Rage 4, should I take a break from Tarkov this Saturday and stream some old school beat em up?",1.01952948452386e+18,Muffin__Stuffer,1.0,2.0,"[[-82.928586, 42.450585], [-82.859921, 42.450585], [-82.859921, 42.541054], [-82.928586, 42.541054]]",United States,"St Clair Shores, MI",city
Michigan,0,['posted'],0,0,2020-05-03 23:15:23+00:00,1.2570863820166922e+18,Just posted a video https://t.co/U8V0kC7fTj,53150830.0,umichfan21,0.0,0.0,,,,
Michigan,0,['netflix'],0,0,2020-01-28 17:46:54+00:00,1.2222144786636923e+18,Unsolved on Netflix Is 🔥,4098322518.0,LifeOf_Jesus,0.0,0.0,"[[-101.7600269, 34.142451], [-101.6434809, 34.142451], [-101.6434809, 34.235002], [-101.7600269, 34.235002]]",United States,"Plainview, TX",city
Michigan,0,['youtube'],0,0,2020-02-22 16:12:36+00:00,1.231250447597523e+18,"Watch ""This Thing Can Save Your Life!"" on #coronavirus YouTube - https://t.co/hZz4kmgADi",77082457.0,vavx99,0.0,0.0,,,,
Michigan,0,['watch'],0,0,2020-03-30 01:49:03+00:00,1.2444414779015823e+18,"@dedsenga @nickrmanes I’m slacking, I know! Looks like I’ll have a few more to watch the film, though.",377107829.0,MitchSGalloway,0.0,0.0,,,,
Michigan,['drink'],['gin'],0,0,2020-05-11 01:32:16+00:00,1.2596575438713364e+18,Jordan abruptly leaving to play baseball reminds me a lot of the time I abruptly changed my drink of choice from gin to Hennessy,206374653.0,_mcrx,1.0,3.0,"[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]",United States,"Detroit, MI",city
Michigan,['trip'],['post'],0,0,2020-07-05 10:50:10+00:00,1.279729277068628e+18,Planning a trip to #Mexico? Then you should consider the island of #IslaMujeres.  This post shows you all the thing… https://t.co/jREcDR78ap,1.2255207188819722e+18,moore_wander,0.0,0.0,,,,
Michigan,0,['watched'],0,0,2020-01-13 15:18:29+00:00,1.2167413130282066e+18,I'm sure most of you know this guy but if you haven't watched him he's a blast! https://t.co/PiF7lsRD4H,118228136.0,xSirVx,0.0,1.0,,,,
Michigan,0,['read'],0,0,2020-03-19 10:57:48+00:00,1.2405933086210785e+18,"But go on keep trusting your government, the media, and anything you read on the internet. Follow the herd, they’re… https://t.co/qJSsISdRFR",417437615.0,SirPiroCapen,0.0,1.0,"[[-83.306006, 42.1092163], [-83.215583, 42.1092163], [-83.215583, 42.18442], [-83.306006, 42.18442]]",United States,"Woodhaven, MI",city
Michigan,0,['posted'],0,0,2020-02-17 06:47:46+00:00,1.2292963614656184e+18,Just posted a photo @ University of Michigan https://t.co/OtWnmTQzjr,1.208068435969745e+18,MChugsalot,0.0,0.0,"[[-83.800262, 42.215087], [-83.659681, 42.215087], [-83.659681, 42.326592], [-83.800262, 42.326592]]",United States,"Ann Arbor, MI",city
Michigan,0,['cook'],0,0,2020-03-22 17:53:04+00:00,1.2417849771231683e+18,Reverse Sear my new favorite way to cook steak if you’ve never done it you should try,321221241.0,jpenntaughtme,0.0,0.0,,,,
Michigan,0,['watch'],0,0,2020-05-04 19:38:30+00:00,1.2573941875043205e+18,This is the way to watch @starwars on #MayThe4th for #StarWarsDay! @HamillHimself when was the last time you popped… https://t.co/SZ1Z3ZQFdF,20105348.0,JayTowers,1.0,40.0,,,,
Michigan,0,"['watch', 'watched']",0,0,2020-01-27 17:16:35+00:00,1.2218444614429983e+18,@ShanerMartin Did you watch the video?! After I watched it I was like there’s no way in hell that was bc of the fog.,45061133.0,crazyolexi,0.0,0.0,"[[-83.379378, 42.310149], [-83.310862, 42.310149], [-83.310862, 42.340625], [-83.379378, 42.340625]]",United States,"Garden City, MI",city
Michigan,0,['read'],0,0,2020-07-14 14:01:58+00:00,1.2830390376417075e+18,"This article is good - though, I think any opportunity to read/listen to George Lewis should be taken https://t.co/L7hPc5R5Jt",35387223.0,garrt,0.0,1.0,,,,
Michigan,0,['posted'],0,0,2020-04-10 14:00:49+00:00,1.248611897458307e+18,Just posted a photo @ Smokin Dealz https://t.co/zwdQy2iUqd,40730664.0,muzicempire,0.0,0.0,"[[-83.360472, 44.385429], [-83.3248594, 44.385429], [-83.3248594, 44.424898], [-83.360472, 44.424898]]",United States,"Au Sable, MI",city
