state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,is_relevant,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place
Florida,0,['watches'],0,0,2020-06-23 02:42:17+00:00,1275257842489077760,"@realDonaldTrump ""obama watches this video on a loop to the background of a music laugh track"" -flexa-
@Independent… https://t.co/45EMSqK6aG",0,892656692,americanpro1,1.0,1.0,,,,
Florida,0,['baking'],0,0,2020-04-04 00:23:59+00:00,1246232007530536960,@msjolene @sopmaCinnam I think everyone is taking up baking.,0,2342603054,Kashew503,0.0,1.0,,,,
Florida,0,['baking'],0,0,2020-03-16 02:26:46+00:00,1239377540566917120,We’ll be back #baking yummy #kosher #certifiedfreefrom goodies tomorrow morning! Available on Mondays through ubere… https://t.co/RslApXDU9w,0,36402092,alliesgfg,0.0,2.0,"[[-73.673309, 40.734102], [-73.6514003, 40.734102], [-73.6514003, 40.753302], [-73.673309, 40.753302]]",United States,"Garden City Park, NY",city
Florida,0,['watch'],0,0,2020-06-17 22:27:30+00:00,1273381786937110528,@morganater99 @InjectWeed @suuuhdudeee Watch ya mouth kev https://t.co/2j77puXNB6,0,399133617,cbrick23,0.0,2.0,"[[-81.488121, 41.569695], [-81.389499, 41.569695], [-81.389499, 41.621429], [-81.488121, 41.621429]]",United States,"Willoughby Hills, OH",city
Florida,0,['watching'],0,0,2020-05-04 03:39:09+00:00,1257152758593007617,someone tell me before i waste my time watching ryan murphy’s newest tripe: is he still pretending that darren criss is white,0,28501565,witchjail,0.0,6.0,,,,
Florida,['drink'],['whiskey'],0,0,2020-03-21 07:14:09+00:00,1241261802215931905,"You trying to tell me you aren't supposed to drink whiskey while playing #AnimalCrossingNewHorizons !?

Explain thi… https://t.co/Nti9wv2Kjc",1,1705820114,TanukiDanShow,3.0,25.0,,,,
Florida,['delivery'],['delivery'],0,0,2020-04-01 16:38:30+00:00,1245390091683594241,@Amazon hires Boeing vet to run Prime Air drone delivery unit https://t.co/YIRpZxUBZ5 via @CNET,0,608515095,tamiami813,0.0,1.0,,,,
Florida,0,['watch'],0,0,2020-06-12 20:29:58+00:00,1271540266219048960,@BrokenScales @Spanish_Heather @cuteangiie @Redd_Revelation @harrisonjaime @zorbathegirll I try and watch real time… https://t.co/rh66YC5JWX,0,2379345548,Marcy_Singer,0.0,0.0,,,,
Florida,0,['cooking'],0,0,2020-04-26 03:59:59+00:00,1254258898791514113,"#fallinginreverse #popular #monster #song  #egg #cooking and #singing 
#tiktokhot #justpaint1 @ Lakeland, Florida https://t.co/LtiQLmNKTL",0,747550895139872768,just_paint1,0.0,0.0,"[[-82.042715, 27.968692], [-81.902695, 27.968692], [-81.902695, 28.13051], [-82.042715, 28.13051]]",United States,"Lakeland, FL",city
Florida,"['drink', 'drinks']",['beer'],0,0,2020-05-12 21:40:33+00:00,1260324006995070976,"@KoreyOats That’s not bad, I was legit thinking of people I know who drink both beer and mixed drinks like everyday… https://t.co/8ZsBvy3Svi",0,175285336,AngeClndstn,0.0,0.0,"[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]",United States,"Austin, TX",city
Florida,0,['watched'],0,0,2020-05-14 13:19:56+00:00,1260922799448875010,I finally watched the murder hornet story they are 2 inches??? That's big as hell for a bee and they decapitate reg… https://t.co/4I9wlr9MDN,0,2719023106,ThejayBrisbane,0.0,0.0,,,,
Florida,['delivery'],['delivery'],0,0,2020-06-01 20:28:05+00:00,1267553525653032960,"Nationwide Delivery from Tampa, FL to Denver, CO!

Congratulations, John, for Purchasing this 2012 Honda CR-V!… https://t.co/jgFEQjWH3W",0,73215413,TmpAutoNtwrk,0.0,0.0,"[[-82.620093, 27.821353], [-82.2652945, 27.821353], [-82.2652945, 28.171836], [-82.620093, 28.171836]]",United States,"Tampa, FL",city
Florida,0,['wine'],0,0,2020-01-30 21:55:26+00:00,1223001801374535683,"I’m a few days behind, but I would be very remiss if I did not mention this wine! chateaubeauregard #pomerol 2016.… https://t.co/PUZSmpNGhn",1,989377711,whatisup_miami,0.0,1.0,"[[-80.321683, 25.7090404], [-80.144974, 25.7090404], [-80.144974, 25.855667], [-80.321683, 25.855667]]",United States,"Miami, FL",city
Florida,0,['clean'],0,0,2020-04-28 01:25:48+00:00,1254944872651542530,@CallMeNJ__ Idc they barely clean anything everywhere if ya ask me🥴,0,283797504,MightyMiyah,1.0,1.0,,,,
Florida,0,['beer'],0,0,2020-06-27 01:58:56+00:00,1276696486215135232,@namaste_nic yum - any  sapporo beer or sake bombs? 🔥,0,78102678,MikeKoop,0.0,1.0,,,,
Florida,0,['watched'],0,0,2020-01-20 01:29:23+00:00,1219069379675131904,@mslelerenea Just watched episode 13.   Whoa!! I think I know who shot ghost.,1,864721789,tigerfly21,0.0,1.0,,,,
Florida,0,['watch'],0,0,2020-05-06 00:20:08+00:00,1257827450152554496,@BrendanFletch1 Ooh! Gotta put that on my watch list!,1,4804249994,LilMsKryptonite,0.0,0.0,,,,
Florida,0,['watched'],0,0,2020-04-23 21:24:04+00:00,1253434488542998529,The last NFL Draft I watched... I WAS AT! Y’all let me know who the @Jaguars draft. #NFLDraft @CJSPILLER https://t.co/cYXpuTeOPg,0,34402177,PastorMaxwell,0.0,0.0,,,,
Florida,['drinks'],['beer'],0,0,2020-03-13 18:02:01+00:00,1238525740766965760,When your job just drinks Corna beer because they not phase by this threat! lol I AM WEAK!,1,1064146346582728704,_Breski,1.0,1.0,,,,
Florida,0,['watch'],0,0,2020-03-17 21:25:36+00:00,1240026524767657985,So important everyone should watch this. https://t.co/FXSgXX1Kv0,0,825398154,andrewcarry1,0.0,0.0,,,,
Florida,0,['watch'],0,0,2020-07-02 01:54:45+00:00,1278507372265312256,"I can watch Kenny and Trent wrestle anytime 😍😍😍 

#AEWFyterFest #AEWDynamite",0,24310922,Howlzzz,0.0,2.0,,,,
Florida,0,['clean'],0,0,2020-04-05 02:23:22+00:00,1246624439682416644,@Subtronics When it’s so clean it sounds like an edit &gt;&gt;&gt;&gt;&gt;      We Stan,0,517692842,StevenStaniec21,0.0,1.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin
Florida,0,['beer'],0,0,2020-05-24 19:59:37+00:00,1264647259720945677,@SamanthaBusch @rowdyenergy Craft beer.,0,70588950,ralphnwendy,0.0,0.0,"[[-80.220059, 26.1505822], [-80.18301, 26.1505822], [-80.18301, 26.186183], [-80.220059, 26.186183]]",United States,"Lauderdale Lakes, FL",city
Florida,0,['watching'],0,0,2020-06-22 02:28:17+00:00,1274891931152265216,Can't tell you the last time I got chills watching a trailer. https://t.co/lhryULlVcP,0,1233497140221136896,Wildest_Ride,0.0,4.0,,,,
Florida,0,['watching'],0,0,2020-02-18 16:20:45+00:00,1229802944125689859,@robbiejr90 We were watching this ted bundy documentary and then started talking about the Stanford prison experiment,0,796736849968500736,Dan_prime101,0.0,1.0,,,,
Florida,0,['cook'],0,0,2020-04-26 01:05:07+00:00,1254214895245176836,"Yall say this , but can only cook Ramen https://t.co/bVQxzcaZdZ",0,3350306441,CornyyCobb,0.0,4.0,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin
Florida,0,['watch'],0,0,2020-07-07 20:19:40+00:00,1280597372372992000,@Grandaddy__Mike 😂😂😂😂 it’s not funny. It made me bite my tongue he said “ that’s good. Sometimes you need to watch wtf you be saying”,0,1175605177774202880,realmingleeX1,0.0,0.0,,,,
Florida,0,['clean'],0,0,2020-03-24 16:20:27+00:00,1242486446549651463,@ElectrekCo @BradBerman Proof that EVs can clean Earth 🌍,0,2356171,tecnocato,0.0,3.0,,,,
Florida,0,['watch'],0,0,2020-02-06 17:29:10+00:00,1225471508979601408,He’s not even relevant in today’s journalistic landscape. @ChanelRion is who to watch. https://t.co/F04p8AoXSp,0,148523823,michaelm6562,0.0,0.0,"[[-81.279617, 29.424649], [-81.158741, 29.424649], [-81.158741, 29.627243], [-81.279617, 29.627243]]",United States,"Palm Coast, FL",city
Florida,0,['watched'],0,0,2020-04-28 13:08:28+00:00,1255121705229582338,@King__Sewaa @netflix Just watched lastnight,0,2808281726,OGvness,0.0,0.0,,,,
Florida,0,['watch'],0,0,2020-01-31 18:11:04+00:00,1223307724584312834,@TheBXMouth Watch 2 mins and please lmk what you  Really think support about this video in the comments ❤️… https://t.co/m8VXZFUGmL,0,264242568,ayocolby,0.0,0.0,,,,
Florida,0,['watch'],0,0,2020-05-21 20:15:18+00:00,1263564041504673793,"@_F_Ford MJ is definitely in my top artists of all time, but if I watch the documentary &amp; believe it then yes he is done for me.",0,3105026367,KiiiCali,0.0,0.0,,,,
Florida,0,['cook'],0,0,2020-05-20 22:22:10+00:00,1263233583449341952,"Savanna’s ready, I’m ready, let’s cook shrimp!  @seagrads @FloridaSeaGrant @NCBS_UF_IFAS https://t.co/JZYWWPlthb https://t.co/qZT0dfkG91",1,1681993650,sherry_l_larkin,1.0,7.0,,,,
Florida,0,['watch'],0,0,2020-02-25 21:29:10+00:00,1232417277842161665,"Check out ""Citizen Science - Horseshoe Crab Watch - Spring 2020 Training"" https://t.co/kHPH0VEZKx @Eventbrite",0,404014667,GreenFlyMedia,0.0,0.0,,,,
Florida,0,['watch'],0,0,2020-04-29 17:27:28+00:00,1255549275716620294,"Bills fans, go to the 1:42:33 mark and watch for a few minutes. Bills/Dolphins/Bryan Cox, Sr. rivalry on fun displa… https://t.co/rteRmExOvQ",1,69109217,SalSports,6.0,50.0,,,,
Florida,0,['watch'],0,0,2020-07-03 01:25:34+00:00,1278862415543898113,"there’s just something about a guy in a white tee, blk bball shorts, blk tube socks, sneaks and a nice blk watch..l… https://t.co/kLwLNu4LTU",s,108399834,itsdeeeeylo,0.0,1.0,"[[-80.3597396, 25.7071004], [-80.3184427, 25.7071004], [-80.3184427, 25.733369], [-80.3597396, 25.733369]]",United States,"Olympia Heights, FL",city
Florida,['trip'],['clean'],0,0,2020-03-04 18:03:37+00:00,1235264650310279168,"***Life Changing Book GIVEAWAY*** .
Confession...I haven’t put away my clean clothes from my trip a week and a half… https://t.co/ir9EAsmaMi",0,15470878,DineandDish,0.0,0.0,,,,
Florida,0,['cocktails'],0,0,2020-05-03 08:37:16+00:00,1256865397715976192,@sarahguerin6 @bradherbert A great evening! Cocktails and a tasty Thai.,1,15219932,aquigley,0.0,1.0,"[[-3.3285119, 55.894729], [-3.077505, 55.894729], [-3.077505, 55.991662], [-3.3285119, 55.991662]]",United Kingdom,"Edinburgh, Scotland",city
Florida,0,['netflix'],0,0,2020-01-18 08:56:18+00:00,1218457073517723648,A Fall From Grace by Tyler Perry on Netflix is soooo good omg,1,757899397418065920,adoree_orii,0.0,0.0,"[[-82.699086, 28.173238], [-82.613321, 28.173238], [-82.613321, 28.198092], [-82.699086, 28.198092]]",United States,"Trinity, FL",city
Florida,0,['delivering'],0,0,2020-03-23 18:44:34+00:00,1242160324058525703,"I, along with Chair Hutchinson, will be delivering an update on the revised emergency order at 3:00 via FB Live on… https://t.co/38KKIHTlOi",0,127960514,laurenbpoe,1.0,11.0,"[[-82.421473, 29.600496], [-82.239066, 29.600496], [-82.239066, 29.745847], [-82.421473, 29.745847]]",United States,"Gainesville, FL",city
Florida,0,['clean'],0,0,2020-05-23 05:31:29+00:00,1264066399854526465,was i the only kid excited to clean the chalk board at school? lmfaooooo,0,245097644,ChrissyGx33,0.0,4.0,,,,
Florida,0,['watch'],0,0,2020-04-05 23:22:59+00:00,1246941434697134080,Good LORD this first match of Wrestlemania pt. 2 is hard to watch....,0,4373132717,schoolboyj3w,0.0,0.0,,,,
Florida,0,['twitch'],0,0,2020-05-16 00:05:20+00:00,1261447607790047232,A clip of a rare Twitch stream... the true reason I’m an IRL streamer now https://t.co/UFIR6O5vI2,0,491732856,dailydasher,2.0,16.0,"[[-80.442683, 25.992486], [-80.2133136, 25.992486], [-80.2133136, 26.0632929], [-80.442683, 26.0632929]]",United States,"Pembroke Pines, FL",city
Florida,['delivery'],['delivery'],0,0,2020-03-29 17:58:11+00:00,1244322978504101889,When do I start deactivating @MrRADRC 's  food delivery apps?,0,33913816,radrc,0.0,2.0,,,,
Florida,0,['watched'],0,0,2020-04-23 16:29:55+00:00,1253360462663684098,"@AlexMallariJr We watched Code 8 this week and my wife shouted 4 when she saw you! You deserve a bigger part, maybe… https://t.co/r1E3fa54s4",1,2360309762,DaleDalebarker4,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin
Florida,0,['delivers'],0,0,2020-06-13 20:43:38+00:00,1271906095993421827,Video: #FSU football coach Mike Norvell delivers an empassioned speech about the need for unity and the importance… https://t.co/WFGgy9WVDk,0,614979495,CurtMWeiler,2.0,16.0,,,,
Florida,0,['watch'],0,0,2020-06-14 20:54:36+00:00,1272271244302454784,@JonDeereSheen I’d watch and encourage.,0,23265125,JRiley8,0.0,2.0,"[[-84.7219448, 39.2049452], [-84.693673, 39.2049452], [-84.693673, 39.2308063], [-84.7219448, 39.2308063]]",United States,"Miamitown, OH",city
Florida,0,['cleaned'],0,0,2020-06-17 01:28:33+00:00,1273064960650874882,tomorrow jase goes into get his teeth cleaned and have the teeth checked out since he has some really broken ones a… https://t.co/5Ysxbvccps,0,210275638,demonic_explosi,0.0,2.0,,,,
Florida,0,['cooked'],0,0,2020-01-04 16:59:27+00:00,1213505232019361792,"Our cooked Fuji Roll is delicious &amp; fun to eat! It’s on our regular menu too, so you can order it online😊 (Snow cra… https://t.co/Zf4wr70ij1",0,1112099883815718912,asiagardenjaxtn,0.0,1.0,"[[-88.927948, 35.533842], [-88.749242, 35.533842], [-88.749242, 35.754808], [-88.927948, 35.754808]]",United States,"Jackson, TN",city
Florida,0,"['watch', 'watch']",0,0,2020-06-19 18:14:28+00:00,1274042881687388160,White peeps - you need to watch this. You have emotion fatigue feels rn? Nope. Watch. The whole thing. @realclark25… https://t.co/NBfxTTUf78,0,527652969,RiccaFabulous,0.0,0.0,"[[-80.1955611, 26.206136], [-80.0817297, 26.206136], [-80.0817297, 26.2976539], [-80.1955611, 26.2976539]]",United States,"Pompano Beach, FL",city
Florida,0,['wine'],0,0,2020-02-22 04:00:02+00:00,1231066088693211136,Blunt &amp; wine kind of night,1,288964792,recklessadriann,1.0,0.0,,,,
Florida,0,['watching'],0,0,2020-07-09 17:41:01+00:00,1281282222759215105,@bClickClack LMAOOOO im excited for you. I’m watching the new episodes these days and I’m still as locked in as back then,0,99786595,successwsagiven,0.0,0.0,"[[-80.2039913, 26.320692], [-80.065981, 26.320692], [-80.065981, 26.427259], [-80.2039913, 26.427259]]",United States,"Boca Raton, FL",city
Florida,0,['watch'],0,0,2020-03-01 01:34:40+00:00,1233928608151896065,"ITS POKER TIME BABY!!!! .LIVE NOW Stop by, watch and win some prizes! #onlinepoker #finaltable #pokerlife #f4f… https://t.co/IXaKU2NmXK",0,21673563,EataHoagie,5.0,6.0,,,,
Florida,0,['watching'],0,0,2020-04-28 16:57:14+00:00,1255179276791447553,I’m watching HGTV and I want a house now,1,4823914448,masileme,0.0,0.0,,,,
Florida,0,['facetime'],0,0,2020-04-16 02:05:07+00:00,1250606115378864128,Took a shot with @jhenscheid1 via FaceTime and I’m feelin it. Who’s going out tonight? I’m getting ready now.,1,304611371,WendyKrell,1.0,2.0,"[[-96.977527, 32.620678], [-96.54598, 32.620678], [-96.54598, 33.019039], [-96.977527, 33.019039]]",United States,"Dallas, TX",city
Florida,['delivery'],['delivery'],0,0,2020-03-22 22:26:31+00:00,1241853794234884099,Amazon delivery station workers in Chicago organized and just won paid time off benefits they were being denied bec… https://t.co/yS7CKJXXPE,0,3248744915,msainat1,26.0,68.0,,,,
Florida,0,['watch'],0,0,2020-04-18 01:31:38+00:00,1251322464812126209,@starwars Yes.  This episode will give you joy and happiness..  watch it as many times as you can👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍… https://t.co/R3mECuh1U5,0,450991824,colt745flockin1,1.0,1.0,,,,
Florida,0,['watch'],0,0,2020-07-15 18:38:07+00:00,1283470918505791488,@jrgoob @robdelaney Thanks for reminding me to watch Dark again till I figure out the effing time line,0,37442724,lindsayRaeg,0.0,0.0,,,,
Florida,['beach'],['watching'],0,0,2020-01-03 02:58:49+00:00,1212931290573488133,Not watching this BS any longer! I should’ve stayed on the beach!,0,771354180766269440,poa_show_mom,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin
Florida,0,['bake'],0,0,2020-05-01 20:11:20+00:00,1256315287923765248,Have you tried one of our delicious 4R Family Meals yet? Our newest addition is this Mac &amp; Beef Cheesy Bake! Check… https://t.co/huFrXKMdpF,0,41370522,4RSmokehouse,1.0,5.0,,,,
Florida,0,['watch'],0,0,2020-06-03 20:05:24+00:00,1268272593859219457,"I cannot wait to watch this session from @k_shelton and @wakelet.  It is such an important topic, today and always.… https://t.co/jQ7G81KoI5",0,3256811457,smilelearning,1.0,6.0,,,,
Florida,0,['watching'],0,0,2020-03-01 18:37:55+00:00,1234186119182458883,I’m watching this smash invitational and this commentator has been deep throating this one mf and that mf is losing 😭😂,0,1042727047,Jsoto787,0.0,0.0,,,,
Florida,0,['disinfect'],0,0,2020-03-27 14:18:02+00:00,1243542802941775872,Dug this bad boy out of the garage last week in my thrice daily fight to disinfect my home. What’s your… https://t.co/egnw9i2n8G,1,20844048,PrettyGoodIdeas,0.0,0.0,,,,
Florida,['delivery'],['delivery'],0,0,2020-06-26 20:37:32+00:00,1276615602375995394,No I will not DM because I never got a response from my initial concern. I understand contactless delivery but the… https://t.co/EVnLlhRm3R,0,296224268,aaleah_,0.0,0.0,,,,
Florida,0,['beer'],0,0,2020-06-18 17:38:46+00:00,1273671509408714752,Today's new arrival! We got 12 so there are only 11 available! 😉 Get yours today! @ Palm Harbor House of Beer https://t.co/VfZuIP6Jch,0,261988126,PalmHarborHoB,0.0,0.0,"[[-82.786128, 28.048627], [-82.7075736, 28.048627], [-82.7075736, 28.1231], [-82.786128, 28.1231]]",United States,"Palm Harbor, FL",city
Florida,0,['watch'],0,0,2020-04-29 14:22:53+00:00,1255502822772215808,@HillaryClinton That is why I can’t watch him without wanting to throw a chancleta at my tv.  I know who I voluntee… https://t.co/cC1LGkzO4g,0,135395091,SamSofiMama,0.0,0.0,,,,
Florida,0,['cooking'],0,0,2020-07-06 02:44:45+00:00,1279969507470172161,@_RiGotti_ Duh 💕💕 wya ? Want food ? I’m cooking,0,3132489781,jordy_alissa,1.0,1.0,,,,
Florida,0,['ps4'],0,0,2020-06-14 20:14:10+00:00,1272261066106560513,@tengankage You’re damn right about red dead. GTAV I have on PS4 but probably merits a repurchase,0,2730760365,ssj5_tablos,0.0,0.0,"[[-80.463302, 27.5870076], [-80.346166, 27.5870076], [-80.346166, 27.674983], [-80.463302, 27.674983]]",United States,"Vero Beach, FL",city
Florida,0,['cook'],0,0,2020-05-04 18:44:12+00:00,1257380524659703809,LIVE! LETS COOK DEM LIKE @NICKMERCS giveaway @ 200 followers! @twitch @Ballyhoo_RTs @Twitch_RT @twitchtvhost… https://t.co/TZv2iq473c,0,1087713600335212544,RAGEKINGtv,3.0,2.0,,,,
Florida,0,['watch'],0,0,2020-01-23 23:59:03+00:00,1220496197137375232,"@NBCNews Please watch the video of his first #bullshit appearance - he pulls  #HarveyWeinsteinTrial of acting ""old and confused.""",0,327174704,nsbcat,0.0,0.0,,,,
Florida,0,['watch'],0,0,2020-03-23 21:59:16+00:00,1242209324073537536,‼️Tips for Motivation Monday‼️. Watch this 🎥 video 🎥 it provides some great insights. Then pass along to people you… https://t.co/qCr2GF1Qvn,0,265732814,geofffahey,0.0,0.0,,,,
Florida,0,['disinfect'],0,0,2020-05-07 06:49:43+00:00,1258287882986328064,"@No_ID_Lady @SenatorRisch You’ll be shocked to learn what else hospitals disinfect so they can be used again. 

Try… https://t.co/crg7tVI6iI",0,91199624,kchoya,0.0,0.0,"[[-116.461472, 43.561187], [-116.337922, 43.561187], [-116.337922, 43.662958], [-116.461472, 43.662958]]",United States,"Meridian, ID",city
Florida,0,['facetime'],0,0,2020-07-02 17:56:58+00:00,1278749519283355656,if we’re on facetime and i can hear you swallowing your water just know i’m without a doubt gonna say “why yo throa… https://t.co/srlvWHjWbx,0,2329004357,britneyjd_,0.0,0.0,,,,
Florida,0,['watch'],0,0,2020-01-14 05:21:25+00:00,1216953442696077313,"Thats the best single season by one player in College History, i dont care. Absolutely amazing to watch Joe Burrow… https://t.co/CZJsyFIIon",0,2650608639,ItsStem,0.0,2.0,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin
Florida,['game'],['ps4'],0,0,2020-05-03 16:38:01+00:00,1256986379793444864,"New game pickups (all PS4): Guilty Gear Xrd REV 2, The Legend of Heroes: Trails of Cold Steel I &amp; II.",1,20291171,InnocentSinful,0.0,0.0,,,,
Florida,0,['watch'],0,0,2020-04-29 19:49:05+00:00,1255584912666693632,This hurts too watch https://t.co/xlpsFqW4YX,1,2192182103,Ellywellyyy,0.0,0.0,,,,
Florida,['game'],['watching'],0,0,2020-01-26 03:03:48+00:00,1221267466594201600,"Somehow, I’m watching Green Day perform at the #NHLAllStar game while studying.",1,1029951169760768000,gayninja99,0.0,1.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin
Florida,0,['watch'],0,0,2020-06-10 13:01:38+00:00,1270702666692415489,@SimplyKrazeKay Watch you going to suffocate yourself lol,0,159983422,iHateMuneyJr,0.0,0.0,,,,
Florida,0,['watch'],0,0,2020-02-21 20:18:10+00:00,1230949857889832968,Do you ever wonder what kind of watch Apple would design if it were exempt from FDA rules?,0,851361,elidourado,5.0,21.0,,,,
Florida,0,['watch'],0,0,2020-06-12 16:22:17+00:00,1271477935715897344,If you haven't already please watch Dave Chappelle's new special,1,1019672936813355008,MANSLYKEMADMAN,0.0,0.0,,,,
Florida,0,['cocktail'],0,0,2020-02-21 02:07:22+00:00,1230675348725075968,@ktpham_ it's a cocktail and you should wait until memorial day weekend to order one. Read this: https://t.co/ZOcA0rDtNM,0,14453514,salobonavia,0.0,0.0,,,,
Florida,0,['watch'],0,0,2020-03-16 01:25:42+00:00,1239362170028244993,Please watch this. 🇮🇹❤️🇺🇸 No need to panic but take the right precautions. Quarantined Italians record messages to… https://t.co/Hb5u34ff7D,0,75932248,preppygator,0.0,0.0,,,,
Florida,0,['delivered'],0,0,2020-04-15 19:08:27+00:00,1250501258231910401,"Ordered some equipment for work. @FedEx delivered, to the wrong house, and claimed it was signed for. Luckily it wa… https://t.co/dpmrunAoFX",0,3407113373,BuckWoodyMSFT,1.0,9.0,,,,
Florida,0,['watch'],0,0,2020-03-22 15:27:36+00:00,1241748369112010752,Listen to @NYGovCuomo on #cnn he is brilliant. Clear and simple with ppt slides. Great job @CNN please watch replay… https://t.co/UnqpCPELxV,0,46302634,davidponraj,0.0,0.0,"[[-82.8244996, 27.997228], [-82.738199, 27.997228], [-82.738199, 28.061609], [-82.8244996, 28.061609]]",United States,"Dunedin, FL",city
Florida,0,['clean'],0,0,2020-02-14 23:57:37+00:00,1228468369545818112,"Did you know? Himalayan pink salt is a mineral-rich, natural ingredient that effectively helps clean teeth.  #vegan… https://t.co/VOK2dNaePG",0,18609982,mrisner,0.0,0.0,,,,
Florida,0,['watch'],0,0,2020-06-17 01:17:09+00:00,1273062091000348674,@DTrainMLB You were so much fun to watch,0,1013768545853943808,goodapplejokes,0.0,0.0,,,,
Florida,0,['ipa'],0,0,2020-06-27 20:28:37+00:00,1276975745349423106,I just earned the 'I Believe in IPA! (Level 8)' badge on @untappd! https://t.co/GHo0AWqaC7 #ibelieveinIPA,1,44641383,jasonbreth,0.0,0.0,,,,
Florida,0,"['watching', 'watch']",0,0,2020-03-05 22:39:29+00:00,1235696462400491521,@hailietassinari i started watching it last night it was so hard to watch :(,1,2538474132,xomaaanda,0.0,0.0,"[[-80.737408, 27.910056], [-80.566228, 27.910056], [-80.566228, 28.063838], [-80.737408, 28.063838]]",United States,"Palm Bay, FL",city
Florida,['office'],['watched'],0,0,2020-07-14 08:10:18+00:00,1282950535847522304,@christianamora_ die bro the office is single-handedly the funniest show i’ve ever watched,1,1230258768463745024,Ev23Shaffer,0.0,1.0,"[[-90.310298, 34.982924], [-81.646901, 34.982924], [-81.646901, 36.678119], [-90.310298, 36.678119]]",United States,"Tennessee, USA",admin
Florida,0,['playstation'],0,0,2020-01-24 02:32:37+00:00,1220534842523373568,Check out my broadcast from my PlayStation 4! #PS4live (Tom Clancy's Rainbow Six® Siege)  live at https://t.co/KjKFixH4r6,1,432833804,SwisherJai,0.0,0.0,,,,
Florida,0,['scotch'],0,0,2020-01-28 04:30:35+00:00,1222014080585781248,@procrastnwriter Scotch and soda,1,4095358518,johngllgskns1,0.0,0.0,"[[-87.348818, 30.362446], [-87.239004, 30.362446], [-87.239004, 30.406146], [-87.348818, 30.406146]]",United States,"Warrington, FL",city
Florida,0,['watching'],0,0,2020-04-19 23:21:18+00:00,1252014438259007492,@JodiWishMN @CaitlinDineen @Jodicab @shlov1 @DrunkAtdisney @FlyingSquirrlle Nice!  What season are you watching?  That looks like Cirie.,0,125702687,OuterRimJim,0.0,3.0,"[[-71.784118, 42.400473], [-71.7337, 42.400473], [-71.7337, 42.464715], [-71.784118, 42.464715]]",United States,"Sterling, MA",city
Florida,0,['watching'],0,0,2020-02-29 14:16:58+00:00,1233758059891171330,"If the @astros and @MLB want to challenge me to stay home and quit watching them, maybe I will? I don’t think I’ll… https://t.co/fUlyXmlkXl",0,2986500014,RyanRussellMN,0.0,2.0,"[[-92.656794, 44.8297306], [-92.55237, 44.8297306], [-92.55237, 44.900999], [-92.656794, 44.900999]]",United States,"River Falls, WI",city
Florida,0,['deliver'],0,0,2020-03-23 23:11:38+00:00,1242227536689594373,"A big thank you to @walmart who will deliver my meds tomorrow. 
I couldn't get anyone to pick them up for me. Thank… https://t.co/qp6hAxDSQp",0,31284629,MsLaurel,1.0,1.0,"[[-82.042715, 27.968692], [-81.902695, 27.968692], [-81.902695, 28.13051], [-82.042715, 28.13051]]",United States,"Lakeland, FL",city
Florida,"['store', 'delivery']",['delivery'],['grocery store'],0,2020-03-28 11:37:45+00:00,1243864854630477824,"During this crisis, our grocery store clerks, delivery drivers, transit and utility workers—along with so many othe… https://t.co/fQvWrDkJwE",1,19856771,TedBraverman,0.0,0.0,,,,
Florida,0,['baked'],0,0,2020-05-13 15:54:26+00:00,1260599292563243010,freshly baked 😋😋🤩🤩🤩,0,890052605023588352,K1_soholly,0.0,0.0,"[[-80.220059, 26.1505822], [-80.18301, 26.1505822], [-80.18301, 26.186183], [-80.220059, 26.186183]]",United States,"Lauderdale Lakes, FL",city
Florida,0,['delivering'],0,0,2020-04-28 02:50:38+00:00,1254966222392786944,Yo. I got tipped a whole whopping 60 cents for driving 15 miles delivering some Cold Stone. What In the hell. Lol… https://t.co/jYPibaPm7X,0,57853764,BubbaJumpInc,0.0,3.0,"[[-82.601125, 28.17245], [-82.515685, 28.17245], [-82.515685, 28.2152893], [-82.601125, 28.2152893]]",United States,"Odessa, FL",city
Florida,0,['scotch'],0,0,2020-04-24 18:49:09+00:00,1253757890239901700,I saw the same person retweet both these tweets lmao hip hop Apple scotch nonsense https://t.co/r87USTtlJe,0,614705017,AlexzanderDudek,0.0,7.0,,,,
