state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,is_relevant
New York,['trip'],0,0,0,2020-05-24 03:55:16+00:00,1264404572224839684,@Chef_Stephh Give me a road trip selfies over mural selfies any day.,6758782,FatBlood,0.0,1.0,,,,,
New York,['delivery'],"['wine', 'delivery']",0,0,2020-07-01 16:43:45+00:00,1278368706951876608,@bedvynewine is the best (&amp; fastest by far) wine delivery I’ve ever placed WOW #obsessed 🥰🙌🏻,227439349,megancerami,0.0,0.0,,,,,
New York,['drinking'],0,0,0,2020-02-23 22:08:41+00:00,1231702443488051200,I need to stop drinking 😂 https://t.co/G1lBENnsDO,3077147873,sideniggajosh_,1.0,6.0,,,,,
New York,['park'],0,0,0,2020-07-13 19:18:17+00:00,1282756251315732481,@MichaelDavis_6 Lunar Park is also a lot of fun. I've been meaning to re-open Glamorama.,15694707,MichaelMaiello,0.0,1.0,,,,,
New York,['store'],0,0,0,2020-03-22 17:09:06+00:00,1241773911886499841,Atleast the chrome hearts store is closed the community needed this break!,2733190377,___clarkeeee,0.0,1.0,"[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]",United States,"Queens, NY",city,
New York,['park'],0,0,0,2020-06-17 21:32:05+00:00,1273367837122408452,"I'm at Best Comics in New Hyde Park, NY https://t.co/k0Ry8bQfMU",64809491,huntingforjoy,0.0,0.0,"[[-73.697212, 40.723303], [-73.67497, 40.723303], [-73.67497, 40.741816], [-73.697212, 40.741816]]",United States,"New Hyde Park, NY",city,
New York,"['gym', 'gym']",0,0,0,2020-04-02 18:08:05+00:00,1245775023400419330,@ramit I have gym membership through a private club.  I responded to an invoice asking if the gym fee would be redu… https://t.co/IohoaNzKad,52804182,MeronLangsner,0.0,0.0,,,,,
New York,['uber'],0,0,0,2020-03-15 19:48:29+00:00,1239277309754032128,But you’re an... Uber driver?? https://t.co/N74Hc0ljpZ,438886374,stivesyy,0.0,2.0,"[[-76.51993, 42.477261], [-76.442459, 42.477261], [-76.442459, 42.54018], [-76.51993, 42.54018]]",United States,"Lansing, NY",city,
New York,['drink'],0,0,['drink'],2020-05-16 21:01:55+00:00,1261763836153126912,i drink 3 cups of coffee in the morning with no breakfast and no lunch and wonder why i feel nauseous by the time it’s 5 pm. smh...,2337126284,suuhlest,0.0,12.0,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city,
New York,['church'],0,0,0,2020-01-20 14:51:09+00:00,1219271149307166720,"Hands down. Andrea Crouch’s, “Let the church say amen” feat: Marvin Winans is such a winner!",32438339.0,PRAVADAKC,0.0,0.0,"[[-94.06457, 44.119612], [-93.9339988, 44.119612], [-93.9339988, 44.2106683], [-94.06457, 44.2106683]]",United States,"Mankato, MN",city,
New York,['games'],0,0,0,2020-06-23 17:55:25+00:00,1275487641115545605,@legend1850 Relax of you noticed I named players that been never been in video games officially I believe.,66139954,ALLgolddAP,0.0,0.0,,,,,
New York,['gym'],0,0,0,2020-01-20 16:08:59+00:00,1219290735079497728,@LadyBear10 I've been trying so hard to work in the gym and audiobooks allow me to do both.  I love the tactile fee… https://t.co/phiMXI4xEh,43237714,merryfwilliams,0.0,0.0,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city,
New York,['restaurant'],0,0,0,2020-06-02 16:45:10+00:00,1267859816162013184,Controversial Finnish celeb chef gets ready for restaurant opening with deconstructed lard sauce https://t.co/Tcn9aQYLmy,18453099,teroterotero,0.0,3.0,,,,,
New York,['train'],0,0,0,2020-03-18 16:36:45+00:00,1240316221481943043,The way they got this 3 card monte operation on the train is crazy...everyone is fooled I keep looking at the lookout 👀,292298482,thingsgregsees,0.0,0.0,,,,,
New York,"['parks', 'bus']",0,0,0,2020-06-03 18:50:54+00:00,1.2682538437223096e+18,"When Rosa Parks was arrested for failing to give her seat to a white man, black people stopped taking the bus, and… https://t.co/Djz040umuJ",4639518558.0,sdiiddy,5.0,6.0,,,,,
New York,['visits'],0,0,0,2020-05-13 10:30:25+00:00,1260517750549753859,"🧭 #Positano Visits You! 🗺 

A picture-perfect vision of shimmering blue water fringed by a village clinging to near… https://t.co/Qq3BnNxTnv",4896023595,besttravelbook,75.0,178.0,"[[14.462138, 40.6197729], [14.517553, 40.6197729], [14.517553, 40.6480229], [14.462138, 40.6480229]]",Italy,"Positano, Campania",city,
New York,"['hotel', 'hotel']",0,0,0,2020-02-03 12:56:54+00:00,1224315828390244352,"great we needed win I am at the hotel can u get Kaylee, Kimberly, over to my hotel in the brand new car we just cam… https://t.co/qbYJxP7HOt",1212450903216705536,ken39605855,0.0,0.0,"[[-73.983266, 42.763657], [-73.893018, 42.763657], [-73.893018, 42.842612], [-73.983266, 42.842612]]",United States,"Schenectady, NY",city,
New York,"['visit', 'beaches']",0,0,0,2020-02-08 14:45:31+00:00,1226155099501801474,"Hey bud, anytime you wanna come visit the most prosperous city in the world and miles of beaches on towns filled wi… https://t.co/LVn2NokZvh",879720402158858240,EricIslander,3.0,75.0,"[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]",United States,"Brooklyn, NY",city,
New York,['games'],0,0,0,2020-03-20 19:04:04+00:00,1241078069118537740,@GreekGod88 @MysticRyan Thats has to be one the top 100 games for sure.,1222214384115732480,ui_tony,0.0,4.0,,,,,
New York,['theater'],0,0,0,2020-01-21 16:26:18+00:00,1219657480147554304,"@MrDavidGordon @LTMusical @rrokicks @BroadwayCon 1 How can we get an NYC theater to produce STRANGE TAILS (aka, 1 o… https://t.co/GUieR3FJPZ",20964866,MrJoeIconis,1.0,23.0,,,,,
New York,['game'],0,0,0,2020-04-06 21:36:03+00:00,1247276912340340741,ESPN to re-air iconic,,,,,,,,,
New York,['travel'],0,0,0,2020-03-14 16:45:26+00:00,1238868853859520512,@williamlegate Restricting travel in California and allowing Alabama to go full Fallout,31001857,colbydroscher,0.0,1.0,,,,,
New York,['park'],0,0,0,2020-06-27 11:29:26+00:00,1276840055231918080,@AaronBurrkowitz Great tweet. Absolutely knocked it out of the park,236147989,seltzer_papi,0.0,2.0,,,,,
New York,['drank'],0,0,0,2020-04-22 17:38:28+00:00,1253015325815328768,@Roems Nobody drank more milk than @jackharper14 🥛,452500750,mjharper63,0.0,2.0,,,,,
New York,['service'],0,0,['work from home'],2020-05-23 14:09:49+00:00,1264196842453164032,@LindaScammacca @NYGovCuomo Unless you’re a service worker ad can’t work from home. Or if you need a doctor or hosp… https://t.co/sjtsHVbWxj,21949688,DougColorist,0.0,1.0,,,,,
New York,['games'],0,0,0,2020-04-11 18:43:44+00:00,1249045484997677056,"Wish I had someone to play quarantine games with ...
My family Sucks !!! 😖",1016665909,DTMetal722,0.0,1.0,,,,,
New York,['deliveries'],['deliveries'],0,0,2020-07-03 16:11:38+00:00,1279085401056174080,Bookmarking so I can have on hand anytime some dumbass replies weLL wHat aBouT dELivErieS https://t.co/4y2sCSHcdJ,48059505,travis_robert,6.0,88.0,,,,,
New York,['travel'],0,0,0,2020-07-11 03:15:03+00:00,1281789072235802624,"The three greatest questions of human kind are as follows:
1. Are we alone in the universe?
2. Is time travel possi… https://t.co/Cb8S1tUiaT",132947226,Franpan89,0.0,0.0,,,,,
New York,['trips'],0,0,0,2020-03-18 23:53:42+00:00,1240426182442733570,@BettyBuckley @BLBPA Thanks for the posts Betty! You should write a guide for making the best road trips! ❤️🙌🤗,20825642,JosephLucas65,0.0,1.0,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city,
New York,['service'],0,0,0,2020-01-14 18:04:11+00:00,1217145398810292226,@lukejones Not the first time either. I haven't used the service in years!,15647763,Chazthetic,0.0,0.0,,,,,
New York,"['church', 'restaurant']",0,0,0,2020-05-11 13:27:36+00:00,1259837563550007298,You can do contact tracing when someone goes to a workplace or a church or a restaurant. You can't do contact traci… https://t.co/SsDNDQObFr,20919626,studentactivism,7.0,21.0,,,,,
New York,['traveled'],0,0,0,2020-03-21 16:50:56+00:00,1241406953630453767,Watching Robbie Fowler and BRFC go against Newcastle... Have I time-traveled? Yes but only to yesterday's A-League… https://t.co/ZLWmlET12r,359788324,NYCRovers,0.0,2.0,"[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]",United States,"Queens, NY",city,
New York,['worship'],0,0,0,2020-05-30 04:20:21+00:00,1266585213632643073,Y'all give some of these celebrities you worship too much credit.,23857378,JMillionNYC,0.0,5.0,"[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]",United States,"Queens, NY",city,
New York,['games'],0,0,0,2020-01-13 20:16:07+00:00,1216816216163147787,@subliners Making a poster of all the Call of Duty games that doesn't include Modern Warfare 2... https://t.co/l7tEmnTYYP,336548480,JacobWolf,0.0,31.0,,,,,
New York,['bar'],"['wine', 'beer']",0,0,2020-03-17 14:31:33+00:00,1239922323546943494,Yesterdaze The Beatles at Bedford Hills Wine and Beer Bar – 3/20/20 https://t.co/4wbUOwC6lc on @bloglovin,16558413,stacyknows,0.0,0.0,,,,,
New York,['game'],0,0,0,2020-05-02 16:11:59+00:00,1256617439871340545,@T_R_Dagys Game 4 of the ALCS last year!,1131235824484229120,KyleNYY,0.0,1.0,,,,,
New York,['church'],0,0,0,2020-06-18 21:37:23+00:00,1273731560588574721,@John18584009 @Dulama_LeGrande Send the church of Scientology on their asses,966273531377012736,spegggehi,0.0,0.0,,,,,
New York,['game'],0,0,0,2020-02-20 16:01:38+00:00,1230522911565414400,Just engaged to the game.,242652476,mangocococherry,0.0,0.0,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city,
New York,['games'],0,0,0,2020-02-13 22:11:51+00:00,1228079363222048768,Is Anthony Davis (13 total games in the playoffs) not fat enough? https://t.co/HrXsjfKf8v,4197834195,CookiesHoops,1.0,37.0,,,,,
New York,['office'],0,0,0,2020-06-22 21:46:36+00:00,1275183433535365120,I’m ready to go back to the office. There I said it. https://t.co/rZpNinIdLM,415024828,RiverofJordann,0.0,0.0,"[[-73.933612, 40.785365], [-73.765271, 40.785365], [-73.765271, 40.91533], [-73.933612, 40.91533]]",United States,"Bronx, NY",city,
New York,['game'],0,0,0,2020-04-05 01:53:06+00:00,1246616825124786177,@sigg20 I saw it on tv in the Boston area when it happened. I think the game started at 10:30pm.,167927318,Dave_in_718,0.0,1.0,,,,,
New York,['drink'],0,0,['drink'],2020-03-14 01:16:30+00:00,1238635079473287169,@_nictro Idk if I count. I do t drink it in a regular basis but I’ve endulged in som tea every once in a while. Mor… https://t.co/PoN90anVqR,46991673,TheAsdrubalGuy,0.0,0.0,"[[-73.4385939, 40.707867], [-73.392564, 40.707867], [-73.392564, 40.759634], [-73.4385939, 40.759634]]",United States,"East Farmingdale, NY",city,
New York,['service'],0,0,0,2020-03-30 00:08:20+00:00,1244416132695699461,"LETS GO 8PM.

Tell a friend! You have no idea how God can use this service to help someone. 

https://t.co/k4Ck2CIffH",18517573.0,ChrisDurso,0.0,4.0,,,,,
New York,['game'],0,0,0,2020-05-28 04:04:12+00:00,1265856372442370048,@JoeyCana @ChatterBuffalo I am sorry but people say you can’t blame the Refs but in that game there was just way to many bad Calls,786038528,ElvisZerodx,0.0,1.0,,,,,
New York,['gyms'],0,0,0,2020-07-13 08:48:56+00:00,1282597869602496512,From Guitar Hero to fitness: How VR is improving home gyms https://t.co/FR2iw9MYMH,1253661,johnkoetsier,0.0,2.0,,,,,
New York,['traveling'],0,0,0,2020-05-22 12:45:14+00:00,1263813168037535746,"@skdh All this traveling at near the speed of light talk is tiring, what’s the hurry? Enjoy the journey. #Einstein",1047276656673665024,BronxAdjacent,0.0,0.0,"[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]",United States,"Queens, NY",city,
New York,['visit'],0,0,0,2020-06-02 17:25:09+00:00,1267869877764853763,@suareznxx Patiently waiting for you to finally come visit me 🥺 well not now lmao but soon,918247111,Emanrod96,0.0,1.0,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city,
New York,['haircut'],0,0,0,2020-01-19 02:11:05+00:00,1218717482573352960,It should be illegal how good my haircut looks,29029802,tyleroday,0.0,10.0,,,,,
New York,['service'],0,0,0,2020-06-14 22:39:23+00:00,1272297613942050817,"Gay people are PEOPLE. We just want the service you provide, decent conversation, and we are on our way. I’m sure t… https://t.co/qMPOPddqOE",64096337,iamtycole,0.0,1.0,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city,
New York,['airport'],0,0,0,2020-01-28 09:32:52+00:00,1222090155177259009,"OMG @UsitTravel are an absolute shambles, got to the airport at 7.30am to head to NYC and turns out they never actu… https://t.co/HkdCLkSXZ1",272003148,ellendownes,0.0,4.0,"[[-6.4757083, 53.3508617], [-5.9957316, 53.3508617], [-5.9957316, 53.6383337], [-6.4757083, 53.6383337]]",Ireland,"Fingal, Ireland",city,
New York,['game'],0,0,0,2020-05-13 15:19:30+00:00,1260590500870000642,The most surprising thing about that game was that it wasn't Uni Lions who had the 5 errors.,22964004,UniLionsTom,0.0,15.0,"[[120.0342804, 22.887312], [120.656268, 22.887312], [120.656268, 23.413785], [120.0342804, 23.413785]]",Taiwan,"Tainan City, Taiwan",city,
New York,['services'],0,0,0,2020-06-22 18:08:07+00:00,1.275128447615021e+18,"btw #DefundthePolice - governments defund services for the disabled ALL THE TIME. My inbox:

""New York State’s Offi… https://t.co/dd60DqXeL7",41591401.0,MarieMyungOkLee,6.0,7.0,,,,,
New York,['meetings'],0,0,0,2020-05-12 19:34:07+00:00,1260292189151690752,"Dog, phone meetings so trash. Niggas always talking over each other, not muting, long winded, Jesus.",31594583,DJtweetALOT,0.0,1.0,,,,,
New York,['mass'],0,0,0,2020-01-01 15:04:27+00:00,1212389127745888258,"We Jews have faced centuries of forced mass conversions. Given that this isn’t very different, we should be doing a… https://t.co/qm6baRkdbv",3217743118,ArielElyseGold,29.0,104.0,,,,,
New York,['drink'],0,0,['drink'],2020-04-28 17:30:39+00:00,1255187688782811146,I normally don’t respond to no profile picture having morons; however I’m a bit bored. Go drink some #clorox #lysol… https://t.co/GKm5Isca6Z,474938851,pluna00,0.0,0.0,,,,,
New York,['game'],0,0,0,2020-06-11 21:07:48+00:00,1271187401495502853,@RockstarGames Rockstar just Pulled an @Apple on us and is giving us the same game that they will have realeased fo… https://t.co/Nmf6DPBy0z,1040608616976400384,who_izzi,0.0,0.0,"[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]",United States,"Queens, NY",city,
New York,['fly'],0,0,0,2020-07-08 16:41:32+00:00,1280904863170396162,They say fly girls have more fun 😋,1641756020,Lord_Alyssa_,3.0,10.0,"[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]",United States,"Brooklyn, NY",city,
New York,['mass'],0,0,0,2020-03-25 19:43:12+00:00,1242899858975047680,For our @WNYT viewers in the Berkshires: Per @MassGovernor has ordered ALL MASS. SCHOOLS to be CLOSED through April… https://t.co/2mFoleHfW3,36618451,jillkonopka,4.0,8.0,"[[-79.76259, 40.477383], [-71.777492, 40.477383], [-71.777492, 45.015851], [-79.76259, 45.015851]]",United States,"New York, USA",admin,
New York,['uber'],0,0,0,2020-01-07 15:35:04+00:00,1214571157845954566,How do the Amish feel about Uber,255801813,carolynpops,0.0,0.0,,,,,
New York,['game'],0,0,0,2020-03-12 02:22:13+00:00,1237926843178790919,43-22 Cuse over UNC at the half in the ACC tourney. You wanna say.... revenge game? 😏,110804461,CheesyCapizzi,0.0,1.0,"[[-77.761369, 43.178823], [-77.615702, 43.178823], [-77.615702, 43.32408], [-77.761369, 43.32408]]",United States,"Greece, NY",city,
New York,['meetings'],0,0,0,2020-06-07 12:12:21+00:00,1269603100521832457,"Watching and participating in Zoom meetings, with J DILLA instrumentals playing in the background, just make you listen different.",176711444,LManiSViney,0.0,3.0,,,,,
New York,['store'],0,0,0,2020-06-06 13:07:34+00:00,1.2692546058226606e+18,Whoa!!!!Black-owned Boston marijuana store looted in what owners call a targeted attack amid protests… https://t.co/e7GuuYpqWJ,15440411.0,ginavergel7,0.0,0.0,,,,,
New York,"['lyft', 'office']",0,0,0,2020-06-15 21:06:40+00:00,1272636668894478336,Just stepped into my lyft and realized I left my sunglasses in my office https://t.co/VATcgZNZqw,1106049050481168384,karIiefloss,0.0,5.0,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city,
New York,['stores'],0,0,0,2020-06-11 12:47:35+00:00,1271061518055022594,NEW: Starbucks closing 400 stores nationwide and shifts to development of take-out only locations in response to COVID-19 shutdowns.,187092357,THETonyMorrison,2.0,6.0,,,,,
New York,['drinks'],0,0,0,2020-05-23 04:01:17+00:00,1264043700390412293,@NiKkO_NeeK You’ve moved on to grown men drinks? 😲,19430365,DonovanBlyden,0.0,0.0,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city,
New York,['flies'],0,0,0,2020-07-07 17:28:28+00:00,1280554288348004353,Has anyone been driven mad by fruit flies because I am *this* close?,28211025,josesolismayen,0.0,41.0,,,,,
New York,['concert'],0,0,0,2020-04-11 03:45:28+00:00,1248819427208019969,Q-tip turned 50! Wow! The first hip hop concert I went to was with Q-Tip &amp; The Cool Kids! Mikey actually got me in.… https://t.co/VNGPkM7tu5,20447132,PreachGold,0.0,9.0,,,,,
New York,['game'],0,0,0,2020-01-05 02:38:30+00:00,1.2136509536326615e+18,"Cheverus goal—Wyatt Header from Kevin Connolly!! 

5-4 Port/Deer with 6:22 left in game",9.156211532842476e+17,Cheverus_Stags,0.0,1.0,,,,,
New York,['gym'],0,0,0,2020-02-18 04:30:16+00:00,1229624148059656192,"Honestly, I haven’t even been hitting the gym crazy hard. I just really focused on my diet, and now that I have fin… https://t.co/qsnk45zLiH",203885598,whoaalyha,0.0,0.0,"[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]",United States,"Queens, NY",city,
New York,['drink'],0,0,['drink'],2020-04-27 01:55:57+00:00,1254590072579600385,"Daiquiris the elite mixed drink, fuck all them others",2399207552,mustbecodes,0.0,0.0,"[[-78.912276, 42.826008], [-78.79485, 42.826008], [-78.79485, 42.966451], [-78.912276, 42.966451]]",United States,"Buffalo, NY",city,
New York,['park'],0,0,0,2020-06-23 13:16:57+00:00,1275417561409228800,Just posted a photo @ Union Square Park https://t.co/RHx0BBqlFn,149133188,ios58,0.0,0.0,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city,
New York,['trained'],0,0,0,2020-05-30 02:03:41+00:00,1.2665508186915226e+18,"@eugenegu Also, medical doctors are not necessarily trained forensic pathologists. A forensic pathologist does auto… https://t.co/PTId5bE7mS",311054755.0,BKboxerGirl,0.0,0.0,,,,,
New York,['bar'],0,0,0,2020-02-02 00:49:25+00:00,1223770361407295494,If one could say they had a favourite type of light bulb. This would be mine! @ Real Sports Bar and Grill https://t.co/h1JUMI2hdR,45919388,obsessivejules,0.0,0.0,"[[-79.639319, 43.403221], [-78.90582, 43.403221], [-78.90582, 43.855401], [-79.639319, 43.855401]]",Canada,"Toronto, Ontario",city,
New York,['game'],0,0,0,2020-06-08 12:38:16+00:00,1269972010890866694,I appreciate a game with set rules: he is choosing from only the winners of the past ten years per category https://t.co/8DRaZPzEzh,1716370681,RedCarpetRachel,0.0,2.0,"[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]",United States,"Queens, NY",city,
New York,['trip'],0,0,0,2020-01-30 01:26:50+00:00,1222692612697743365,Honestly it was the worst trip because I didn’t get to plan it. Still wanna go back one day 😆,25543829,lemonmon,0.0,0.0,,,,,
New York,['church'],0,0,0,2020-06-27 22:05:03+00:00,1.2770000136469012e+18,"“José is my neighbor” campaign prevails!

Jose Torres, who sheltered in a New Orleans church to avoid deportation,… https://t.co/YHjiRfdPUn",29493960.0,gmaniatis,6.0,42.0,,,,,
New York,"['yoga', 'practice']",0,0,0,2020-06-14 20:28:22+00:00,1272264641973039110,"Just did my second-ever yoga class and I'm hooked. Two more and I'm going to start talking about ""my practice"" on h… https://t.co/Z8wHNYQ8Fl",472540675,bruceholsinger,0.0,77.0,,,,,
New York,['trip'],0,0,0,2020-04-24 18:07:35+00:00,1253747431159869441,"Going to the @NJ_MVC? You can put that trip off until May
 https://t.co/XnmZLtkwMs",2213361961,BillMoen,0.0,0.0,,,,,
New York,['meetings'],0,0,0,2020-05-14 11:34:04+00:00,1260896155128471552,That said: not going to be this person during the virtual meetings: https://t.co/NNXdsI9ToG https://t.co/bfRjMioGHg,312023515,Jason_W_Dean,0.0,0.0,"[[-94.733122, 38.868002], [-94.3854414, 38.868002], [-94.3854414, 39.332095], [-94.733122, 39.332095]]",United States,"Kansas City, MO",city,
New York,['visit'],0,0,0,2020-02-24 13:27:51+00:00,1.2319337599283896e+18,First visit today! https://t.co/dKDFohJ2zj,24783336.0,johngreenart,0.0,6.0,,,,,
New York,['visit'],0,0,0,2020-04-04 16:56:03+00:00,1246481669491752968,@JohnVignocchi haha had no idea you were in my town until you left! I’m gonna come visit @dudettecolette later for… https://t.co/6qnwtyVbBd,20987114,lefran,0.0,1.0,"[[-0.080526, 51.3434174], [0.13312369999999998, 51.3434174], [0.13312369999999998, 51.4452233], [-0.080526, 51.4452233]]",United Kingdom,"Bromley, London",city,
New York,"['hotel', 'conference']",0,0,0,2020-01-07 17:42:58+00:00,1214603344423145479,"Beijing, China 🇨🇳 New World Hotel, missed the RockySaas Conference though. I was in the air coming back from New Ze… https://t.co/eTqLEgap5O",972899063086616576,anthony81931174,0.0,0.0,"[[-3.8890048999999998, 40.3120713], [-3.5180102, 40.3120713], [-3.5180102, 40.6435181], [-3.8890048999999998, 40.6435181]]",Spain,"Madrid, Spain",city,
New York,['drinking'],0,0,0,2020-03-25 00:48:22+00:00,1242614268626964491,@jen14221 I quit drinking in February. Don't know how I'm not insane yet.,18250210,redsbasement,0.0,1.0,,,,,
New York,['trip'],0,0,0,2020-02-18 01:18:36+00:00,1229575912171028480,This has been such an amazing trip,292689234,Lionessss_,1.0,0.0,"[[-115.384091, 36.129459], [-115.062159, 36.129459], [-115.062159, 36.336371], [-115.384091, 36.336371]]",United States,"Las Vegas, NV",city,
New York,['practicing'],0,0,0,2020-05-10 00:01:26+00:00,1259272299032842245,@larsharper70 @ritaremkeith @GeorgeTakei They're both drills. Meaning that they are practicing for something that t… https://t.co/YXsAYcnoG4,61112404,James_Warrior,0.0,1.0,"[[-73.463143, 40.723554], [-73.433217, 40.723554], [-73.433217, 40.740523], [-73.463143, 40.740523]]",United States,"Farmingdale, NY",city,
New York,['tripped'],0,0,0,2020-06-15 20:50:27+00:00,1272632587509534722,"@stuartsmyth66 Is it really?! Bahahahahaha. So it *is* satire! 

Ah, Cami tripped over her biases again. Happens at… https://t.co/molOwr97sF",23138885,CamiDRyan,0.0,3.0,"[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]",United States,"Missouri, USA",admin,
New York,['gym'],0,0,0,2020-05-26 00:45:01+00:00,1265081471787810817,"My man, the Pokémon gym leader at FDR’s bust 💙 https://t.co/1xLyQUGsXJ",32632319,_NickVanDyke,0.0,29.0,,,,,
New York,['vacations'],0,0,0,2020-03-06 17:48:02+00:00,1235985503280865287,"CIE Tours: Guided Vacations of Ireland, Great Britain and Beyond https://t.co/3ixKmYsbPD #Travelleaders #Ireland… https://t.co/YgtKs2UgUl",66239911,treytracytravel,0.0,0.0,,,,,
New York,['flying'],0,0,0,2020-04-10 09:23:16+00:00,1248542052444442624,@thecherries Was supposed to be flying back out to Oregon today...😭😭,975942002,JohnBlower,0.0,1.0,,,,,
New York,['game'],0,0,0,2020-06-18 02:26:33+00:00,1.273441945147396e+18,Back in the game. 🤗 You’ll soon see.,18260519.0,andreakcastillo,0.0,0.0,,,,,
New York,['basketball'],0,0,0,2020-03-06 20:42:32+00:00,1.2360294195899556e+18,Loved this guy at Iona. Was the CC for basketball when I started as a student. Always was patient when I was settin… https://t.co/hrsl2bvNxC,272723652.0,jstanko99,1.0,9.0,"[[-74.107995, 40.666879], [-74.0253309, 40.666879], [-74.0253309, 40.769124], [-74.107995, 40.769124]]",United States,"Jersey City, NJ",city,
New York,"['game', 'game']",0,0,0,2020-04-23 19:31:40+00:00,1.2534062008609833e+18,@mikeyvee5 I was at that game with my dad. There will never be another game I go to that will have that experience.… https://t.co/xhsxTiHKPa,328008773.0,casey62975,0.0,0.0,,,,,
New York,['mass'],0,0,0,2020-04-06 14:06:19+00:00,1247163731810717698,Facebook’s stated intention for NSO spyware was to use it for mass surveillance of its own honest users. That is pr… https://t.co/dTnneRop7c,618673,nonlinear,0.0,0.0,,,,,
New York,['airport'],0,0,0,2020-02-16 17:46:55+00:00,1229099853332000771,"I'm at Gulfport-Biloxi International Airport (GPT) - @flygpt in Gulfport, MS https://t.co/bfsQdhGDIG",838316071,yoosaho,0.0,0.0,"[[-89.137059, 30.3517736], [-89.001207, 30.3517736], [-89.001207, 30.5002804], [-89.137059, 30.5002804]]",United States,"Gulfport, MS",city,
New York,['bars'],0,0,0,2020-07-15 14:38:03+00:00,1283410504766160902,Packed outdoor bars blamed for NYC's coronavirus spike among young adults -  https://t.co/tqFlrazl7T,3022730283,Flatbush_kloud,0.0,0.0,"[[-73.976562, 40.6109505], [-73.936732, 40.6109505], [-73.936732, 40.640598], [-73.976562, 40.640598]]",United States,"Flatbush, Brooklyn",neighborhood,
New York,['train'],0,0,0,2020-05-06 19:51:16+00:00,1258122179234979841,@OGCmillz They think these modern ass train cars are 115 years old and that’s blowing mine,167606174,_trinidaddyan,0.0,2.0,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city,
New York,['mass'],0,0,0,2020-04-08 05:52:36+00:00,1247764260903501827,Health fears. Job stress and security. Mass uncertainty. Now working 2 jobs. Causing: Insomnia. Chronic pain flare… https://t.co/ph5XnYcd8O,899085320649531392,LeslieGMgrrl,1.0,4.0,,,,,
New York,['camps'],0,0,0,2020-06-11 17:35:01+00:00,1271133853038587904,@StardogTheRed @thehill But he did put his own citizens in camps during WW2.,19379441,jumbod,0.0,3.0,,,,,
New York,['flies'],0,0,0,2020-04-17 21:25:03+00:00,1251260407601336325,"@lourd4lanre @Nurrrdeen Lagos is done bro. People will die like flies, mortuaries will be full to the brim. Other s… https://t.co/xkvDBBeyBm",3010761605,lekan0lalusi,0.0,0.0,"[[-74.023387, 40.712754], [-73.999955, 40.712754], [-73.999955, 40.7276055], [-74.023387, 40.7276055]]",United States,"Tribeca, Manhattan",neighborhood,
