state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,is_relevant
Michigan,['trip'],0,0,0,2020-06-09 22:20:21+00:00,1.2704808845720658e+18,Take a trip to the stunning Italian fishing town of Portofino with this handmade bowl from Italy!Created with a sce… https://t.co/6sqKj08EYv,9.661437876837212e+17,susieathomegp,0.0,0.0,"[[-82.922419, 42.378787], [-82.899824, 42.378787], [-82.899824, 42.407288], [-82.922419, 42.407288]]",United States,"Grosse Pointe, MI",city,
Michigan,['cafe'],0,0,0,2020-07-07 15:46:32+00:00,1.2805286377296732e+18,"Time to eat (@ Russell's Cafe in Glenrio, NM) https://t.co/EqEkKgRmYb",29244804.0,mdstratts,0.0,1.0,"[[-109.050173, 31.332176], [-103.002065, 31.332176], [-103.002065, 37.000294], [-109.050173, 37.000294]]",United States,"New Mexico, USA",admin,
Michigan,['golf'],0,0,0,2020-05-26 17:22:05+00:00,1.2653323907272253e+18,@spratto9 @JenksNBCS Golf and Hockey,241902765.0,stevenamcqueen,0.0,0.0,,,,,
Michigan,['shop'],0,0,0,2020-02-12 02:59:36+00:00,1.2274270040158781e+18,GIANNÁ COUTURE ONLINE BOUTIQUE SOFT LAUNCH COMING SOON....2/20/2020!!!! SHOP FOR YOU LITTLE PRINCESS. GIANNÁ COUTUR… https://t.co/RldKSL6cEz,1.222283627028996e+18,giannacouture20,0.0,0.0,"[[-83.441942, 42.52605], [-83.32039, 42.52605], [-83.32039, 42.617858], [-83.441942, 42.617858]]",United States,"West Bloomfield Township, MI",city,
Michigan,['meeting'],0,0,0,2020-03-04 21:34:54+00:00,1.2353178210071593e+18,"It was good meeting @DojjaG 💪💪💪 Feels so good being bad 🖤🦋
.
.
.
 @directormilliex 
#model #fashion #fashionshoot… https://t.co/4enJ7GDt74",23150855.0,HB_Models,0.0,0.0,"[[-115.384091, 36.129459], [-115.062159, 36.129459], [-115.062159, 36.336371], [-115.384091, 36.336371]]",United States,"Las Vegas, NV",city,
Michigan,"['gym', 'gym']",['clean'],0,0,2020-06-29 21:59:24+00:00,1.277723368796586e+18,@Tren_Goddess Your gym knows how clean lol. Someone piss in the suana couple years ago at my gym. They had replaced… https://t.co/mtMh1ldCL2,134181008.0,Digit4l_C4veman,0.0,0.0,,,,,
Michigan,['shop'],0,0,0,2020-01-16 13:56:03+00:00,1.217807730569814e+18,i was at a consignment shop an the woman kept saying “wow you have such a good eye” and i couldn’t stop thinking ab… https://t.co/YpB5z7tZOa,376506197.0,_e11aaa,0.0,9.0,"[[-87.626729, 33.098411], [-87.440084, 33.098411], [-87.440084, 33.29479], [-87.626729, 33.29479]]",United States,"Tuscaloosa, AL",city,
Michigan,['visit'],0,0,0,2020-03-10 13:00:27+00:00,1.2373626850769633e+18,Former Second Lady @DrBiden to visit @lansingmichigan on Tuesday @Impression5 @wilxTV #LoveLansing   https://t.co/7kbiMOWXeY,115709668.0,SteveJapinga,0.0,1.0,,,,,
Michigan,['game'],['watch'],0,0,2020-05-07 00:39:00+00:00,1.2581945883109212e+18,"I refuse to watch a video of a human being hunted down like wild game. 
This is a Man and his life matters.… https://t.co/xn7AxgGqun",201043651.0,TRANSITNSUPREME,0.0,0.0,,,,,
Michigan,['office'],0,0,0,2020-02-21 21:54:29+00:00,1.230974096818811e+18,@tnick537_nick @PistonsThoughts I actually believe in this front office. Aside from trading Reggie and Keef for som… https://t.co/pf01z0XLG8,279846911.0,TxMulready,0.0,1.0,,,,,
Michigan,['flying'],0,0,0,2020-05-30 22:49:20+00:00,1.2668643000832942e+18,@JStack89 @locotx_ftw_2002 @terri_____ Fuck all that when fist start flying .,7.162644132260127e+17,DeSmet_Nicholas,0.0,2.0,"[[-82.976654, 42.6278013], [-82.855781, 42.6278013], [-82.855781, 42.716853], [-82.976654, 42.716853]]",United States,"Macomb, MI",city,
Michigan,['golf'],0,0,0,2020-04-04 21:34:42+00:00,1.2465517958387139e+18,@ClaraJeffery A computer on the dash of his golf cart?,137104447.0,TwisaLisa,0.0,1.0,"[[-85.654331, 44.6975367], [-85.543799, 44.6975367], [-85.543799, 44.821578], [-85.654331, 44.821578]]",United States,"Traverse City, MI",city,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.2333433139918643e+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,,,,,,,,,
Michigan,"['fly', 'beach']",0,0,0,2020-03-30 14:06:07+00:00,1.244626966923395e+18,Can I fly somewhere tropical and be quarantined on the beach or is that not practical 😭,1.0465776877232128e+18,shaniapatrick21,5.0,7.0,,,,,
Michigan,['shop'],0,0,0,2020-01-03 20:45:39+00:00,1.2131997681445478e+18,Got my free chance to win Shop Your Way Points. Tons of wins here! https://t.co/KAKW6lLxGd #instantwingame,107161586.0,turtlboy,0.0,0.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.2333433139918643e+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,,,,,,,,,
Michigan,['trip'],0,0,0,2020-06-20 20:18:26+00:00,1.2744364676627333e+18,@TheErinMarquis @johnvoelcker @AllieGoertz @jentrification Erin -- Have you had a chance to do a road trip with Sup… https://t.co/VXU94stOrP,21588744.0,mark_phelan,0.0,0.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.2333433139918643e+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,,,,,,,,,
Michigan,['meetings'],0,0,0,2020-06-13 19:43:33+00:00,1.2718909729437532e+18,"@BaskingSnark @NeolithicSheep Their quarterly meetings will always include a talk on employee attrition.

True stor… https://t.co/EMckorrgYF",7194452.0,MontiLee,0.0,2.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.2333433139918643e+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,,,,,,,,,
Michigan,['hiking'],0,0,0,2020-05-16 20:16:45+00:00,1.2617524677563843e+18,@jamienolastname Hiking in Wisconsin is for rookies. The U.P. on the other hand... 250 waterfalls and  3 Great Lakes.,68467566.0,Kloss1,0.0,3.0,"[[-88.099288, 45.804146], [-88.011249, 45.804146], [-88.011249, 45.866198], [-88.099288, 45.866198]]",United States,"Iron Mountain, MI",city,
Michigan,['services'],0,0,0,2020-06-19 22:26:24+00:00,1.2741062845104538e+18,#BREAKING: .@MichiganHHS Family Services Director said a Lakeside Academy Staff member sat on 16-year-old Cornelius… https://t.co/y6q9bZTGXo,40996723.0,Mkrafcik,8.0,3.0,"[[-85.648591, 42.150587], [-85.491151, 42.150587], [-85.491151, 42.245344], [-85.648591, 42.245344]]",United States,"Portage, MI",city,
Michigan,['basketball'],0,0,0,2020-04-17 01:09:58+00:00,1.2509546226567987e+18,"@bay_kid_ that’s why i said as an overall basketball player, of course steph is better. as a floor general and by d… https://t.co/EQkM62u34M",2357381964.0,_german53_,0.0,0.0,,,,,
Michigan,['drink'],0,0,0,2020-04-13 21:26:05+00:00,1.2498111169072783e+18,Being able to stress drink in real-time is a good trade off,37108554.0,MsAliciaLove,0.0,1.0,,,,,
Michigan,['trip'],0,0,0,2020-04-23 10:32:30+00:00,1.253270515541848e+18,💁🏻‍♀️ Road trip in his future? https://t.co/z2S9tJn7FX,340678900.0,lisa3spit,0.0,0.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin,
Michigan,['basketball'],['watching'],0,0,2020-03-19 13:21:34+00:00,1.2406294885196513e+18,Today is the day I shouldn’t be at work getting drunk watching basketball,370370402.0,SpartanRyan,1.0,17.0,"[[-84.483715, 42.769504], [-84.398177, 42.769504], [-84.398177, 42.824333], [-84.483715, 42.824333]]",United States,"Bath, MI",city,
Michigan,['bar'],0,0,0,2020-02-14 00:51:21+00:00,1.2281195017298698e+18,"@Ubu_Pere6 @MJMcKean My typo was due to skipping the space bar, you're not only childish for having to use ""picture… https://t.co/OzQhxXNJ9k",74500896.0,RealDavidDennis,0.0,0.0,,,,,
Michigan,['game'],0,0,0,2020-02-15 16:07:56+00:00,1.2287125578311844e+18,ESPN can't even do Game Day in EL without technical difficulties RT @ChrisVannini: Seth Greenberg said Penn State b… https://t.co/dztcOqu4Xh,195039999.0,SimplyMarti,0.0,0.0,,,,,
Michigan,0,['post'],['work out'],0,2020-03-20 18:53:11+00:00,1.2410753289965158e+18,Don’t post me until we’re married. I’ll be dammed if I lose all of my hoes and we don’t work out 🤣,2881349742.0,h3ll0humans,0.0,1.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.2333433139918643e+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,,,,,,,,,
Michigan,['shop'],0,0,0,2020-01-09 00:30:40+00:00,1.2150683349343273e+18,"Excited to share the latest addition to my #etsy shop: Pink Distressed Floral wood picture frame, 5 x 7 inch pictur… https://t.co/HFDvneQx3P",180526192.0,vickieg195,0.0,0.0,"[[-83.420019, 44.407209], [-83.316438, 44.407209], [-83.316438, 44.550503], [-83.420019, 44.550503]]",United States,"Oscoda, MI",city,
Michigan,['golf'],0,0,0,2020-05-18 23:44:56+00:00,1.262529637533524e+18,"The Volkswagen Golf is hardly exciting, but it's highly efficient and versatile https://t.co/uIQLrPQI17",3940576527.0,roadshow,0.0,3.0,,,,,
Michigan,['office'],0,0,0,2020-04-14 17:57:30+00:00,1.2501210134441206e+18,While working from home my office setup is next to a TV in the basement. Xfinity opened up a bunch of movies On Dem… https://t.co/RIzyyBQ0nX,388023330.0,RobLong73,0.0,0.0,,,,,
Michigan,['drank'],0,0,0,2020-03-12 23:54:54+00:00,1.238252154923692e+18,@TheisenChikin Haha last time I had Coronas I drank 11 of them in a short period of time. I had to work the next mo… https://t.co/smM6ZqMq7C,21619048.0,Rob17Frost,0.0,0.0,"[[-85.782295, 42.85341], [-85.635295, 42.85341], [-85.635295, 42.942348], [-85.782295, 42.942348]]",United States,"Wyoming, MI",city,
Michigan,['game'],0,0,0,2020-01-24 04:52:35+00:00,1.220570067341136e+18,please win a game https://t.co/pszFGZFXrJ,3670281923.0,davidkearney25,0.0,1.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.2333433139918643e+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,,,,,,,,,
Michigan,['game'],['switch'],0,0,2020-02-07 10:50:38+00:00,1.225733603998552e+18,I think I need to play this game again before the remake comes out. I have it on the switch but I still haven't played it,278910561.0,BadGirlDoItWell,0.0,0.0,,,,,
Michigan,['trip'],0,0,0,2020-01-28 05:12:17+00:00,1.222024575061459e+18,"Price of flights to China are plummeting. Detroit to Beijing, ROUND TRIP $521. https://t.co/WcMrcFiOCv",23976926.0,nightcam,1.0,5.0,"[[-83.2154, 42.709541], [-83.0960305, 42.709541], [-83.0960305, 42.767232], [-83.2154, 42.767232]]",United States,"Oakland, MI",city,
Michigan,['game'],0,0,0,2020-02-03 06:10:57+00:00,1.2242136679416218e+18,@Bruno062418 @Duxgirl27 Yes great game!,8.665241536874947e+17,LindaPawlowski2,0.0,0.0,,,,,
Michigan,"['game', 'games']",0,0,0,2020-06-10 22:48:52+00:00,1.2708504486653133e+18,"This is the face of someone who just rolled her third Yahtzee of the game.  She takes games way too seriously, and… https://t.co/SFApi8BfWE",859006532.0,SJ_shaunjohn,0.0,13.0,"[[-84.6117479, 42.798649], [-84.534119, 42.798649], [-84.534119, 42.856625], [-84.6117479, 42.856625]]",United States,"DeWitt, MI",city,
Michigan,['park'],0,0,0,2020-02-11 21:55:38+00:00,1.2273505052838216e+18,@VisitTheSault Then 3 weeks later you’ll park them for a month because of #mosquitos and #blackflies,40275837.0,chemicaldave,0.0,0.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin,
Michigan,['church'],0,0,0,2020-02-14 15:46:50+00:00,1.228344860664615e+18,Graduating Class 2020-B begins @ Second Ebenezer Church. Best wishes to our 25 new Officers &amp; congrats on joining t… https://t.co/PXhirZCCME,126082864.0,detroitpolice,6.0,131.0,,,,,
Michigan,"['travel', 'services']",0,0,0,2020-02-10 12:18:32+00:00,1.2268428876038062e+18,ALG Breaks Ground for Two Resorts in the Dominican Republic | K&amp;K Travel Services https://t.co/BKBY2n4AH6,76386029.0,kandktravel,0.0,0.0,"[[-83.5030288, 42.525394], [-83.462681, 42.525394], [-83.462681, 42.5588848], [-83.5030288, 42.5588848]]",United States,"Walled Lake, MI",city,
Michigan,['game'],0,0,0,2020-04-18 14:30:00+00:00,1.2515183458134057e+18,Watch Game 4 of the 2008 Stanley Cup Final tonight at 8 p.m. on FOX Sports Detroit. https://t.co/08JJdRvonK,18219438.0,FOXSportsDet,4.0,11.0,,,,,
Michigan,"['office', 'train']",0,0,0,2020-03-27 13:29:50+00:00,1.2435306737234903e+18,"The worst parts of working from home:

1) No office kegerator
2) We don’t get to see the CHOO CHOO train 
3) Nerf f… https://t.co/csRc9OdGPX",824146435.0,PigeonHillBrew,0.0,17.0,"[[-86.339696, 43.201538], [-86.144095, 43.201538], [-86.144095, 43.264395], [-86.339696, 43.264395]]",United States,"Muskegon, MI",city,
Michigan,['conference'],0,0,0,2020-03-31 12:50:55+00:00,1.2449704292840038e+18,"There is only one scenario in which I want to see the words ""Trump"" and ""pillow"".  Spoiler: it is not a press conference",2480834737.0,technolich,0.0,1.0,"[[-83.800262, 42.215087], [-83.659681, 42.215087], [-83.659681, 42.326592], [-83.800262, 42.326592]]",United States,"Ann Arbor, MI",city,
Michigan,['stored'],0,0,0,2020-06-04 12:04:31+00:00,1.2685139625360753e+18,I genuinely thought all these statues had been removed and stored away out of public sight? How many more can there… https://t.co/q7PfIazmQO,46165370.0,mfrybarger,0.0,1.0,"[[-85.648591, 42.150587], [-85.491151, 42.150587], [-85.491151, 42.245344], [-85.648591, 42.245344]]",United States,"Portage, MI",city,
Michigan,['drink'],0,0,0,2020-06-15 00:16:35+00:00,1.272322072790827e+18,1 like &amp; I chug the rest of my drink,514670071.0,KendamaBrad,0.0,27.0,,,,,
Michigan,['park'],0,0,0,2020-06-28 13:44:39+00:00,1.2772364699926979e+18,buying a beautiful homeless Mama some lunch right now. she was sitting in Bronson park crying... now I’m taking her… https://t.co/3vJtjP3h07,279628523.0,AuggieFaye,0.0,9.0,,,,,
Michigan,['airport'],0,0,0,2020-02-19 20:17:42+00:00,1.2302249647306752e+18,"Checked out at @HiltonGardenInn ABQ Airport, Albuquerque, NM @HiltonHotels",32759148.0,saab007,0.0,1.0,"[[-106.62284553050995, 35.053309295741016], [-106.62284553050995, 35.053309295741016], [-106.62284553050995, 35.053309295741016], [-106.62284553050995, 35.053309295741016]]",United States,Hilton Garden Inn,poi,
Michigan,['drink'],0,0,0,2020-06-21 14:19:43+00:00,1.274708582387286e+18,@escapedmatrix @grannieof10kids She needs another drink I think,19181136.0,philipsgma,0.0,1.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.2333433139918643e+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,,,,,,,,,
Michigan,['basketball'],0,0,0,2020-03-10 21:42:29+00:00,1.2374940572633375e+18,Emoni Bates should be a four-time Mr. Basketball - assuming he stays in Michigan all four years. https://t.co/FWA6hdQkWI,30033103.0,BillKhan,0.0,1.0,"[[-83.559041, 42.4928472], [-83.4992792, 42.4928472], [-83.4992792, 42.563759], [-83.559041, 42.563759]]",United States,"Wixom, MI",city,
Michigan,['shop'],0,0,0,2020-02-14 13:53:07+00:00,1.2283162403279708e+18,Check out this item in my Etsy shop https://t.co/iEgGdFlGkE,54526838.0,enjoylife35,0.0,0.0,,,,,
Michigan,['game'],0,0,0,2020-01-02 06:47:10+00:00,1.2126263698107187e+18,"Btw any Poll Below, I will Start This Game Series After I Finish Heavy Rain, Ill be Continuing Heavy Rain Again, Br… https://t.co/P8fxsXEHny",3328675947.0,OverRazeGamerYT,0.0,0.0,"[[-84.320149, 43.574381], [-84.154385, 43.574381], [-84.154385, 43.697326], [-84.320149, 43.697326]]",United States,"Midland, MI",city,
Michigan,"['campus', 'park']",0,0,0,2020-01-03 13:19:32+00:00,1.213087500648026e+18,"@MarkCavitt @wallethub Yes, but have you seen the Frankenmuth Ice Sheet at Campus Martius Park? 😘",1469770327.0,AJKandrevas,0.0,0.0,,,,,
Michigan,['concert'],0,0,0,2020-05-03 20:40:16+00:00,1.257047343058301e+18,Cheers to a covid-safe driveway concert/jam. Enjoying from a safe distance... #thebirdseedsalesmen https://t.co/zFFNBPT7J4,311838225.0,mfjazz,0.0,11.0,,,,,
Michigan,['campus'],0,0,0,2020-04-14 16:29:03+00:00,1.2500987537191977e+18,Just made the drop off of 50 face shields for UofM Hospital. #COVID19 (@ North Campus Research Complex (NCRC) in An… https://t.co/GlzfuLO5hc,35531511.0,AEtherZcythe,0.0,3.0,"[[-83.800262, 42.215087], [-83.659681, 42.215087], [-83.659681, 42.326592], [-83.800262, 42.326592]]",United States,"Ann Arbor, MI",city,
Michigan,['game'],0,0,0,2020-01-12 02:16:46+00:00,1.216182199386628e+18,@jimfreeman1960 NBC played Limelight goin to commercial break in the 49ers game too,370983505.0,Zeke512Atx,0.0,1.0,,,,,
Michigan,"['game', 'travels']",0,0,0,2020-01-15 22:23:55+00:00,1.217573152877957e+18,"〽️🏀 GAME NIGHT!!

(RV) @UMDearbornMBB travels to Indiana Tech for a battle of top WHAC teams

8 PM | Schaefer Cente… https://t.co/TztOyoPTpr",1908923120.0,GoUMDearborn,4.0,24.0,,,,,
Michigan,['store'],0,0,0,2020-04-20 18:41:40+00:00,1.2523064557782835e+18,@leilarahimi They can store some barrels in my backyard but it’s gonna cost ‘em 💁‍♀️,115211752.0,JoeMcG1981,0.0,0.0,"[[-88.293691, 41.566483], [-88.1524329, 41.566483], [-88.1524329, 41.681434], [-88.293691, 41.681434]]",United States,"Plainfield, IL",city,
Michigan,"['traveling', 'conference']",0,0,0,2020-02-06 21:54:52+00:00,1.2255383747962388e+18,"Been up since 5am, traveling around upstate NY, working on rural health initiatives (in a conference room that look… https://t.co/pmN6uXaMAX",7.055128469233254e+17,VotePulver,0.0,6.0,,,,,
Michigan,['park'],0,0,0,2020-05-17 14:37:20+00:00,1.2620294401644708e+18,"Good morning everyone! 
With the warmer weather upon us and Huroc Park open, we want to remind you, or make you awa… https://t.co/KEfIyRUOca",1.2424509456923156e+18,FRPoliceDept,2.0,1.0,,,,,
Michigan,['rideshare'],0,0,0,2020-07-09 09:15:01+00:00,1.2811548845369057e+18,#Carpool #Bengaluru -&gt; #Palakkad rideshare https://t.co/eOrvBT8tcf,87188071.0,carpoolworld,0.0,0.0,"[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]",India,"Bengaluru, India",city,
Michigan,['metro'],0,0,0,2020-07-07 23:37:44+00:00,1.2806472178340086e+18,"@v_spelldem YOU METRO DETROIT?
YAY!!",317745935.0,AVD911,0.0,2.0,,,,,
Michigan,['gym'],0,0,0,2020-01-18 00:11:20+00:00,1.2183249619889603e+18,The gym kicked my ASS tonight,571891982.0,__kenzzzzz,0.0,6.0,"[[-85.782295, 42.85341], [-85.635295, 42.85341], [-85.635295, 42.942348], [-85.782295, 42.942348]]",United States,"Wyoming, MI",city,
Michigan,['haircut'],0,0,0,2020-05-23 10:23:00+00:00,1.2641397636295926e+18,Ima promise myself I’m getting a haircut today lol fuck this shit,243466174.0,King__KayP,0.0,0.0,,,,,
Michigan,['game'],0,0,0,2020-01-31 22:33:34+00:00,1.223373785581179e+18,"The Elder Spawn is really into anime right now and is strenuously asking to play a Final Fantasy game. 

I’m doing… https://t.co/DksET7PPFO",1301693497.0,Idaelus,0.0,1.0,"[[-83.423107, 41.924033], [-83.340008, 41.924033], [-83.340008, 42.007526], [-83.423107, 42.007526]]",United States,"Frenchtown, MI",city,
Michigan,0,0,['go out'],0,2020-04-12 03:30:29+00:00,1.2491780478210867e+18,Just popped my last bag of popcorn. Guess I’m going to have to go out... https://t.co/ol9QUGBGuG,807427129.0,Michellel_Stone,0.0,1.0,,,,,
Michigan,['golf'],0,0,0,2020-07-03 15:46:58+00:00,1.2790791952730563e+18,@bschapiroMD Imagine how much better we’d all be if it were closer to 4 years of golf,417920355.0,tony_myriad,0.0,1.0,"[[-78.915463, 35.678557], [-78.7946932, 35.678557], [-78.7946932, 35.767843], [-78.915463, 35.767843]]",United States,"Apex, NC",city,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.2333433139918643e+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,,,,,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.2333433139918643e+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,,,,,,,,,
Michigan,['drink'],['beer'],0,0,2020-02-29 07:08:17+00:00,1.2336501787055432e+18,Because @steveaustinBSR said so. #party #pizza #beer #drink #drank #drunk #wwe #stonecold #wrestle… https://t.co/tK6RZDc7M2,1.1476787855773942e+18,gpdhln,1.0,2.0,,,,,
Michigan,['game'],0,0,0,2020-03-14 17:54:15+00:00,1.2388861731138232e+18,"@JoeMerrick Anything PMD related has kept me positive, I NEED MY LIFE SUPPORT GAME 😤",7.87384447700181e+17,MGhammer123,0.0,0.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.2333433139918643e+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,,,,,,,,,
Michigan,['vacation'],0,0,0,2020-04-04 00:42:32+00:00,1.2462366756358472e+18,"“Well, I’ll tell you something ... this is no longer a vacation ... it’s a quest ... a quest for fun!” https://t.co/gMKRnVrB5b",539284296.0,coachdavelaar,0.0,7.0,"[[-86.197409, 42.728541], [-86.0224931, 42.728541], [-86.0224931, 42.802658], [-86.197409, 42.802658]]",United States,"Holland, MI",city,
Michigan,['taxi'],0,0,0,2020-01-15 14:36:14+00:00,1.2174554567356334e+18,#EWR is currently experiencing departure delays between 16 mins and 30 mins due to VOL:Multi-taxi #flightdelay https://t.co/seRNV1PL2a,3327511885.0,lentaminen,0.0,0.0,"[[-74.25136, 40.679997], [-74.118336, 40.679997], [-74.118336, 40.788991], [-74.25136, 40.788991]]",United States,"Newark, NJ",city,
Michigan,['parked'],0,0,0,2020-06-18 15:41:29+00:00,1.2736419950226022e+18,"Suspect sought in Escanaba hit-and-run https://t.co/AfOgGcMEEo 
She also hit a parked car in Walmarts parking lot a… https://t.co/oMyfVHoVVg",2368024639.0,906Vin,0.0,0.0,,,,,
Michigan,['travel'],0,0,0,2020-03-16 06:18:21+00:00,1.2394358179505562e+18,"When I Say I’m Tryna Live Life , Travel , See Things , Do Things , And ENJOY ‼️‼️ Just Know That’s Wtf I Meant &amp; Th… https://t.co/jmy7LZOp0C",620302319.0,EastsideJanae,0.0,0.0,,,,,
Michigan,['travel'],0,0,0,2020-05-21 22:37:59+00:00,1.2635999507741082e+18,"@SSidun @Sota_Baka @the_resistor @realDonaldTrump @WHO I own property, I vote, I own guns, I’m free to travel about… https://t.co/kXkWSSzwa7",1.2479643721709527e+18,blick_les,0.0,0.0,"[[-81.4981117, 40.767243], [-81.425054, 40.767243], [-81.425054, 40.820745], [-81.4981117, 40.820745]]",United States,"Perry Heights, OH",city,
Michigan,['game'],0,0,0,2020-04-14 13:06:20+00:00,1.250047738248659e+18,@MaxSloan14 @T_Buchanan61 @AcceptedCody @GO_BLUE_13 @OptimumBMI @Jaygup23 Maryland had a 3 game lead they literally… https://t.co/Bh1v8cVZer,403068923.0,kurtisM5,0.0,0.0,"[[-84.69556, 43.364039], [-84.626619, 43.364039], [-84.626619, 43.4007], [-84.69556, 43.4007]]",United States,"Alma, MI",city,
Michigan,['visiting'],0,0,0,2020-03-04 20:08:25+00:00,1.2352960589153812e+18,@dylangreen44 Ava Jerome visiting GC and hooking up with Victor or Jack🤣🤣🤣🤣🤣🤣,140456074.0,lostboy2,0.0,0.0,,,,,
Michigan,['hotel'],0,0,0,2020-01-01 03:05:05+00:00,1.2122080932008182e+18,"@united No, I had to get a hotel, which I paid for the last two nights, since they canceled my flight and they were… https://t.co/Iqm5kyewjY",1297227926.0,joey_krug,0.0,0.0,,,,,
Michigan,['basketball'],0,0,0,2020-01-28 02:44:12+00:00,1.2219873086116987e+18,"@mkgoblue If you you don’t see him with a basketball in his hand, he has one of his babies",30597002.0,s3k21y76,0.0,3.0,"[[-86.351075, 44.219636], [-86.28807, 44.219636], [-86.28807, 44.303831], [-86.351075, 44.303831]]",United States,"Manistee, MI",city,
Michigan,0,0,['work out'],0,2020-04-11 22:38:21+00:00,1.2491045276152996e+18,"Who would have thought “run the government like a business” wouldn’t work out nice, when we run all our businesses… https://t.co/RvN9VwjaHF",64062951.0,DJMorse,0.0,2.0,"[[-85.751406, 42.883679], [-85.530877, 42.883679], [-85.530877, 43.029144], [-85.751406, 43.029144]]",United States,"Grand Rapids, MI",city,
Michigan,['game'],0,0,0,2020-02-08 18:24:16+00:00,1.2262101492299448e+18,"It's a one point game now as MSU has finally found some shots from the three. Michigan 39, MSU 38 with 14:58 remaining.",1938750770.0,Jaynabardahl,0.0,1.0,,,,,
Michigan,['flying'],0,0,0,2020-02-28 10:48:55+00:00,1.2333433139918643e+18,Hushkit interview : Flying &amp; fighting in the F-14 Tomcat: Interview with an Iranian fighter ace,,,,,,,,,
Michigan,['game'],0,0,0,2020-03-04 03:21:10+00:00,1.2350425748023788e+18,"Tonight.....

7 Game Series.... we shall see.

Will be fun! 

#UnSad https://t.co/HrnvZDq9k6",11876322.0,JohnMamola,0.0,1.0,,,,,
Michigan,['games'],0,0,0,2020-06-13 21:48:34+00:00,1.271922434069971e+18,@TwillSZN Not losing games to them though 🤷🏼‍♂️,373676812.0,A1bcase,0.0,1.0,"[[-85.659488, 43.024098], [-85.543489, 43.024098], [-85.543489, 43.06309], [-85.659488, 43.06309]]",United States,"Northview, MI",city,
Michigan,['practices'],0,0,0,2020-03-06 11:02:53+00:00,1.2358835461383905e+18,Rethinking your money management practices -- or possible lack... More for Cancer https://t.co/CTo0hIKQvp,568875468.0,chellsiebirch,0.0,0.0,,,,,
Michigan,['store'],0,0,0,2020-05-02 04:19:40+00:00,1.2564381800536924e+18,@ViewsFromMyke  I Hope You Have Something In Store For Us 😩. https://t.co/Cc56W3geOc,1.155024949687591e+18,KyraaNyraa,2.0,2.0,,,,,
Michigan,0,0,['go to work'],0,2020-01-28 02:46:57+00:00,1.221987999036203e+18,Getting up everyday and actually being happy to go to work again feels soo good,47107658.0,AlexisAni_,0.0,0.0,,,,,
Michigan,['service'],0,0,0,2020-03-10 19:41:12+00:00,1.237463536672088e+18,"Oil &amp; filter change, brake inspection, tire rotation, plus a car wash?! All your service needs pit-crew style so yo… https://t.co/7jkWWiPl1z",57667568.0,dunningtoyota,0.0,0.0,"[[-83.898529, 42.264278], [-83.794029, 42.264278], [-83.794029, 42.349506], [-83.898529, 42.349506]]",United States,"Scio, MI",city,
